1 1e-06 4000 3961 1410 1286
1 1e-07 4000 3947 1457 1330
1 1e-08 5000 4933 1799 1674
1 5e-07 5000 4937 1851 1727
1 5e-08 4000 3961 1487 1377
1 5e-09 4000 3947 1442 1327
1.1 1e-06 4500 4461 1663 1519
1.1 2.5e-08 5000 4948 1831 1678
1.1 2e-06 4500 4463 1632 1497
1.1 2e-08 5000 4951 1866 1716
1.1 3e-07 5000 4954 1879 1731
1.1 3e-08 3500 3470 1258 1163
1.1 5e-07 4000 3958 1452 1321
1.1 8e-07 5000 4952 1877 1729
1.2 1e-06 4500 4469 1654 1495
1.2 2.5e-08 5000 4954 1826 1647
1.2 2e-06 4500 4467 1620 1474
1.2 2e-08 4500 4458 1687 1554
1.2 3e-07 5000 4966 1763 1609
1.2 3e-08 5000 4960 1807 1647
1.2 5e-07 5000 4945 1815 1637
1.2 8e-07 5000 4963 1813 1643
1.3 1e-06 5000 4968 1752 1567
1.3 2.5e-08 4500 4453 1631 1470
1.3 2e-06 5000 4969 1825 1650
1.3 2e-08 4500 4467 1650 1494
1.3 3e-07 5000 4959 1787 1621
1.3 3e-08 5000 4972 1795 1636
1.3 5e-07 5000 4963 1789 1608
1.3 8e-07 3500 3483 1306 1184
1.4 1e-06 5000 4969 1797 1620
1.4 2.5e-08 5000 4972 1776 1600
1.4 2e-06 5000 4969 1789 1609
1.4 2e-08 5000 4969 1718 1542
1.4 3e-07 5000 4979 1762 1585
1.4 3e-08 5000 4979 1736 1570
1.4 5e-07 4500 4470 1605 1430
1.4 8e-07 5000 4964 1727 1561
1.5 1e-06 4500 4481 1624 1428
1.5 2.5e-08 5000 4981 1727 1541
1.5 2e-08 5000 4969 1799 1606
1.5 3e-07 5000 4975 1719 1518
1.5 3e-08 5000 4968 1686 1520
1.5 5e-07 5000 4968 1710 1502
1.5 8e-07 5000 4973 1684 1498
1.6 1e-06 4000 3978 1384 1233
1.6 2.5e-08 5000 4979 1710 1500
1.6 2e-08 5000 4971 1759 1563
1.6 3e-07 5000 4977 1790 1581
1.6 3e-08 5000 4983 1810 1603
1.6 5e-07 5000 4976 1768 1565
1.6 8e-07 5000 4979 1763 1514
1.7 1e-06 4500 4474 1582 1398
1.7 2.5e-08 4500 4478 1597 1385
1.7 2e-08 4500 4477 1605 1402
1.7 3e-07 4500 4491 1554 1344
1.7 3e-08 5000 4980 1770 1544
1.7 5e-07 4500 4480 1616 1404
1.7 8e-07 5000 4981 1771 1558
1.8 1e-06 5000 4980 1795 1533
1.8 2.5e-08 4500 4484 1634 1392
1.8 2e-08 5000 4982 1798 1563
1.8 3e-07 5000 4974 1813 1546
1.8 3e-08 5000 4987 1897 1642
1.8 5e-07 5000 4979 1762 1515
1.8 8e-07 5000 4985 1785 1545
1.9 1e-06 5000 4975 1810 1541
1.9 2.5e-08 5000 4989 1805 1527
1.9 2e-08 5000 4977 1860 1586
1.9 3e-07 4500 4486 1656 1426
1.9 3e-08 5000 4977 1836 1535
1.9 5e-07 5000 4979 1895 1610
1.9 8e-07 5000 4985 1809 1554
2 1e-06 4000 3990 1444 1240
2 1e-07 4000 3985 1392 1176
2 1e-08 5000 4984 1822 1536
2 5e-07 4000 3990 1434 1231
2 5e-08 5000 4986 1763 1493
2 5e-09 3000 2989 1036 886
2.1 1.5e-07 5000 4987 1779 1461
2.1 2.4e-08 5000 4985 1726 1436
2.1 2.6e-08 5000 4985 1807 1533
2.1 2e-07 5000 4993 1773 1506
2.1 3.5e-08 5000 4986 1796 1481
2.1 3e-07 5000 4984 1788 1513
2.1 3e-08 5000 4981 1776 1476
2.1 4e-07 5000 4990 1821 1525
2.2 1.5e-07 5000 4989 1744 1452
