10 1.2589254e-07 0.010623085 8.0251321e-13 0.99997769
10 1.2589254e-08 0.010002 0.18454136 0.90820182
10 1.5848932e-07 0.013202641 6.6677109e-18 9.6462975e-06
10 1.5848932e-08 0.01020204 0.19740024 0.86077636
10 1.9952623e-07 0.0112 1.8286441e-29 1
10 1.9952623e-08 0.014 0.16140756 0.80145537
10 1e-06 0.01140228 0 0.0
10 1e-07 0.013602721 7.5732993e-08 0.15166227
10 1e-08 0.012631077 0.14245225 0.88515642
10 2.5118864e-07 0.0124 0 0.0
10 2.5118864e-08 0.0138 0.11667072 0.9106464
10 3.1622777e-07 0.013177471 0 0.0
10 3.1622777e-08 0.0108 0.064885665 0.93079884
10 3.1622777e-09 0.01375 0.021886387 0.80968248
10 3.9810717e-07 0.010647737 0 0.0
10 3.9810717e-08 0.0126 0.017429043 0.91225488
10 3.9810717e-09 0.011943041 0.037745211 0.90054246
10 5.0118723e-07 0.0138 0 0.0
10 5.0118723e-08 0.015 0.0027461714 0.97000807
10 5.0118723e-09 0.015203041 0.050022673 0.8917064
10 6.3095734e-07 0.01180236 0 0.0
10 6.3095734e-08 0.0098 0.00025562901 0.9962879
10 6.3095734e-09 0.0110022 0.075262121 0.904466
10 7.9432823e-07 0.013602721 0 0.0
10 7.9432823e-08 0.010552313 7.1618601e-07 0.901565
10 7.9432823e-09 0.0124 0.10576671 0.83150164
1.4 1.2589254e-05 0.19281701 0 0.0
1.4 1.2589254e-06 0.18360787 1.6712199e-14 0.80776321
1.4 1.2589254e-07 0.18642025 0.069302715 0.83780601
1.4 1.2589254e-08 0.19750854 0.0031351726 0.76552039
1.4 1.5848932e-05 0.18430034 0 0.0
1.4 1.5848932e-06 0.18621937 4.2857174e-23 0.99990776
1.4 1.5848932e-07 0.1867095 0.060179045 0.7879366
1.4 1.5848932e-08 0.18214789 0.0050793436 0.75418188
1.4 1.9952623e-05 0.18242023 0 0.0
1.4 1.9952623e-06 0.1776395 9.4394447e-27 1
1.4 1.9952623e-07 0.17883726 0.046091345 0.85531371
1.4 1.9952623e-08 0.18461229 0.0069972256 0.7646914
1.4 1e-05 0.17885852 0 0.0
1.4 1e-06 0.17543155 1.6094407e-09 0.87505844
1.4 1e-07 0.17816208 0.074329322 0.74418723
1.4 1e-08 0.18687072 0.0021545218 0.73719461
1.4 2.5118864e-05 0.17546677 0 0.0
1.4 2.5118864e-06 0.19334136 1.6279793e-38 1.5536528e-08
1.4 2.5118864e-07 0.19212219 0.024803782 0.84161231
1.4 2.5118864e-08 0.18364477 0.011543578 0.74300095
1.4 3.1622777e-05 0.17637605 0 0.0
1.4 3.1622777e-06 0.17827745 0 0.0
1.4 3.1622777e-07 0.18832998 0.0098918018 0.81081183
1.4 3.1622777e-08 0.18379248 0.017682326 0.71185181
1.4 3.1622777e-09 0.19148936 0.00019993005 0.72280576
1.4 3.9810717e-06 0.17379948 0 0.0
1.4 3.9810717e-07 0.1758794 0.0020445917 0.91888945
1.4 3.9810717e-08 0.17862166 0.025607934 0.74282599
1.4 3.9810717e-09 0.18364477 0.00038379423 0.75931571
1.4 5.0118723e-06 0.18631791 0 0.0
1.4 5.0118723e-07 0.17362505 0.0005931662 0.8213129
1.4 5.0118723e-08 0.18459069 0.034989799 0.73887117
1.4 5.0118723e-09 0.19056225 0.00050650205 0.84424536
1.4 6.3095734e-06 0.19026549 0 0.0
1.4 6.3095734e-07 0.1774744 2.2472666e-05 0.91305443
1.4 6.3095734e-08 0.18522978 0.05223396 0.80000022
1.4 6.3095734e-09 0.18249497 0.00074132463 0.73914215
1.4 7.9432823e-06 0.19023704 0 0.0
1.4 7.9432823e-07 0.19594051 3.3096106e-07 0.79694349
1.4 7.9432823e-08 0.18550492 0.05652433 0.77613729
1.4 7.9432823e-09 0.18490263 0.0013185181 0.65261054
1.5 1.2589254e-05 0.22826742 0 0.0
1.5 1.2589254e-06 0.22744625 1.4333634e-15 1
1.5 1.2589254e-07 0.22813002 0.066740272 0.80289592
1.5 1.2589254e-08 0.21943385 0.0038639224 0.79570162
1.5 1.5848932e-05 0.217941 0 0.0
1.5 1.5848932e-06 0.22059414 5.2922139e-22 1
1.5 1.5848932e-07 0.22084168 0.051680023 0.82977752
1.5 1.5848932e-08 0.21372667 0.0058214292 0.75049512
1.5 1.9952623e-05 0.22335942 0 0.0
1.5 1.9952623e-06 0.22302592 3.7872931e-48 0.66666667
1.5 1.9952623e-07 0.22133119 0.0293733 0.81581262
1.5 1.9952623e-08 0.22275738 0.0088661357 0.77466288
1.5 1e-05 0.22081575 0 0.0
1.5 1e-06 0.22664256 6.3334029e-12 0.99998781
1.5 1e-07 0.22937989 0.069702511 0.82400312
1.5 1e-08 0.22894948 0.0023390885 0.75897862
1.5 2.5118864e-05 0.22217758 0 0.0
1.5 2.5118864e-06 0.23386286 0 0.0
1.5 2.5118864e-07 0.21952199 0.016681035 0.79522632
1.5 2.5118864e-08 0.21712907 0.016286869 0.7463169
1.5 3.1622777e-05 0.22541148 0 0.0
1.5 3.1622777e-06 0.23334671 0 0.0
1.5 3.1622777e-07 0.22779226 0.0055211073 0.86594532
1.5 3.1622777e-08 0.21464393 0.022181804 0.81030197
1.5 3.1622777e-09 0.21990369 0.00027774231 0.77748525
1.5 3.9810717e-06 0.22164224 0 0.0
1.5 3.9810717e-07 0.22050251 0.0011114591 0.83029199
1.5 3.9810717e-08 0.23455056 0.035433609 0.74059038
1.5 3.9810717e-09 0.22879487 0.00045317955 0.74356501
1.5 5.0118723e-06 0.23790404 0 0.0
1.5 5.0118723e-07 0.21593418 9.148721e-05 0.94079214
1.5 5.0118723e-08 0.21774032 0.042784262 0.76742423
1.5 5.0118723e-09 0.22777443 0.00068825435 0.74594241
1.5 6.3095734e-06 0.22831325 0 0.0
1.5 6.3095734e-07 0.23121619 6.9476311e-06 0.79220284
1.5 6.3095734e-08 0.22228916 0.06009436 0.7780493
1.5 6.3095734e-09 0.2223338 0.0010537434 0.74502632
1.5 7.9432823e-06 0.22353886 0 0.0
1.5 7.9432823e-07 0.22083919 2.4319215e-08 0.99613935
1.5 7.9432823e-08 0.22273549 0.064023345 0.79795009
1.5 7.9432823e-09 0.22684348 0.0017178479 0.70587696
1.6 1.2589254e-06 0.23168039 3.4555676e-21 0.98239634
1.6 1.2589254e-07 0.22877784 0.058668104 0.84311439
1.6 1.2589254e-08 0.22433841 0.0051277832 0.71630221
1.6 1.5848932e-06 0.2319598 1.8698563e-35 0.0030299563
1.6 1.5848932e-07 0.23348725 0.045270604 0.80442381
1.6 1.5848932e-08 0.23436247 0.0074302527 0.68492833
1.6 1.9952623e-06 0.21947791 1.2307836e-45 1
1.6 1.9952623e-07 0.2304444 0.022581227 0.82022468
1.6 1.9952623e-08 0.23178808 0.011415868 0.76217714
1.6 1e-06 0.23157051 3.1674531e-14 0.96698741
