1	1e-07	1168.982	1168.982	0.75622149
1.4	1e-06	0.0043132648	0.0043132648	1
1.4	8e-07	3.8853527e-06	3.8853527e-06	0.0044454006
1.6	1e-06	1.238012e-09	1.238012e-09	1
1.6	2.5e-08	6.0049569	6.0049569	0.35588906
1.6	2e-08	2.5464908	2.5464908	0.36056238
1.6	3e-08	10.935321	10.935321	0.37875555
1.6	5e-07	14.759227	14.759227	0.5095318
1.6	3e-07	104.2201	104.2201	0.36190503
1.6	8e-07	8.059308e-07	8.059308e-07	0.99999643
1.7	1e-06	6.7780738e-15	6.7780738e-15	0.99983571
1.1	2e-06	0	0	0
1	5e-08	88.341527	88.341527	0.56258241
1.1	2e-08	2.6511221	2.6511221	0.89448409
1.7	2e-08	2.4965393	2.4965393	0.37297322
1.7	2.5e-08	5.4590197	5.4590197	0.3631139
1.1	2.5e-08	8.5250867	8.5250867	0.87419879
1	1e-08	0.44820464	0.44820464	0.85647401
1.2	2e-08	1.5801383	1.5801383	0.65975959
1.3	1e-06	0.00032736087	0.00032736087	0.99950094
1.7	3e-07	94.688565	94.688565	0.68913127
1.1	5e-07	259.20687	259.20687	1.2384986
1.4	3e-08	13.644167	13.644167	0.54477076
1.4	3e-07	412.16778	412.16778	0.55786929
1.9	3e-08	4.5033927	4.5033927	0.20464936
2.4	2.6e-08	0.49271713	0.49271713	0.058673609
70454	0.02.4	2.4e-08	0.93276924	0.93276924	0.14636456

2	1e-06	2.1758477e-27	2.1758477e-27	0.9773019
2.5	2e-07	0.048460096	0.048460096	0.0012743294
04859544	0.004859544	0.238812.4	3e-08	0.54755392	0.54755392	0.041681642.1	3e-08	2.787155	2.787155	0.13963561
.0094973915
.022141491
.5e-08	4.5180994	4.5180994	0.1473402
708879
1.8	1e-06	8.879379e-17	8.879379e-17	0.00034408503
1.2	3e-07	2352.2667	2352.2667	0.86275645
1.1	3e-08	9.1928513	9.1928513	0.83814383
2.2	3.5e-08	1.5758671	1.5758671	0.05173652.2	3e-08	2.1113624	2.1113624	0.11665435
995
1.8	2e-08	1.7807259	1.7807259	0.29633991
2.2	4e-07	6.9345245e-09	6.9345245e-09	2.1084987e-08
2.8	2.4e-08	0.075588348	0.075588348	0.017415124
3.7	1e-07	0	0	0
0.9827565
2.3	4e-07	2.5311163e-06	2.5311163e-06	3.0260877e-05
28
2	5e-09	0.0029222492	0.0029222492	0.14382369
2.4	2e-07	3.5554189	3.5554189	0.056102012
e-07	5.4283467e-11	5.4283467e-11	0.0004764056
2.5	1.5e-07	2.8104635	2.8104635	0.0299592.5	3.5e-08	1.1614767	1.1614767	0.06060392.5	3e-07	0.048610127	0.048610127	0.04254522
1	1.5e-07	52.64778	52.64778	0.1793967
2.1	2e-07	25.113364	25.113364	0.22472269
1.5	5e-07	10.339566	10.339566	0.13719971
2.1	2.4e-08	1.3135585	1.3135585	0.1357052
1.8	2.5e-08	3.0488817	3.0488817	0.21430412
2.1	3e-07	4.9379724	4.9379724	0.19725091
2.2	1.5e-07	35.542203	35.542203	0.17562238
1.4	2e-06	7.1827208e-31	7.1827208e-31	0.00016899699
2.2	2.6e-08	1.8321158	1.8321158	0.17995468
2.2	2.4e-08	1.6317391	1.6317391	0.20830419
2.2	2e-07	24.51357	24.51357	0.27550675
2.3	2.4e-08	0.60656142	0.60656142	0.07842018
2.3	3e-08	0.47561677	0.47561677	0.032788943
2.3	2e-07	2.8180645	2.8180645	0.040009192
2.7	3e-08	0.27101794	0.27101794	0.02908842.8	3e-08	0.30243413	0.30243413	0.036444032

2.4	4e-07	4.1648942e-06	4.1648942e-06	0.00010151077
2.4	3e-07	0.0028528347	0.0028528347	0.0029828089
2.9	2e-07	0.11240734	0.11240734	0.013193	1e-07	1.464179	1.464179	0.032712314
e-05	0.002.9	3e-08	3.5	1.5e-07	0	0	0
718	0.03292955
3.7	2e-07	0	0	0
	1.1630255	1.1630255	0.12349248
2.5	4e-07	3.1672569e-15	3.1672569e-15	1.0461431e-11
2.4	3.5e-08	0.70627462	0.70627462	0.03327209
2.5	2.6e-08	0.26243103	0.26243103	0.03361776
3.1	1e-07	0	0	0
5526	0.40855526	0.020400607
2.6	4e-07	2.9486141e-07	2.9486141e-07	2.4546112e-05
2.6	3e-08	0.77595639	0.77595639	0.071116474
3.2	1e-07	0	0	0
01327e-05	1.0101327e-05	1.9212426e-07
2.6	1.5e-07	0.14061585	0.14061585	0.0032301475
2.7	3.5e-08	0.45597164	0.45597164	0.02864954
3	1e-08	0	0	0
2.7	4e-07	6.8557266e-19	6.8557266e-19	1.0333307e-15
1.4	2.5e-08	6.0604205	6.0604205	0.44338915
2.7	3e-07	1.3900518e-06	1.3900518e-06	3.4443938e-06
3.3	1e-07	0	0	0
31	3.530931	0.1105729
2.8	3.5e-08	0.34650117	0.34650117	0.024024735
3.4	1.5e-07	0	0	0
022	2.0295022	0.049281534
2.9	1.5e-07	0.49720888	0.49720888	0.012966381
3.4	2e-07	0.016365656	0.016365656	0.015519201
2
3	5e-07	0	0	0
3.5	1e-07	0.19722653	0.19722653	0.012571674
8243e-08	9.2818243e-08	6.1915695e-09
3	1e-06	0	0	0
3.5	5e-08	0	0	0
0
3.7	3e-08	0	0	0
075e-07	6.4810075e-07	0.00028639148
3.7	5e-08	0	0	0
884e-05	3.3791884e-05	0.004153489
2.6	2.6e-08	0.18412367	0.18412367	0.025787057
2.8	3e-07	0	0	0
2.7	2.6e-08	0.38374784	0.38374784	0.058044002
3.1	3e-08	0	0	0
4	5e-09	0	0	0
2.6	3e-07	0.013207346	0.013207346	0.010721738
3.2	1.5e-07	0	0	0
3.1	1.5e-07	0.58899893	0.58899893	0.041937864
3.2	3e-08	0	0	0
5	5e-09	0	0	0
46426363	0.0046426363	0.0027884806
3.2	2e-07	0	0	0
1.4	5e-07	178.76536	1e-08	0	0	0
27988164
3.4	3e-08	0	0	0
2.7	2.4e-08	0.1116071	0.1116071	0.023409561
3.4	1e-07	0	0	0
7	1e-07	0	0	0
892247	0.14892247	7	5e-09	0	0	0
0	0
3.7	8e-08	0	0	0
3.5	3e-08	0	0	0
4	5e-07	0	0	0
4	5e-08	0	0	0
4	1e-08	0	0	0
3.5	8e-08	0.39011317	0.39011317	0.016692951
5	1e-08	0	0	0
9	1e-08	0	0	0
7	5e-08	0	0	0
8	1e-07	0	0	0
0
8	5e-09	0	0	0
6	1e-07	0	0	0
6	5e-09	0	0	0
9	1e-07	0	0	0
5	1e-07	0	0	0
9	5e-08	0	0	0
9	5e-09	0	0	0
3.5	2e-07	0	0	0
7	1e-08	0	0	0
3.3	5e-08	0	0	0
8	1e-08	0	0	0
