1	1e-07	718.85121	718.85121	0.66388935
1.4	1e-06	0.00021257891	0.00021257891	0.79857979
1.4	8e-07	0.19937187	0.19937187	0.49512473
1.6	1e-06	2.0254102e-09	2.0254102e-09	0.17239763
1.6	2.5e-08	4.9233628	4.9233628	0.39470533
1.6	2e-08	1.6574635	1.6574635	0.30005578
1.6	3e-08	9.4191673	9.4191673	0.3532305
1.6	5e-07	0.75740692	0.75740692	0.092468071
1.6	3e-07	154.41715	154.41715	0.4422937
1.6	8e-07	3.7230259e-05	3.7230259e-05	0.29157835
1.7	1e-06	3.2022042e-15	3.2022042e-15	0.00033483014
1.1	2e-06	1.8720765e-09	1.8720765e-09	0.99999999
1	5e-08	89.749043	89.749043	0.84473804
1.1	2e-08	2.4699688	2.4699688	0.80814571
1.7	2e-08	1.7119462	1.7119462	0.31410754
1.7	2.5e-08	3.8335411	3.8335411	0.29762318
1.1	2.5e-08	5.5602735	5.5602735	0.65341883
1	1e-08	0.091664176	0.091664176	0.13226865
1.2	2e-08	1.345086	1.345086	0.5805155
1.3	1e-06	0.015917955	0.015917955	0.88915594
1.7	3e-07	56.741009	56.741009	0.27448252
1.1	5e-07	3217.3267	3217.3267	0.99999053
1.4	3e-08	10.009192	10.009192	0.41356395
1.4	3e-07	1516.0122	1516.0122	0.63190353
1.9	3e-08	5.1412572	5.1412572	0.28396162
2.4	2.6e-08	1.4154303	1.4154303	0.18330291
2980791	0.1022	2.4	2.4e-08	0.94261086	0.94261086	0.16549792
13
2.5	2e-07	7.6145213	7.6145213	0.22584176
07	0.0079884265	0.0079884265	0.0722.4	3e-08	2.7295969	2.7295969	0.23186617
2.2.1	3e-08	3.1071259	3.1071259	0.17896083
7
5
2.1	3.5e-08	7.0194817	7.0194817	0.25163002
36798
1.8	1e-06	5.1402358e-13	5.1402358e-13	0.92395192
1.2	3e-07	2253.0416	2253.0416	0.74420665
1.1	3e-08	6.9415538	6.9415538	0.58376868
2.2	3.5e-08	7.5969004	7.5969004	0.28445602.2	3e-08	3.8875251	3.8875251	0.24507909
8	2e-08	1.2669956	1.2669956	0.2737213
2.2	4e-07	0.058926416	0.058926416	0.142.3	2.62.8	2.4e-08	0.42415882	0.42415882	0.11184953
3.7	1e-07	0.14008509	0.14008509	0.013081017
7275
2	5e-09	0.0043408339	0.0043408339	0.23740355
2.4	2e-07	11.335593	11.335593	0.2067671
040474053
2.5	1.5e-07	23.026239	23.026239	0.27445474
727702
2.5	3.5e-08	3.3083562	3.3083562	0.17171832
6
2.5	3e-07	0.47682076	0.47682076	0.38458834
.1	1.5e-07	87.480812	87.480812	0.2702572
2.1	2e-07	78.489712	78.489712	0.42005379
1.5	5e-07	7.6453044	7.6453044	0.36582612
2.1	2.4e-08	1.6177363	1.6177363	0.21020821
1.8	2.5e-08	2.9784575	2.9784575	0.25805801
2.1	3e-07	5.6764773	5.6764773	0.18665968
2.2	1.5e-07	84.656097	84.656097	0.37499399
1.4	2e-06	9.8623277e-32	9.8623277e-32	0.99935055
2.2	2.6e-08	2.3705598	2.3705598	0.26252769
2.2	2.4e-08	1.7838503	1.7838503	0.25111394
2.2	2e-07	47.378379	47.378379	0.26091764
2.3	2.4e-08	1.4255406	1.4255406	0.22494709
2.3	3e-08	2.7999593	2.7999593	0.20138973
2.3	2e-07	21.982401	21.982401	0.24234691
2.7	3e-08	1.0031131	1.0031131	0.112.8	3e-08	0.59417668	0.59417668	0.082232749
7629687
2.4	4e-07	0.0076607739	0.0076607739	0.2724165
2.4	3e-07	0.97586368	0.97586368	0.21397565
2.9	2e-07	0.49444869	0.49444869	0.05546843	1e-07	3.2492359	3.2492359	0.072219129
	0.02.9	3e-08	3.5	1.5e-07	2.7716424e-18	2.7716424e-18	5.0023205e-19
138	0.0025524138	0.30097296
2.4	3.5e-08	3.8010809	3.8010809	0.18025478
2.5	2.6e-08	1.6269826	1.6269826	0.23380713
3.1	1e-07	1.872758	1.872758	0.04363676
2
2.6	4e-07	0.00055419843	0.00055419843	0.05059679
2.6	3e-08	1.6934034	1.6934034	0.16564526
3.2	1e-07	0.70758146	0.70758146	0.02178848
4
2.6	1.5e-07	18.482452	18.482452	0.302022
2.7	3.5e-08	1.5146489	1.5146489	0.10790542
3	1e-08	0.0040071192	0.0040071192	0.031347027
2.7	4e-07	0.00062210138	0.00062210138	0.12760528
1.4	2.5e-08	6.3402717	6.3402717	0.43207917
2.7	3e-07	0.56567233	0.56567233	0.40326094
3.3	1e-07	0.5821367	0.5821367	0.022215952
2.8	3.5e-08	1.2372271	1.2372271	0.10050558
3.4	1.5e-07	0.290141	0.290141	0.042419458
5
2.9	1.5e-07	3.9130867	3.9130867	0.12324287
3.4	2e-07	0.092758739	0.092758739	0.11533605
3	5e-07	5.5228058e-12	5.5228058e-12	2.8195192e-05
3.5	1e-07	0.38601009	0.38601009	0.02344386

3	1e-06	0	0	0
3.5	5e-08	0.060725716	0.060725716	0.003976803.7	3e-08	0.011423948	0.011423948	0.0025976113
4427
3.7	5e-08	0.03792511	0.03792511	0.0030575807
4
