0.002 0.00012589254 3837 1219 460 114.08407 80.440088 49.890018 23.219613 15.103254 9.8701674 0
0.002 0.00015848932 3845 1174 475 64.092142 44.655253 35.169503 12.442571 7.8417166 6.5140551 0
0.002 0.00019952623 3920 1179 480 34.386022 24.35074 19.444091 6.5052224 4.0989328 3.4225826 0
0.002 0.0001 3804 1211 467 180.07168 121.97474 66.019715 39.286098 24.793229 13.435627 0
0.002 0.00025118864 3815 1233 458 14.758746 10.982914 8.4746012 2.1298562 1.4509442 1.1253315 4
0.002 0.00031622777 3869 1251 531 5.6526242 3.8011938 3.506952 0.7755483 0.49007199 0.47738583 18
0.002 0.001 3839 1224 482 1.9625428e-05 1.3648447e-05 2.251465e-07 2.1433682e-10 1.8022639e-10 4.1393019e-14 392
0.002 0.0031622777 3870 1235 468 0 0 0 0 0 0 468
0.002 0.01 3846 1175 463 0 0 0 0 0 0 463
0.002 0.031622777 3877 1204 463 0 0 0 0 0 0 463
0.002 0.1 3888 1228 484 0 0 0 0 0 0 484
0.002 1.2589254e-05 3876 1193 428 491.71424 61.793592 11.376472 92.835921 5.3090317 0.49356174 0
0.002 1.2589254e-06 3849 1228 491 9.463028 0.67880461 0.13186669 0.055586129 0.00072878415 6.3539402e-05 0
0.002 1.2589254e-07 3857 1159 478 0.10121996 0.0066881045 0.001398813 6.1613947e-06 7.979444e-08 7.6163291e-09 0
0.002 1.2589254e-08 3879 1212 458 0.0009810134 7.0520389e-05 1.3480698e-05 5.9352918e-10 8.4542662e-12 7.2328052e-13 0
0.002 1.2589254e-09 3873 1217 472 9.8249257e-06 7.2016495e-07 1.2542326e-07 5.9279202e-14 8.7891822e-16 6.0195313e-17 0
0.002 1.5848932e-05 3853 1260 495 563.88358 90.256673 19.383019 113.86818 10.260511 1.1711926 0
0.002 1.5848932e-06 3882 1231 463 15.19912 1.1178783 0.1911315 0.14161407 0.0019472155 0.00013982633 0
0.002 1.5848932e-07 3840 1176 478 0.1549023 0.011246888 0.0021358401 1.4895628e-05 2.2328348e-07 1.6317073e-08 0
0.002 1.5848932e-08 3900 1207 470 0.0016264216 0.00011963364 2.0654005e-05 1.5915441e-09 2.5157847e-11 1.6470504e-12 0
0.002 1.5848932e-09 3888 1255 486 1.5234321e-05 1.1864648e-06 2.0389722e-07 1.4176826e-13 2.3787193e-15 1.5914521e-16 0
0.002 1.9952623e-05 3875 1210 467 618.74435 117.41173 26.448977 129.4013 16.364329 2.229532 0
0.002 1.9952623e-06 3875 1281 529 23.235405 1.8035843 0.36261521 0.32975678 0.0051980135 0.00043365397 0
0.002 1.9952623e-07 3873 1227 475 0.24261143 0.018432882 0.0030567249 3.5577125e-05 5.8706285e-07 3.5114618e-08 0
0.002 1.9952623e-08 3841 1197 454 0.0024689434 0.00018654937 3.2691208e-05 3.6607146e-09 5.9770937e-11 4.312233e-12 0
0.002 1.9952623e-09 3892 1217 475 2.4796909e-05 1.8329199e-06 3.3183914e-07 3.8048293e-13 5.7157853e-15 4.1308523e-16 0
0.002 1e-05 3845 1160 502 388.79373 37.839704 8.5552565 64.379636 2.1830769 0.24685168 0
0.002 1e-06 3864 1202 501 6.0763349 0.41515045 0.086866976 0.022580035 0.00029879675 2.5684673e-05 0
