2.00000E-03 1.000000000E-04 5.933957162E+11
2.00000E-03 1.258925400E-04 6.854629140E+11
2.00000E-03 1.584893200E-04 7.359056602E+11
2.00000E-03 1.995262300E-04 6.207262910E+11
2.00000E-03 2.511886400E-04 4.515000368E+11
2.00000E-03 3.162277700E-04 2.897944537E+11
2.00000E-03 1.000000000E-03 3.066449199E+08
2.00000E-03 3.162277700E-03 5.676752500E-18
2.00000E-03 1.258925400E-05 2.324498579E+09
2.00000E-03 1.258925400E-06 2.681891725E+05
2.00000E-03 1.258925400E-07 2.999740621E+01
2.00000E-03 1.258925400E-08 2.912239084E-03
2.00000E-03 1.258925400E-09 2.695061501E-07
2.00000E-03 1.584893200E-05 6.305559045E+09
2.00000E-03 1.584893200E-06 6.032571702E+05
2.00000E-03 1.584893200E-07 6.953832361E+01
2.00000E-03 1.584893200E-08 6.787862688E-03
2.00000E-03 1.584893200E-09 6.211182456E-07
2.00000E-03 1.995262300E-05 1.348797764E+10
2.00000E-03 1.995262300E-06 1.821291447E+06
2.00000E-03 1.995262300E-07 1.577882652E+02
2.00000E-03 1.995262300E-08 1.722626762E-02
2.00000E-03 1.995262300E-09 1.660877597E-06
2.00000E-03 1.000000000E-05 1.110274954E+09
2.00000E-03 1.000000000E-06 1.117454571E+05
2.00000E-03 1.000000000E-07 1.030968636E+01
2.00000E-03 1.000000000E-08 1.040284710E-03
2.00000E-03 1.000000000E-09 1.001941208E-07
2.00000E-03 2.511886400E-05 3.278317379E+10
2.00000E-03 2.511886400E-06 4.511069738E+06
2.00000E-03 2.511886400E-07 4.469147523E+02
2.00000E-03 2.511886400E-08 3.869753732E-02
2.00000E-03 2.511886400E-09 4.142958490E-06
2.00000E-03 3.162277700E-05 6.499719527E+10
2.00000E-03 3.162277700E-06 9.809919601E+06
2.00000E-03 3.162277700E-07 1.159139552E+03
2.00000E-03 3.162277700E-08 9.918940681E-02
2.00000E-03 3.162277700E-09 9.870368855E-06
2.00000E-03 3.981071700E-06 2.747512129E+07
2.00000E-03 3.981071700E-07 2.858285757E+03
2.00000E-03 3.981071700E-08 2.620245243E-01
2.00000E-03 3.981071700E-09 2.690596056E-05
2.00000E-03 5.011872300E-05 2.141132841E+11
2.00000E-03 5.011872300E-06 6.646556157E+07
2.00000E-03 5.011872300E-07 5.361628520E+03
2.00000E-03 5.011872300E-08 6.370321273E-01
2.00000E-03 5.011872300E-09 6.671294456E-05
2.00000E-03 6.309573400E-05 3.431846330E+11
2.00000E-03 6.309573400E-06 1.728974037E+08
2.00000E-03 6.309573400E-07 1.681585386E+04
2.00000E-03 6.309573400E-08 1.708350735E+00
2.00000E-03 6.309573400E-09 1.574868275E-04
2.00000E-03 7.943282300E-05 4.730017917E+11
2.00000E-03 7.943282300E-06 4.091576803E+08
2.00000E-03 7.943282300E-07 3.663605830E+04
2.00000E-03 7.943282300E-08 4.089384606E+00
2.00000E-03 7.943282300E-09 4.261476709E-04
5.00000E-03 1.258925400E-04 4.305283602E+10
5.00000E-03 1.584893200E-04 1.882782958E+10
5.00000E-03 1.995262300E-04 1.045240050E+10
5.00000E-03 2.511886400E-04 3.856644633E+09
5.00000E-03 3.162277700E-04 4.667493905E+08
5.00000E-03 1.000000000E-03 4.248342556E-08
5.00000E-03 1.258925400E-06 1.385532384E+06
5.00000E-03 1.258925400E-07 1.524487651E+02
5.00000E-03 1.258925400E-08 1.696795965E-02
