2, 2.07039876533e-06
5, 3.29075841098e-07
10, 2.95459528203e-07
50, 4.46066902055e-09
100, 1.03546637384e-09
150, 4.26438100316e-10
200, 2.32998969367e-10
250, 8.37267049576e-11
300, 5.15660659839e-11
350, 3.48269947141e-11
400, 2.55547713805e-11
450, 1.84520235407e-11
500, 1.37358645634e-11
550, 1.05405191107e-11
600, 7.53588044746e-12
650, 4.82627428573e-12
700, 2.68308233531e-12
750, 1.68825482656e-12
800, 1.70532044962e-12
810, 1.77911491274e-12
820, 1.89937186237e-12
830, 2.10409817657e-12
840, 2.18423820914e-12
850, 2.48499775089e-12
860, 2.34125113003e-12
870, 2.62224943193e-12
880, 2.67335110107e-12
890, 2.89711676965e-12
900, 2.76972084794e-12
950, 2.99459434412e-12
1000, 2.42281358423e-12
1100, 2.34714543281e-12
1200, 1.83669904424e-12
1300, 1.34393418186e-12
1400, 9.02530734171e-13
1500, 5.86597219403e-13
1600, 4.34492215603e-13
1700, 3.04681440344e-13
1800, 2.52294626041e-13
1900, 2.33699616652e-13
2000, 1.673786266e-13
2100, 1.207368942e-13
2200, 9.36069295596e-14
2300, 7.13401470182e-14
2400, 4.52887151672e-14
2400, 8.90787265854e-15
2300, 5.97566166148e-15
2200, 3.94028830803e-15
2100, 2.93567517283e-15
2000, 2.22632211315e-15
1900, 1.6880993397e-15
1800, 1.12139857528e-15
1700, 7.69250876919e-16
1600, 5.07369083514e-16
1500, 3.15858086468e-16
1400, 1.99373760309e-16
1300, 1.22227801439e-16
1200, 1.04218783612e-16
1100, 1.0870912497e-16
1000, 9.40359681048e-17
950, 8.40574091726e-17
900, 6.77055078464e-17
890, 6.34079919713e-17
880, 5.59044011943e-17
870, 5.33978781517e-17
860, 4.64763485454e-17
850, 4.3288446451e-17
840, 3.69814555058e-17
830, 3.27476394363e-17
820, 2.76864963213e-17
810, 2.24698410364e-17
800, 1.7366647929e-17
750, 1.25900658033e-17
700, 4.6314182218e-17
650, 9.21615987589e-17
600, 1.53624329358e-16
550, 2.23268780368e-16
500, 3.11927740967e-16
450, 4.02704052471e-16
400, 5.12226449394e-16
350, 6.65898443876e-16
300, 8.37749157982e-16
250, 1.1088939142e-15
200, 1.87908315784e-15
150, 2.53742958974e-15
100, 3.94675347479e-15
50, 7.99333473134e-15
10, 4.08927201099e-14
5, 7.90795155294e-14
2, 1.9274894072e-13
