2, 2.11555343847e-06
5, 3.41519888495e-07
10, 2.93890806044e-07
50, 4.57416682745e-09
100, 1.06165155451e-09
150, 4.37721622148e-10
200, 2.39235706697e-10
250, 8.52927269996e-11
300, 5.19902612787e-11
350, 3.46998821648e-11
400, 2.51700454638e-11
450, 1.78255935606e-11
500, 1.28998303861e-11
550, 9.82159450828e-12
600, 6.75790371875e-12
650, 4.08340071039e-12
700, 2.068759474e-12
750, 1.11342251726e-12
800, 1.22410310628e-12
810, 1.30355692165e-12
820, 1.43595886789e-12
830, 1.51092184396e-12
840, 1.70676606753e-12
850, 1.85052944571e-12
860, 1.77454084479e-12
870, 2.04667083064e-12
880, 2.07917957412e-12
890, 2.20683569528e-12
900, 2.19303720717e-12
950, 2.27085811496e-12
1000, 1.8048370597e-12
1100, 1.59169554232e-12
1200, 1.15900150524e-12
1300, 8.1832157222e-13
1400, 5.11733678569e-13
1500, 3.56093462041e-13
1600, 2.71260151517e-13
1700, 1.98442184861e-13
1800, 1.70247992665e-13
1900, 1.61592797673e-13
2000, 1.26980782786e-13
2100, 1.03824536265e-13
2200, 7.76819287411e-14
2300, 6.7315643227e-14
2400, 5.35811462327e-14
2500, 4.56919823119e-14
2600, 3.78088963155e-14
2700, 3.12844122382e-14
2800, 2.62499209564e-14
2900, 2.0811625391e-14
3000, 1.51837834062e-14
3100, 1.05362483783e-14
3100, 6.17660743677e-15
3000, 4.89269338192e-15
2900, 3.6158466206e-15
2800, 3.09938837657e-15
2700, 2.53642485333e-15
2600, 2.31146860975e-15
2500, 2.0147817113e-15
2400, 1.83154671435e-15
2300, 1.7143599011e-15
2200, 1.53631404183e-15
2100, 1.42870972199e-15
2000, 1.31806855729e-15
1900, 1.2526795857e-15
1800, 1.09567057872e-15
1700, 9.88931020665e-16
1600, 9.16034857473e-16
1500, 8.66590652108e-16
1400, 1.84624783906e-15
1300, 1.5518652202e-15
1200, 1.16576765135e-15
1100, 8.88112535358e-16
1000, 6.29622152862e-16
950, 4.3315766109e-16
900, 3.34022713667e-16
890, 3.11963655043e-16
880, 2.97341823167e-16
870, 2.78530013365e-16
860, 2.47317017205e-16
850, 2.41157070748e-16
840, 2.28971800927e-16
830, 2.10896804803e-16
820, 2.10691977825e-16
810, 1.98465946644e-16
800, 1.95255825494e-16
750, 1.86103268227e-16
700, 2.2963389908e-16
650, 2.90953777445e-16
600, 3.20944546103e-16
550, 3.21092380566e-16
500, 2.70812059525e-16
450, 1.83318375487e-16
400, 1.35802573489e-16
350, 1.16204781923e-16
300, 1.09482322064e-16
250, 1.1757419123e-16
200, 1.81526485734e-16
150, 2.39307329291e-16
100, 1.83517717899e-16
50, 1.72021210723e-16
10, 6.25362737414e-16
5, 1.4374806257e-15
2, 3.49948390157e-15
