2, 2.06892143916e-06
5, 3.29524720243e-07
10, 2.7343997143e-07
50, 4.45418242522e-09
100, 1.03213379899e-09
150, 4.233952681e-10
200, 2.29572572086e-10
250, 8.18528866527e-11
300, 4.99845745606e-11
350, 3.33157811071e-11
400, 2.39463871708e-11
450, 1.7156630578e-11
500, 1.23521341597e-11
550, 9.29372890284e-12
600, 6.51421367639e-12
650, 3.89812714166e-12
700, 1.96776848137e-12
750, 1.0576939008e-12
800, 1.14854495894e-12
810, 1.24428538482e-12
820, 1.36818870244e-12
830, 1.44923228372e-12
840, 1.64074088406e-12
850, 1.76238991919e-12
860, 1.67190655305e-12
870, 1.94357811413e-12
880, 1.97624143173e-12
890, 2.08817071105e-12
900, 2.09823438601e-12
950, 2.17858244616e-12
1000, 1.76708727709e-12
1100, 1.5395790757e-12
1200, 1.12193578397e-12
1300, 7.87818182652e-13
1400, 4.92821901423e-13
1500, 3.38053938459e-13
1600, 2.57832702061e-13
1700, 1.87919565668e-13
1800, 1.61802787775e-13
1900, 1.50736351786e-13
2000, 1.18496630178e-13
2100, 9.59917700576e-14
2200, 7.0907798192e-14
2300, 6.157068708e-14
2400, 4.81273556399e-14
2500, 4.13843368139e-14
2600, 3.25982285262e-14
2700, 2.72320289439e-14
2800, 2.11803923106e-14
2900, 1.62045136135e-14
2900, 5.14820699086e-15
2800, 4.01274904446e-15
2700, 3.28078673253e-15
2600, 2.88547954522e-15
2500, 2.42912576248e-15
2400, 2.21881963282e-15
2300, 2.05476424524e-15
2200, 1.81983494406e-15
2100, 1.68542720608e-15
2000, 1.54510500741e-15
1900, 1.47314670938e-15
1800, 1.2906842189e-15
1700, 1.16566028512e-15
1600, 1.06719062151e-15
1500, 9.96634690813e-16
1400, 2.11526118415e-15
1300, 1.77979507226e-15
1200, 1.34427462248e-15
1100, 1.01128135448e-15
1000, 7.06828414789e-16
950, 5.67753735089e-16
900, 4.48290979406e-16
890, 4.13249179539e-16
880, 4.00431284257e-16
870, 3.77370545823e-16
860, 3.31488143963e-16
850, 3.21192946895e-16
840, 3.03158674826e-16
830, 2.85385563411e-16
820, 2.79730614903e-16
810, 2.61827946742e-16
800, 2.58088111629e-16
750, 2.46469963063e-16
700, 3.08992543992e-16
650, 3.92231076607e-16
600, 4.2677601117e-16
550, 4.27210580405e-16
500, 3.59674791069e-16
450, 2.46700483131e-16
400, 1.77181347395e-16
350, 1.49844911649e-16
300, 1.38193622106e-16
250, 1.56089611616e-16
200, 2.3557326434e-16
150, 3.23881394126e-16
100, 2.4395964909e-16
50, 2.29736499803e-16
10, 1.41971117233e-15
5, 1.87547811188e-15
2, 4.65734060151e-15
