10 1.2589254e-07 0.014 0.089452333 8.5141659e-11 0.13676855
10 1.2589254e-08 0.011618257 0.084802687 0.028701352 0.15906959
10 1.5848932e-07 0.0114 0.07910176 6.9648866e-16 0.45882609
10 1.5848932e-08 0.0106 0.088740651 0.036788951 0.16337505
10 1.9952623e-08 0.0116 0.085188183 0.039271128 0.16663692
10 1e-06 0.0128 0.084481361 0 0.0
10 1e-07 0.0148 0.083028827 7.5452499e-08 0.31003743
10 1e-08 0.014 0.087423935 0.024340346 0.14650202
10 2.5118864e-07 0.012974531 0.082035054 5.0734769e-34 0.081993288
10 3.1622777e-07 0.014428413 0.082657658 0 0.0
10 3.1622777e-08 0.0088003705 0.076168224 0.018486275 0.14899869
10 3.1622777e-09 0.011933174 0.083443127 0.003123383 0.15914514
10 3.9810717e-07 0.0102 0.083249141 0 0.0
10 3.9810717e-08 0.013 0.081053698 0.0072890971 0.15330524
10 3.9810717e-09 0.0132 0.090595865 0.0052284719 0.16339166
10 5.0118723e-07 0.012787724 0.079447323 0 0.0
10 5.0118723e-08 0.0164 0.085400569 0.0020732102 0.22002133
10 5.0118723e-09 0.013968254 0.08499678 0.0082063776 0.15110606
10 6.3095734e-07 0.0104 0.076192401 0 0.0
10 6.3095734e-08 0.0118 0.084598259 0.00026303014 0.1210632
10 6.3095734e-09 0.010752688 0.084782609 0.011082504 0.16646794
10 7.9432823e-07 0.013060621 0.082147316 0 0.0
10 7.9432823e-08 0.013157895 0.081360544 7.3081177e-06 0.27096731
10 7.9432823e-09 0.0132 0.08694771 0.019327249 0.16190091
1.4 1.2589254e-05 0.074 0.52829374 0 0.0
1.4 1.2589254e-06 0.0812 0.53939922 5.0287774e-11 0.013739808
1.4 1.2589254e-07 0.079 0.54288817 0.035659704 0.15261537
1.4 1.2589254e-08 0.074 0.54838013 0.0012272696 0.21263039
1.4 1.5848932e-05 0.0778 0.55432661 0 0.0
1.4 1.5848932e-06 0.0748 0.53782966 3.5459614e-17 0.018999789
1.4 1.5848932e-07 0.0834 0.54113026 0.033174458 0.16120489
1.4 1.5848932e-08 0.0748 0.56182447 0.0018193829 0.24370907
1.4 1.9952623e-05 0.0756 0.54586759 0 0.0
1.4 1.9952623e-07 0.0768 0.5647747 0.035157111 0.16037486
1.4 1.9952623e-08 0.0798 0.54835905 0.0031603862 0.2208833
1.4 1e-05 0.0848 0.5513549 0 0.0
1.4 1e-06 0.0874 0.54678939 7.5662221e-09 0.019938156
1.4 1e-07 0.0796 0.53259452 0.031135983 0.18340998
1.4 1e-08 0.0798 0.54966312 0.00065575216 0.22174445
1.4 2.5118864e-05 0.083 0.55485278 0 0.0
1.4 2.5118864e-07 0.075 0.55589189 0.023389123 0.17164369
1.4 2.5118864e-08 0.0824 0.54533566 0.0040935008 0.24695179
1.4 3.1622777e-05 0.0738 0.55517167 0 0.0
1.4 3.1622777e-06 0.080150282 0.55661448 0 0.0
1.4 3.1622777e-07 0.0736 0.56606218 0.0094298395 0.1656455
1.4 3.1622777e-08 0.0774 0.56080642 0.0065343789 0.17356329
1.4 3.1622777e-09 0.0702 0.54484835 7.7706581e-05 0.22094431
1.4 3.9810717e-06 0.0844 0.54696374 0 0.0
1.4 3.9810717e-07 0.082 0.54880174 0.0041718996 0.16863393
1.4 3.9810717e-08 0.0702 0.56463756 0.010814177 0.19574946
1.4 3.9810717e-09 0.0804 0.54393214 0.00013072951 0.20129162
1.4 5.0118723e-06 0.0748 0.54172071 0 0.0
1.4 5.0118723e-07 0.08 0.55891304 0.0011669564 0.13698026
1.4 5.0118723e-08 0.0798 0.54357748 0.01377955 0.20643044
1.4 5.0118723e-09 0.0772 0.5520156 0.00019021981 0.21266747
1.4 6.3095734e-06 0.0756 0.55517092 0 0.0
1.4 6.3095734e-07 0.075 0.54854054 0.00013171474 0.067305938
1.4 6.3095734e-08 0.0744 0.54386344 0.021289553 0.15726526
1.4 6.3095734e-09 0.081 0.54102285 0.00029579335 0.23113375
1.4 7.9432823e-06 0.0766 0.54364306 0 0.0
1.4 7.9432823e-07 0.0804 0.53719008 4.0021091e-06 0.096823473
1.4 7.9432823e-08 0.0762 0.52284044 0.030176917 0.17118169
1.4 7.9432823e-09 0.074 0.54017279 0.00053730265 0.21203507
1.5 1.2589254e-05 0.0894 0.55501867 0 0.0
1.5 1.2589254e-06 0.0856 0.53608924 1.2189137e-13 0.064671855
1.5 1.2589254e-07 0.0888 0.53797191 0.04041196 0.17281508
1.5 1.2589254e-08 0.0876 0.52805787 0.0017010577 0.23573302
1.5 1.5848932e-05 0.0818 0.55587018 0 0.0
1.5 1.5848932e-06 0.085 0.5431694 1.1892655e-19 0.058341823
1.5 1.5848932e-07 0.0858 0.54714504 0.031994008 0.16729867
1.5 1.5848932e-08 0.0904 0.55782762 0.0025177829 0.19042111
1.5 1.9952623e-05 0.0874 0.55467894 0 0.0
1.5 1.9952623e-06 0.0894 0.54908851 7.2983959e-33 0.0046359143
1.5 1.9952623e-07 0.087 0.54194962 0.023737461 0.14829333
1.5 1.9952623e-08 0.0858 0.53905054 0.0036198995 0.22643643
1.5 1e-05 0.0874 0.55928117 0 0.0
1.5 1e-06 0.0924 0.54407228 3.0710095e-10 0.97993984
1.5 1e-08 0.085 0.55387978 0.0011131824 0.24897684
1.5 2.5118864e-05 0.0782 0.56064222 0 0.0
1.5 2.5118864e-06 0.0822 0.54390935 0 0.0
1.5 2.5118864e-07 0.0896 0.543058 0.016863657 0.15695532
1.5 2.5118864e-08 0.0888 0.54258121 0.0056298211 0.22924349
1.5 3.1622777e-05 0.0842 0.55317755 0 0.0
1.5 3.1622777e-06 0.0914 0.55007704 0 0.0
1.5 3.1622777e-07 0.082 0.54901961 0.0067935351 0.16667297
1.5 3.1622777e-08 0.0858 0.55589587 0.0082709536 0.203351
1.5 3.1622777e-09 0.0826 0.55046872 0.00010132792 0.21511804
1.5 3.9810717e-06 0.087 0.54545455 0 0.0
1.5 3.9810717e-07 0.0894 0.55699539 0.0017296398 0.17892902
1.5 3.9810717e-08 0.0838 0.54660554 0.01392016 0.1979602
1.5 3.9810717e-09 0.0846 0.54424295 0.00015567686 0.22613503
1.5 5.0118723e-06 0.0892 0.54238032 0 0.0
1.5 5.0118723e-07 0.09 0.55274725 0.00039227269 0.24974215
1.5 5.0118723e-08 0.08159796 0.55090236 0.017313746 0.20356415
1.5 5.0118723e-09 0.086 0.54376368 0.0002713031 0.23826097
1.5 6.3095734e-06 0.0834 0.55225835 0 0.0
1.5 6.3095734e-07 0.0838 0.54005676 1.5599978e-05 0.14025441
1.5 6.3095734e-08 0.08336887 0.54780181 0.024199645 0.18359147
1.5 6.3095734e-09 0.0838 0.55249945 0.0004534041 0.20493259
1.5 7.9432823e-06 0.0782 0.53677587 0 0.0
1.5 7.9432823e-07 0.082 0.53943355 3.6823871e-07 0.19794606
1.5 7.9432823e-08 0.0858 0.53598775 0.028154907 0.18651065
1.5 7.9432823e-09 0.0884 0.55024133 0.00072941766 0.21323466
1.6 1.2589254e-06 0.0872 0.54009641 8.3827822e-18 0.15050534
1.6 1.2589254e-07 0.0838 0.54747872 0.032172368 0.17222252
1.6 1.2589254e-08 0.0878 0.54505591 0.0019368208 0.25593668
1.6 1.5848932e-06 0.0856 0.53105862 8.8748692e-26 0.99454619
1.6 1.5848932e-07 0.0896 0.54635325 0.031861975 0.16322062
1.6 1.5848932e-08 0.092 0.5376652 0.0029910098 0.20770505
1.6 1.9952623e-06 0.0894 0.55392049 1.9993254e-40 0.97310218
1.6 1.9952623e-07 0.0848 0.54130245 0.021317696 0.15416983
1.6 1.9952623e-08 0.0892 0.53798858 0.0047406506 0.22733545
1.6 1e-06 0.0856 0.53105862 1.1080348e-10 0.064853178
1.6 1e-07 0.084 0.53296943 0.036206299 0.17125332
1.6 1e-08 0.0852 0.54481854 0.0013008157 0.26004956
1.6 2.5118864e-06 0.082 0.55054466 0 0.0
1.6 2.5118864e-07 0.0874 0.54788516 0.012865756 0.15120885
1.6 2.5118864e-08 0.0804 0.52740322 0.0066129792 0.18912113
1.6 3.1622777e-06 0.0878 0.54987941 0 0.0
1.6 3.1622777e-07 0.087 0.54523549 0.0048828262 0.15516946
1.6 3.1622777e-08 0.0846 0.55757046 0.0095891559 0.19393205
1.6 3.1622777e-09 0.0798 0.54183873 0.00013841495 0.22433229
1.6 3.9810717e-07 0.0838 0.5418031 0.0010017254 0.31960871
1.6 3.9810717e-08 0.0874 0.54131054 0.015775928 0.20204907
1.6 3.9810717e-09 0.0884 0.55353225 0.00019262972 0.20891412
1.6 5.0118723e-07 0.084 0.54082969 0.00012785797 0.13998722
1.6 5.0118723e-08 0.0878 0.53562815 0.020135128 0.20972775
1.6 6.3095734e-07 0.0856 0.5395888 1.7900815e-06 0.13949296
1.6 6.3095734e-08 0.0808 0.54503916 0.025044874 0.18813065
1.6 6.3095734e-09 0.0944 0.53820671 0.00047114172 0.21766134
1.6 7.9432823e-07 0.0916 0.55438133 6.3450684e-08 0.72026014
1.6 7.9432823e-08 0.0846 0.54533537 0.03408934 0.17710962
1.6 7.9432823e-09 0.0864 0.54181261 0.00070823922 0.26025809
1.7 1.2589254e-06 0.0992 0.51842806 2.476726e-17 0.0013067308
1.7 1.2589254e-07 0.102 0.55100223 0.036978636 0.16413954
1.7 1.2589254e-08 0.1054 0.54281243 0.0022385268 0.22131236
1.7 1.5848932e-06 0.1034 0.52687932 1.7262524e-29 0.011160699
1.7 1.5848932e-07 0.10108998 0.53185925 0.031215151 0.17016714
1.7 1.5848932e-08 0.1044 0.54220634 0.0034445255 0.20752361
1.7 1.9952623e-06 0.1036 0.54373048 3.6509077e-43 0.0
1.7 1.9952623e-07 0.1066 0.53369152 0.017921104 0.15347585
1.7 1.9952623e-08 0.1042 0.53583389 0.0057237283 0.21607719
1.7 1e-06 0.1086 0.53399147 7.0582232e-13 0.01664489
1.7 1e-07 0.1038 0.54920777 0.039215528 0.17633722
1.7 1e-08 0.1052 0.53240948 0.0013743898 0.20737574
1.7 2.5118864e-06 0.1058 0.54775218 0 0.0
1.7 2.5118864e-07 0.1096 0.54357592 0.0092220614 0.15124802
1.7 2.5118864e-08 0.1062 0.52673976 0.0091568119 0.17495375
1.7 3.1622777e-07 0.1082 0.54720789 0.003208655 0.21115931
1.7 3.1622777e-08 0.1056 0.53711986 0.010741356 0.2106051
1.7 3.1622777e-09 0.1072 0.54502688 0.00015089242 0.2089479
1.7 3.9810717e-07 0.1038 0.53180094 0.0006433569 0.23771888
1.7 3.9810717e-08 0.112 0.56756757 0.01511745 0.19342657
1.7 3.9810717e-09 0.104 0.54017857 0.00022454716 0.20401592
1.7 5.0118723e-07 0.1032 0.54616414 3.2091851e-05 0.29047333
1.7 5.0118723e-08 0.1024 0.53364528 0.025579232 0.18409842
1.7 5.0118723e-09 0.1018 0.54664885 0.00043564614 0.2197075
1.7 6.3095734e-07 0.1194 0.53259141 1.3546596e-06 0.10970185
1.7 6.3095734e-08 0.101 0.5512792 0.031712162 0.18831455
1.7 6.3095734e-09 0.0962 0.53994247 0.00050524137 0.20063842
1.7 7.9432823e-07 0.1042 0.54297834 8.9088092e-09 0.17070005
1.7 7.9432823e-08 0.0964 0.55201417 0.036366221 0.17457774
1.7 7.9432823e-09 0.1034 0.5384787 0.00083288238 0.23987193
1.8 1.2589254e-06 0.1034 0.53089449 1.0143408e-20 1.6241276e-07
