0.002 0.00012589254 0.96304479 0.29947862 1 0.13580307 0.81061012
0.002 0.00015848932 0.96183206 0.29239766 1 0.098858806 0.83195146
0.002 0.00019952623 0.95666132 0.30432047 1 0.062420737 0.85627143
0.002 0.0001 0.9593234 0.29135181 1 0.16614787 0.73416644
0.002 0.00025118864 0.95944589 0.31282695 1 0.031518043 0.88027643
0.002 0.00031622777 0.96038608 0.30925461 1 0.011222391 0.90828686
0.002 0.001 0.95840868 0.29224319 1 9.7209394e-08 0.99986798
0.002 0.0031622777 0.9555332 0.29395662 1 6.8258091e-47 1
0.002 0.01 0.95860129 0.30775681 1 0 0.0
0.002 0.031622777 0.95676654 0.302438 1 0 0.0
0.002 0.1 0.9608119 0.30704873 1 0 0.0
0.002 1.2589254e-05 0.95834172 0.30365393 1 0.014585207 0.56150452
0.002 1.2589254e-06 0.95167137 0.29327127 1 0.00015335326 0.54937195
0.002 1.2589254e-07 0.95562249 0.30216432 1 1.4864564e-06 0.56874623
0.002 1.2589254e-08 0.9603542 0.29400671 1 1.5081675e-08 0.56727354
0.002 1.2589254e-09 0.95617209 0.3078217 1 1.4281148e-10 0.61903733
0.002 1.5848932e-05 0.95983129 0.30257376 1 0.021666654 0.57646619
0.002 1.5848932e-06 0.95740406 0.2956978 1 0.00022830383 0.57027559
0.002 1.5848932e-07 0.95511272 0.30052687 1 2.3449155e-06 0.5677496
0.002 1.5848932e-08 0.96279163 0.302277 1 2.3359422e-08 0.59731295
0.002 1.5848932e-09 0.95312814 0.29632756 1 2.3859753e-10 0.58517373
0.002 1.9952623e-05 0.96281407 0.30334029 1 0.033451658 0.5917964
0.002 1.9952623e-06 0.95516687 0.29867396 1 0.00036827922 0.59483051
0.002 1.9952623e-07 0.95439936 0.29425384 1 3.655662e-06 0.58355272
0.002 1.9952623e-08 0.96055544 0.29017389 1 3.7545322e-08 0.56531328
0.002 1.9952623e-09 0.95778046 0.30856423 1 3.9231398e-10 0.53952994
0.002 1e-05 0.95676654 0.30664145 1 0.0091306142 0.5787646
0.002 1e-06 0.95854297 0.29687172 1 9.5064268e-05 0.56495868
0.002 1e-07 0.95557789 0.30269247 1 9.7135403e-07 0.56053971
0.002 1e-08 0.95632924 0.29545455 1 9.3002871e-09 0.61344009
0.002 1e-09 0.95855131 0.30688497 1 9.8403553e-11 0.5456819
0.002 2.5118864e-05 0.95273532 0.29660122 1 0.04784541 0.63095864
0.002 2.5118864e-06 0.95782286 0.30677291 1 0.00058683332 0.55765667
0.002 2.5118864e-07 0.95556896 0.30044183 1 5.9840012e-06 0.58017633
0.002 2.5118864e-08 0.9615926 0.30614806 1 5.9227335e-08 0.55552455
0.002 2.5118864e-09 0.96332863 0.30202886 1 5.9606003e-10 0.58460886
0.002 3.1622777e-05 0.96422111 0.31040233 1 0.07222337 0.59816403
0.002 3.1622777e-06 0.95999196 0.29549738 1 0.0010093691 0.52695087
0.002 3.1622777e-07 0.96383363 0.31081926 1 9.3350018e-06 0.60664632
0.002 3.1622777e-08 0.96017699 0.30100545 1 9.5531448e-08 0.57345036
0.002 3.1622777e-09 0.95944589 0.30885122 1 9.5392151e-10 0.52839336
0.002 3.9810717e-05 0.95918778 0.30245232 1 0.10191209 0.6124826
0.002 3.9810717e-06 0.95884361 0.30443886 1 0.0014335469 0.58610039
0.002 3.9810717e-07 0.95638191 0.29234973 1 1.4543166e-05 0.5607942
0.002 3.9810717e-08 0.95170054 0.29435399 1 1.6039742e-07 0.5708847
0.002 3.9810717e-09 0.95839196 0.29949664 1 1.5320806e-09 0.55768585
0.002 5.0118723e-05 0.95635559 0.31209253 1 0.13121579 0.67713837
0.002 5.0118723e-06 0.9579815 0.29989507 1 0.0023068822 0.57253767
0.002 5.0118723e-07 0.95882707 0.30037704 1 2.5214179e-05 0.5314259
0.002 5.0118723e-08 0.95674915 0.29814971 1 2.4220852e-07 0.56477276
0.002 5.0118723e-09 0.95535894 0.29720059 1 2.3569019e-09 0.58314693
0.002 6.3095734e-05 0.96016898 0.29855437 1 0.15351116 0.6890358
0.002 6.3095734e-06 0.9498994 0.30141919 1 0.003584155 0.58193451
0.002 6.3095734e-07 0.96117481 0.29866053 1 3.851551e-05 0.55268865
0.002 6.3095734e-08 0.96439348 0.30475594 1 3.6758111e-07 0.56937542
0.002 6.3095734e-09 0.96048937 0.30862393 1 3.8015757e-09 0.59647009
0.002 7.9432823e-05 0.95375955 0.31070826 1 0.17250421 0.70805626
0.002 7.9432823e-06 0.95899497 0.30266192 1 0.005758392 0.60297599
0.002 7.9432823e-07 0.9594133 0.30157068 1 6.0070684e-05 0.53931698
0.002 7.9432823e-08 0.95653049 0.29770671 1 5.7896545e-07 0.57435714
0.002 7.9432823e-09 0.95916315 0.29844799 1 5.5203809e-09 0.59038145
0.005 0.00012589254 0.92628399 0.30898021 1 0.010556196 0.84740025
0.005 0.00015848932 0.91921222 0.30083078 1 0.0033826795 0.87084437
0.005 0.00019952623 0.93195504 0.30885204 1 0.00075763269 0.88639885
0.005 0.0001 0.92423937 0.2969261 1 0.029466421 0.84604192
0.005 0.00025118864 0.93239437 0.31160984 1 2.4619613e-05 0.82873318
0.005 0.00031622777 0.92944724 0.30428201 1 9.4463773e-07 0.99516535
0.005 0.001 0.92967651 0.28874 1 4.6856733e-32 1
0.005 0.0031622777 0.92564309 0.30590534 1 0 0.0
0.005 0.01 0.92631367 0.310802 1 0 0.0
0.005 0.031622777 0.93809045 0.29912149 1 0 0.0
0.005 0.1 0.92983514 0.30551351 1 0 0.0
0.005 1.2589254e-05 0.93246231 0.30092692 1 0.070604946 0.55011536
0.005 1.2589254e-06 0.92298411 0.30566449 1 0.00092217512 0.54280628
0.005 1.2589254e-07 0.93431097 0.29800043 1 9.8344226e-06 0.51329036
0.005 1.2589254e-08 0.92933146 0.31907539 1 9.645095e-08 0.52124019
0.005 1.2589254e-09 0.92871486 0.31589189 1 9.4337937e-10 0.56887217
0.005 1.5848932e-05 0.93158954 0.30107991 1 0.10220741 0.57044634
0.005 1.5848932e-06 0.9267753 0.30041242 1 0.0014453669 0.54131701
0.005 1.5848932e-07 0.9316033 0.30533362 1 1.5091115e-05 0.49434581
