2,  0.001450758086523, 0.0001145867427712
2,  3.909137980887e-07, 9.313426735602e-06
5,  0.0005331863222592, 6.552641387936e-05
5,  2.531220621685e-07, 8.481525697324e-06
10,  0.0005592409953394, 2.823147205921e-05
10,  1.811969987586e-07, 6.235456187831e-06
50,  6.745963701199e-05, 6.976511257495e-05
50,  8.00798037213e-08, 1.879563874763e-06
100,  3.25267745869e-05, 4.502641855275e-05
100,  5.639245478451e-08, 2.937931304903e-06
150,  2.092044894056e-05, 7.23831206102e-05
150,  4.520089144661e-08, 9.050012404366e-06
200,  1.551858073618e-05, 1.52529181654e-05
200,  3.846041800194e-08, 6.753126716941e-06
250,  9.30638467661e-06, 4.451735953737e-05
250,  2.95859146462e-08, 7.90859472799e-06
300,  7.30087646513e-06, 4.476000983633e-06
300,  2.566994865518e-08, 9.520942908736e-06
350,  6.00580185858e-06, 8.130966279829e-06
350,  2.278772658495e-08, 4.252526728532e-06
400,  5.129452352407e-06, 7.891348349531e-05
400,  1.992535189197e-08, 1.879735531674e-07
450,  4.369935229773e-06, 6.112354787247e-05
450,  1.742232055083e-08, 1.252673590191e-06
400,  2.21192297696e-08, 6.918647930121e-07
500,  3.780489185035e-06, 6.162354001304e-05
500,  1.555274315776e-08, 5.55792746848e-06
550,  3.291334332464e-06, 2.358837299177e-05
550,  1.297349533499e-08, 7.800991550955e-06
600,  2.793431331868e-06, 1.010676014435e-06
600,  1.088561574638e-08, 5.903449158406e-06
650,  2.240118537757e-06, 1.294874849123e-06
650,  8.385133858837e-09, 9.100837922382e-06
700,  1.669732882773e-06, 5.825346187471e-05
700,  5.842826630093e-09, 4.506403525895e-06
750,  1.323466643904e-06, 9.054555412025e-05
750,  3.015192193288e-09, 9.396274419426e-06
800,  1.331757036161e-06, 4.178587400272e-05
800,  3.540698932183e-09, 1.743450745995e-06
810,  1.358741999802e-06, 4.79055100997e-05
810,  4.020258695931e-09, 6.543183805885e-06
820,  1.408065961474e-06, 1.97363717227e-05
820,  4.476030116798e-09, 1.033684379959e-05
830,  1.482384959786e-06, 3.009465007864e-06
830,  4.846798892715e-09, 4.251899845098e-06
840,  1.513226715469e-06, 3.982931993463e-05
840,  5.189374339612e-09, 1.047513821195e-05
850,  1.607785101625e-06, 6.347792798378e-05
850,  5.599638618088e-09, 9.392190637225e-06
860,  1.556051619819e-06, 1.492635782574e-05
860,  5.781066964265e-09, 2.277313363663e-06
870,  1.648207932565e-06, 8.664722745078e-06
870,  6.235912317626e-09, 9.402860923213e-06
880,  1.666675302855e-06, 8.682729354481e-05
880,  6.438267248208e-09, 1.971206633034e-06
890,  1.74076842251e-06, 8.267340299462e-06
890,  6.823779738449e-09, 5.151470007903e-06
900,  1.75623246062e-06, 5.299518007229e-05
900,  6.994150931373e-09, 1.620857190687e-07
950,  1.783409188959e-06, 5.86464590806e-05
950,  7.863990858889e-09, 1.014182630099e-05
1000,  1.593330978369e-06, 5.056177766338e-05
1000,  8.333894531506e-09, 1.026297742346e-06
1100,  1.571607164621e-06, 2.27576665579e-05
1100,  8.884295599043e-09, 2.93109139804e-06
1200,  1.384168622298e-06, 3.918639130118e-05
1200,  8.691245149136e-09, 9.233139301568e-06
1300,  1.19491496438e-06, 5.259203207464e-05
1300,  9.323586406295e-09, 9.015267749213e-06
1400,  9.931366292421e-07, 1.892634355816e-05
1400,  1.174621646578e-08, 1.222989746363e-06
1500,  7.982464577189e-07, 4.441490419849e-05
1500,  1.496759419653e-08, 1.108133310712e-05
1600,  6.874561475826e-07, 2.861809367172e-05
1600,  1.871634319077e-08, 1.864651631767e-06
1700,  5.804582658208e-07, 1.947173337102e-05
1700,  2.305143678839e-08, 4.691508996402e-06
1800,  5.35827501336e-07, 2.788531597675e-05
1800,  2.748235846391e-08, 5.003318700236e-06
1900,  5.160966023949e-07, 1.720818640116e-05
1900,  3.304927980688e-08, 2.253740563063e-07
2000,  4.38470116705e-07, 1.311427971107e-06
2000,  3.772489155372e-08, 7.468933334032e-07
2100,  3.870561745754e-07, 1.255367690423e-05
2100,  4.323674585232e-08, 5.374391791158e-06
2200,  3.436188657986e-07, 9.010788194264e-06
2200,  4.919591018905e-08, 7.951831474173e-06
2300,  3.115236337434e-07, 1.324960682858e-05
2300,  5.626845621682e-08, 6.721052727698e-07
2400,  2.60422797592e-07, 1.053705513332e-05
2400,  6.680869675447e-08, 7.259357757139e-06
2500,  2.173892178561e-07, 6.251520302758e-06
2500,  7.631589468261e-08, 6.085047683957e-06
2600,  1.803682119519e-07, 3.660972529129e-06
2600,  9.591223250892e-08, 5.186917954259e-06
