1 1.25892541179e-06 5000 20 9 9
1 1.25892541179e-07 5000 19 5 5
1 1.58489319246e-07 5000 25 12 12
1 1.99526231497e-07 5000 32 10 10
1 1.99526231497e-08 5000 14 9 9
1 1e-06 5000 22 3 3
1 1e-07 5000 11 2 2
1 1e-06 4000 20 7 6
1 1e-07 4000 15 7 7
1 1e-08 5000 29 6 6
1 2.51188643151e-07 5000 13 5 5
1 2.51188643151e-08 5000 19 10 10
1 3.16227766017e-07 4000 15 8 8
1 3.16227766017e-08 4000 13 7 7
1 3.98107170553e-07 4000 17 9 9
1 3.98107170553e-08 5000 18 5 5
1 5.01187233627e-07 5000 19 9 9
1 5.01187233627e-08 4000 18 8 8
1 5e-07 5000 22 8 8
1 5e-08 4000 17 4 4
1 5e-09 4000 18 7 7
1 6.3095734448e-07 5000 18 3 3
1 6.3095734448e-08 5000 20 5 5
1 7.94328234724e-07 5000 20 10 10
1 7.94328234724e-08 5000 25 12 11
1.1 1.25892541179e-07 5000 74 24 23
1.1 1.58489319246e-07 5000 82 30 30
1.1 1.99526231497e-07 5000 59 22 20
1.1 1e-07 4000 69 29 29
1.1 1e-06 4500 51 19 18
1.1 2.51188643151e-07 5000 65 28 28
1.1 2.5e-08 5000 96 32 32
1.1 2e-06 4500 49 14 14
1.1 2e-08 5000 86 33 31
1.1 3.16227766017e-07 5000 69 26 26
1.1 3.16227766017e-08 5000 88 33 33
1.1 3.98107170553e-08 5000 83 29 28
1.1 3e-07 5000 63 29 29
1.1 3e-08 3500 54 24 24
1.1 5.01187233627e-08 5000 83 38 37
1.1 5e-07 4000 44 13 13
1.1 6.3095734448e-08 5000 100 39 38
1.1 7.94328234724e-08 4685 78 31 31
1.1 8e-07 5000 51 19 19
1.2 1.25892541179e-07 5000 108 45 44
1.2 1.58489319246e-07 4000 77 30 30
1.2 1.99526231497e-07 5000 125 46 45
1.2 1e-07 5000 102 37 37
1.2 1e-06 4500 97 38 38
1.2 2.51188643151e-07 5000 121 56 54
1.2 2.5e-08 5000 122 37 37
1.2 2e-06 4500 114 35 34
1.2 2e-08 4500 108 53 53
1.2 3.16227766017e-07 5000 109 46 45
1.2 3.16227766017e-08 5000 126 67 66
1.2 3.98107170553e-08 5000 136 63 63
1.2 3e-07 5000 141 54 54
1.2 3e-08 5000 122 49 49
1.2 5.01187233627e-08 5000 111 39 39
1.2 5e-07 5000 121 49 49
1.2 6.3095734448e-08 4000 109 47 47
1.2 7.94328234724e-08 3619 76 22 22
1.2 8e-07 5000 139 56 54
1.3 1.25892541179e-07 5000 169 67 64
1.3 1.58489319246e-07 5000 141 46 43
1.3 1e-07 5000 152 59 58
1.3 1e-06 5000 192 82 76
1.3 2.51188643151e-07 5000 161 60 58
1.3 2.5e-08 4500 138 60 56
1.3 2e-06 5000 157 67 66
1.3 2e-08 4500 157 57 56
1.3 3.16227766017e-07 5000 138 58 54
1.3 3.16227766017e-08 5000 152 55 54
1.3 3.98107170553e-08 5000 166 65 63
1.3 3e-07 5000 161 59 59
1.3 3e-08 5000 157 68 65
1.3 5.01187233627e-08 5000 154 62 61
1.3 5e-07 5000 162 61 60
1.3 6.3095734448e-08 5000 161 76 75
1.3 7.94328234724e-08 5000 159 65 61
1.3 8e-07 3500 111 40 37
1.4 1.25892541179e-07 5000 155 59 56
1.4 1.58489319246e-07 5000 165 55 52
1.4 1.99526231497e-07 4639 151 58 55
1.4 1e-07 5000 174 61 58
1.4 1e-06 5000 155 61 57
1.4 2.51188643151e-07 5000 163 70 68
1.4 2.5e-08 5000 176 65 63
1.4 2e-06 5000 181 75 71
1.4 2e-08 5000 190 70 66
1.4 3.16227766017e-07 5000 157 72 70
1.4 3.16227766017e-08 4706 169 68 65
1.4 3.98107170553e-08 5000 140 57 56
1.4 3e-07 5000 147 61 59
1.4 3e-08 5000 148 61 59
1.4 5.01187233627e-08 5000 148 57 57
1.4 5e-07 4500 161 63 61
1.4 6.3095734448e-08 5000 169 64 60
1.4 7.94328234724e-08 4000 130 58 56
1.4 8e-07 5000 150 48 47
1.5 1.25892541179e-07 5000 181 63 58
1.5 1.58489319246e-07 5000 154 62 59
1.5 1.99526231497e-07 5000 194 82 81
1.5 1e-07 5000 193 71 66
1.5 2.51188643151e-07 5000 161 67 64
1.5 2.5e-08 5000 177 63 60
1.5 2e-08 5000 194 79 74
1.5 3.16227766017e-07 5000 178 65 60
1.5 3.16227766017e-08 5000 188 76 74
1.5 3.98107170553e-08 5000 173 77 75
1.5 3e-07 5000 155 58 55
1.5 3e-08 5000 205 78 74
1.5 5.01187233627e-08 5000 168 74 69
1.5 5e-07 5000 170 61 57
1.5 6.3095734448e-08 4000 128 42 37
1.5 7.94328234724e-08 4000 129 40 38
1.5 8e-07 5000 209 75 71
1.6 1.25892541179e-07 5000 178 69 68
1.6 1.99526231497e-07 5000 174 69 67
1.6 1e-07 5000 209 93 87
1.6 1e-06 4000 159 65 63
1.6 2.51188643151e-07 5000 175 73 71
1.6 2.5e-08 5000 168 78 75
1.6 2e-08 5000 177 74 72
1.6 3.16227766017e-07 4000 163 69 63
1.6 3.16227766017e-08 5000 199 90 82
1.6 3.98107170553e-08 5000 178 76 73
1.6 3e-07 5000 167 71 65
1.6 3e-08 5000 190 81 77
1.6 5.01187233627e-08 5000 185 74 67
1.6 5e-07 5000 174 62 55
1.6 6.3095734448e-08 5000 177 63 61
1.6 7.94328234724e-08 5000 193 88 87
1.7 1.25892541179e-07 4000 146 59 56
1.7 1.58489319246e-07 5000 211 68 63
1.7 1.99526231497e-07 5000 210 90 84
1.7 1e-07 4000 194 75 70
1.7 1e-06 4500 158 70 66
1.7 2.51188643151e-07 5000 210 83 73
1.7 2.5e-08 4500 183 66 61
1.7 2e-08 4500 199 77 69
1.7 3.16227766017e-07 5000 195 88 82
