1 1.25892541179e-06 5000 266 113 105
1 1.25892541179e-07 5000 288 113 107
1 1.58489319246e-07 5000 295 106 101
1 1.99526231497e-07 5000 251 92 87
1 1.99526231497e-08 5000 282 107 101
1 1e-06 5000 244 91 89
1 1e-07 5000 282 107 103
1 1e-06 4000 208 80 77
1 1e-07 4000 213 82 76
1 1e-08 5000 269 105 99
1 2.51188643151e-07 5000 261 110 104
1 2.51188643151e-08 5000 279 106 95
1 3.16227766017e-07 4000 215 92 89
1 3.16227766017e-08 4000 238 100 92
1 3.98107170553e-07 4000 220 91 87
1 3.98107170553e-08 5000 289 120 113
1 5.01187233627e-07 5000 277 125 117
1 5.01187233627e-08 4000 223 92 89
1 5e-07 5000 287 120 116
1 5e-08 4000 196 94 91
1 5e-09 4000 218 85 80
1 6.3095734448e-07 5000 273 98 88
1 6.3095734448e-08 5000 268 112 107
1 7.94328234724e-07 5000 286 108 101
1 7.94328234724e-08 5000 288 109 97
1.1 1.25892541179e-07 5000 173 73 68
1.1 1.58489319246e-07 5000 208 79 71
1.1 1.99526231497e-07 5000 169 76 71
1.1 1e-07 4000 158 57 53
1.1 1e-06 4500 159 57 54
1.1 2.51188643151e-07 5000 196 89 77
1.1 2.5e-08 5000 214 80 75
1.1 2e-06 4500 169 64 59
1.1 2e-08 5000 177 76 68
1.1 3.16227766017e-07 5000 184 67 63
1.1 3.16227766017e-08 5000 206 82 76
1.1 3.98107170553e-08 5000 187 71 64
1.1 3e-07 5000 189 80 70
1.1 3e-08 3500 140 54 52
1.1 5.01187233627e-08 5000 179 72 62
1.1 5e-07 4000 156 53 48
1.1 6.3095734448e-08 5000 200 77 74
1.1 7.94328234724e-08 4685 159 63 60
1.1 8e-07 5000 184 64 57
1.2 1.25892541179e-07 5000 203 82 77
1.2 1.58489319246e-07 4000 167 67 62
1.2 1.99526231497e-07 5000 204 80 73
1.2 1e-07 5000 180 78 67
1.2 1e-06 4500 173 79 75
1.2 2.51188643151e-07 5000 216 85 78
1.2 2.5e-08 5000 207 92 88
1.2 2e-06 4500 179 76 68
1.2 2e-08 4500 165 65 63
1.2 3.16227766017e-07 5000 216 88 80
1.2 3.16227766017e-08 5000 180 68 64
1.2 3.98107170553e-08 5000 214 88 81
1.2 3e-07 5000 201 72 70
1.2 3e-08 5000 190 72 67
1.2 5.01187233627e-08 5000 233 89 85
1.2 5e-07 5000 186 87 83
1.2 6.3095734448e-08 4000 157 63 61
1.2 7.94328234724e-08 3619 130 49 48
1.2 8e-07 5000 200 83 78
1.3 1.25892541179e-07 5000 242 98 86
1.3 1.58489319246e-07 5000 253 109 99
1.3 1e-07 5000 262 100 87
