1000.0,  2.0959800625e-12
1000.0,  3.2030976784e-16
1100.0,  3.7850480704e-16
1100.0,  1.1226250116e-12
1200.0,  4.2184230544e-16
1200.0,  9.290646544e-13
1300.0,  3.7580536449e-16
1300.0,  7.03931068036e-13
1400.0,  2.8433041641e-16
1400.0,  4.86259366329e-13
1500.0,  2.9310809616e-16
1500.0,  3.51414211204e-13
1600.0,  3.0236340996e-16
1600.0,  2.90427221569e-13
1700.0,  3.0320212129e-16
1700.0,  2.41688257924e-13
1800.0,  3.2242511844e-16
1800.0,  2.07427415364e-13
1900.0,  3.4891251264e-16
1900.0,  1.97942238649e-13
2000.0,  3.9468974224e-16
2000.0,  7.8195733225e-14
2100.0,  3.2261548225e-16
2100.0,  1.58659619041e-13
2200.0,  3.7221213184e-16
2200.0,  1.20091357764e-13
2300.0,  3.7369142721e-16
2300.0,  1.08678352896e-13
2400.0,  9.3585210889e-14
2400.0,  4.1593563025e-16
2500.0,  4.73280025e-16
2500.0,  8.6879920516e-14
2600.0,  5.0414169961e-16
2600.0,  7.2398126761e-14
2700.0,  5.4049740196e-16
2700.0,  6.27953481e-14
2800.0,  5.8939215076e-14
2800.0,  5.6814536164e-16
2900.0,  6.0512064064e-16
2900.0,  5.0867389444e-14
3000.0,  7.79638084e-16
3000.0,  4.14325229761e-15
3100.0,  5.9716208161e-16
3100.0,  4.3894021081e-14
3200.0,  6.4227271761e-16
3200.0,  4.0555515456e-14
3300.0,  6.7965011401e-16
3300.0,  3.6829831921e-14
3400.0,  7.01667121e-16
3400.0,  3.0265908841e-14
3500.0,  2.8512348736e-14
3500.0,  7.2816324025e-16
3700.0,  7.9106625081e-16
3700.0,  2.1577553449e-14
4000.0,  1.0027018225e-14
4000.0,  1.397040129e-15
