0.002 0.00012589254 67131806 33560206
0.002 0.00015848932 61290089 30639844
0.002 0.00019952623 48132288 24062060
0.002 0.0001 60491324 30240529
0.002 0.00025118864 17637155 8817081.1
0.002 0.00031622777 6284583.1 3141758.3
0.002 0.001 0.00015942718 7.9700064e-05
0.002 0.0031622777 0 0
0.002 0.01 0 0
0.002 0.031622777 0 0
0.002 0.1 0 0
0.002 1.2589254e-05 217527.14 108745.11
0.002 1.2589254e-06 21.384867 10.690619
0.002 1.2589254e-07 0.0018117911 0.00090574182
0.002 1.2589254e-08 2.0143475e-07 1.0070028e-07
0.002 1.2589254e-09 1.9645545e-11 9.8211053e-12
0.002 1.5848932e-05 454074.27 226998.61
0.002 1.5848932e-06 55.669907 27.83023
0.002 1.5848932e-07 0.0058516021 0.0029253045
0.002 1.5848932e-08 5.3057601e-07 2.6524298e-07
0.002 1.5848932e-09 4.8449983e-11 2.422088e-11
0.002 1.9952623e-05 1030594.7 515209.92
0.002 1.9952623e-06 133.2425 66.609946
0.002 1.9952623e-07 0.013497874 0.0067477918
0.002 1.9952623e-08 1.3378231e-06 6.6879804e-07
0.002 1.9952623e-09 1.2644939e-10 6.3213967e-11
0.002 1e-05 92550.535 46267.414
0.002 1e-06 8.6502947 4.3244133
0.002 1e-07 0.0008442889 0.00042207281
0.002 1e-08 8.5361271e-08 4.2673392e-08
0.002 1e-09 8.9865163e-12 4.4924956e-12
0.002 2.5118864e-05 2252983.7 1126300.7
0.002 2.5118864e-06 333.50682 166.72511
0.002 2.5118864e-07 0.034926537 0.017460305
0.002 2.5118864e-08 3.1619185e-06 1.580691e-06
0.002 2.5118864e-09 3.3183103e-10 1.6588736e-10
0.002 3.1622777e-05 5511593.9 2755329.3
0.002 3.1622777e-06 877.11011 438.48063
0.002 3.1622777e-07 0.086383015 0.043184178
0.002 3.1622777e-08 8.3203028e-06 4.1594454e-06
0.002 3.1622777e-09 9.4166106e-10 4.7075063e-10
0.002 3.9810717e-05 10835345 5416753
0.002 3.9810717e-06 2195.2396 1097.4335
0.002 3.9810717e-07 0.20496507 0.10246514
0.002 3.9810717e-08 2.0331552e-05 1.0164051e-05
0.002 3.9810717e-09 2.2373559e-09 1.1184881e-09
0.002 5.0118723e-05 21276975 10636682
0.002 5.0118723e-06 5082.0707 2540.6041
0.002 5.0118723e-07 0.5238508 0.26188095
0.002 5.0118723e-08 5.3746636e-05 2.6868757e-05
0.002 5.0118723e-09 4.8105762e-09 2.4048799e-09
0.002 6.3095734e-05 32349306 16171908
0.002 6.3095734e-06 12831.916 6414.869
0.002 6.3095734e-07 1.3189684 0.6593723
0.002 6.3095734e-08 0.00013927326 6.9624814e-05
0.002 6.3095734e-09 1.3533805e-08 6.7657543e-09
0.002 7.9432823e-05 49092692 24542180
0.002 7.9432823e-06 34105.435 17049.823
0.002 7.9432823e-07 3.4991808 1.7492935
0.002 7.9432823e-08 0.00033143399 0.00016568887
0.002 7.9432823e-09 2.9838164e-08 1.491655e-08
0.005 0.00012589254 1826071.6 912067.45
0.005 0.00015848932 126304.57 63085.31
0.005 0.00019952623 83447.061 41679.28
0.005 0.0001 3517706 1756987.6
0.005 0.00025118864 3556.886 1776.5569
0.005 0.00031622777 4.226062 2.11079
0.005 0.001 0 0
0.005 0.0031622777 0 0
0.005 0.01 0 0
0.005 0.031622777 0 0
0.005 0.1 0 0
0.005 1.2589254e-05 855590.06 427341.32
0.005 1.2589254e-06 115.94933 57.913179
0.005 1.2589254e-07 0.012321874 0.0061544027
0.005 1.2589254e-08 1.3312841e-06 6.6493608e-07
0.005 1.2589254e-09 1.1071854e-10 5.5300557e-11
0.005 1.5848932e-05 1567430.2 782883.92
0.005 1.5848932e-06 337.11608 168.37927
0.005 1.5848932e-07 0.032541949 0.016253718
0.005 1.5848932e-08 3.7967867e-06 1.89638e-06
0.005 1.5848932e-09 3.1915613e-10 1.5940882e-10
0.005 1.9952623e-05 2840126.5 1418557.2
0.005 1.9952623e-06 851.59963 425.34823
0.005 1.9952623e-07 0.08412753 0.042019154
0.005 1.9952623e-08 7.9593018e-06 3.9754302e-06
0.005 1.9952623e-09 8.1863384e-10 4.0888281e-10
0.005 1e-05 381567.54 190581.43
0.005 1e-06 53.824751 26.883833
0.005 1e-07 0.0049117142 0.0024532525
0.005 1e-08 4.6582421e-07 2.3266509e-07
0.005 1e-09 5.5973776e-11 2.7957206e-11
0.005 2.5118864e-05 4913612.1 2454200.4
0.005 2.5118864e-06 1831.3199 914.68884
0.005 2.5118864e-07 0.20829018 0.10403464
0.005 2.5118864e-08 1.9753801e-05 9.8664254e-06
0.005 2.5118864e-09 1.9669322e-09 9.8242308e-10
0.005 3.1622777e-06 4854.8665 2424.8588
0.005 3.1622777e-07 0.47667526 0.23808486
0.005 3.1622777e-08 5.0457684e-05 2.5202085e-05
0.005 3.1622777e-09 5.5271205e-09 2.7606293e-09
0.005 3.9810717e-05 8781988.8 4386337.5
0.005 3.9810717e-06 12685.642 6336.0939
0.005 3.9810717e-07 1.3036957 0.65115651
0.005 3.9810717e-08 0.00013172716 6.5793729e-05
0.005 3.9810717e-09 1.2416582e-08 6.2017068e-09
0.005 5.0118723e-05 9320480.5 4655297.8
0.005 5.0118723e-06 29580.034 14774.331
0.005 5.0118723e-07 3.3534578 1.6749506
0.005 5.0118723e-08 0.00032629641 0.00016297518
0.005 5.0118723e-09 3.1706199e-08 1.5836286e-08
0.005 6.3095734e-05 7455194.4 3723643.9
0.005 6.3095734e-06 76378.949 38148.972
0.005 6.3095734e-07 8.8759272 4.4332568
0.005 6.3095734e-08 0.00082986724 0.00041449356
0.005 6.3095734e-09 8.1064088e-08 4.0489057e-08
0.005 7.9432823e-05 7296451.6 3644356.6
0.005 7.9432823e-06 164082.26 81954.119
0.005 7.9432823e-07 19.289564 9.6345529
0.005 7.9432823e-08 0.0018944286 0.00094620972
0.005 7.9432823e-09 2.0001054e-07 9.9899207e-08
0.01 0.00012589254 97.190106 48.38898
0.01 0.00015848932 0.070085926 0.03489436
0.01 0.00019952623 3.6944067e-08 1.8393701e-08
0.01 0.0001 7519.8661 3743.9887
0.01 0.00025118864 6.3742321e-13 3.1736008e-13
0.01 0.00031622777 3.7914623e-22 1.8876921e-22
0.01 0.001 0 0
0.01 0.0031622777 0 0
0.01 0.01 0 0
0.01 0.031622777 0 0
0.01 0.1 0 0
0.01 1.2589254e-05 1186730 590848.75
0.01 1.2589254e-06 521.25749 259.52352
0.01 1.2589254e-07 0.052816183 0.026296105
0.01 1.2589254e-08 5.1437512e-06 2.5609693e-06
0.01 1.2589254e-09 5.5506205e-10 2.7635413e-10
0.01 1.5848932e-05 1858677.8 925397.92
0.01 1.5848932e-06 1318.4795 656.44417
0.01 1.5848932e-07 0.13950329 0.069455854
0.01 1.5848932e-08 1.302909e-05 6.4869196e-06
0.01 1.5848932e-09 1.3242515e-09 6.5931793e-10
0.01 1.9952623e-05 2193130.6 1091915.2
0.01 1.9952623e-06 3004.9438 1496.1005
0.01 1.9952623e-07 0.36072059 0.17959546
0.01 1.9952623e-08 3.0465454e-05 1.5168131e-05
0.01 1.9952623e-09 3.0127228e-09 1.4999735e-09
0.01 1e-05 703471.7 350244.28
0.01 1e-06 198.89851 99.027532
0.01 1e-07 0.020630252 0.010271384
0.01 1e-08 2.1880829e-06 1.089402e-06
0.01 1e-09 1.9032106e-10 9.4756993e-11
