0.002 0.00012589254 5000 4744 4095 4095 1157 460
0.002 0.00015848932 5000 4769 4057 4057 1131 464
0.002 0.00019952623 5000 4767 4115 4115 1155 468
0.002 0.0001 5000 4767 4046 4046 1135 443
0.002 0.00025118864 5000 4766 4128 4128 1139 439
0.002 0.00031622777 5000 4777 4122 4122 1098 405
0.002 0.001 5000 4761 4067 4067 1133 439
0.002 0.0031622777 5000 4773 4096 4096 1160 482
0.002 0.01 5000 4789 4130 4130 1167 457
0.002 0.031622777 5000 4779 4104 4104 1172 485
0.002 0.1 5000 4780 4117 4117 1128 460
0.002 1.2589254e-05 5000 4720 4092 4092 1172 485
0.002 1.2589254e-06 5000 4793 4109 4109 1119 447
0.002 1.2589254e-07 5000 4756 4075 4075 1100 388
0.002 1.2589254e-08 5000 4765 4113 4113 1068 426
0.002 1.2589254e-09 5000 4777 4102 4102 1159 471
0.002 1.5848932e-05 5000 4755 4109 4109 1160 448
0.002 1.5848932e-06 5000 4763 4132 4132 1165 476
0.002 1.5848932e-07 5000 4771 4091 4091 1157 471
0.002 1.5848932e-08 5000 4800 4087 4087 1114 452
0.002 1.5848932e-09 5000 4768 4120 4120 1094 428
0.002 1.9952623e-05 5000 4772 4122 4122 1109 429
0.002 1.9952623e-06 5000 4772 4070 4070 1098 439
0.002 1.9952623e-07 5000 4776 4093 4093 1143 463
0.002 1.9952623e-08 5000 4767 4077 4077 1150 457
0.002 1.9952623e-09 5000 4766 4097 4097 1087 422
0.002 1e-05 5000 4796 4130 4130 1265 495
0.002 1e-06 5000 4765 4057 4057 1154 470
0.002 1e-07 5000 4754 4130 4130 1138 441
0.002 1e-08 5000 4776 4105 4105 1160 448
0.002 1e-09 5000 4758 4108 4108 1186 456
0.002 2.5118864e-05 5000 4769 4094 4094 1116 433
0.002 2.5118864e-06 5000 4776 4092 4092 1129 438
0.002 2.5118864e-07 5000 4778 4090 4090 1157 456
0.002 2.5118864e-08 5000 4755 4079 4079 1122 427
0.002 2.5118864e-09 5000 4787 4112 4112 1161 443
0.002 3.1622777e-05 5000 4758 4086 4086 1137 475
0.002 3.1622777e-06 5000 4773 4117 4117 1139 456
0.002 3.1622777e-07 5000 4769 4088 4088 1143 471
0.002 3.1622777e-08 5000 4764 4107 4107 1131 472
0.002 3.1622777e-09 5000 4772 4088 4088 1173 497
0.002 3.9810717e-05 5000 4785 4107 4107 1126 462
0.002 3.9810717e-06 5000 4783 4130 4130 1140 460
0.002 3.9810717e-07 5000 4790 4114 4114 1153 459
0.002 3.9810717e-08 5000 4798 4128 4128 1160 446
0.002 3.9810717e-09 5000 4767 4093 4093 1141 474
0.002 5.0118723e-05 5000 4756 4110 4110 1145 499
0.002 5.0118723e-06 5000 4777 4061 4061 1114 431
0.002 5.0118723e-07 5000 4797 4113 4113 1154 469
0.002 5.0118723e-08 5000 4782 4134 4134 1100 448
0.002 5.0118723e-09 5000 4783 4118 4118 1161 409
0.002 6.3095734e-05 5000 4782 4102 4102 1119 453
0.002 6.3095734e-06 5000 4775 4078 4078 1136 443
0.002 6.3095734e-07 5000 4774 4088 4088 1106 459
0.002 6.3095734e-08 5000 4762 4033 4033 1106 442
0.002 6.3095734e-09 5000 4783 4108 4108 1155 457
0.002 7.9432823e-05 5000 4769 4084 4084 1180 475
0.002 7.9432823e-06 5000 4781 4139 4139 1191 494
0.002 7.9432823e-07 5000 4778 4084 4084 1107 437
0.002 7.9432823e-08 5000 4782 4091 4091 1125 446
0.002 7.9432823e-09 5000 4767 4091 4091 1110 449
0.005 0.00012589254 5000 4790 3866 3866 1097 437
0.005 0.00015848932 5000 4774 3846 3846 1085 393
0.005 0.00019952623 5000 4755 3832 3832 1082 413
0.005 0.0001 5000 4768 3846 3846 1082 424
0.005 0.00025118864 5000 4763 3869 3869 1093 411
0.005 0.00031622777 5000 4780 3796 3796 1067 407
0.005 0.001 5000 4785 3862 3862 1037 362
0.005 0.0031622777 5000 4773 3872 3872 1072 413
0.005 0.01 5000 4776 3877 3877 1106 420
0.005 0.031622777 5000 4776 3874 3874 1114 425
0.005 0.1 5000 4777 3881 3881 1046 388
0.005 1.2589254e-05 5000 4790 3894 3894 1121 431
0.005 1.2589254e-06 5000 4791 3892 3892 1079 395
0.005 1.2589254e-07 5000 4793 3854 3854 1097 394
0.005 1.2589254e-08 5000 4797 3926 3926 1141 429
0.005 1.2589254e-09 5000 4764 3854 3854 1061 368
0.005 1.5848932e-05 5000 4758 3839 3839 1025 383
0.005 1.5848932e-06 5000 4763 3902 3902 1115 430
0.005 1.5848932e-07 5000 4771 3882 3882 1065 409
0.005 1.5848932e-08 5000 4812 3876 3876 1134 452
0.005 1.5848932e-09 5000 4777 3852 3852 1045 380
0.005 1.9952623e-05 5000 4776 3899 3899 1074 405
0.005 1.9952623e-06 5000 4781 3855 3855 1088 428
0.005 1.9952623e-07 5000 4773 3842 3842 1097 415
0.005 1.9952623e-08 5000 4792 3878 3878 1060 411
0.005 1.9952623e-09 5000 4802 3907 3907 1093 383
0.005 1e-05 5000 4777 3903 3903 1088 412
0.005 1e-06 5000 4756 3868 3868 1137 433
0.005 1e-07 5000 4789 3855 3855 1000 381
0.005 1e-08 5000 4779 3892 3892 1070 385
0.005 1e-09 5000 4774 3900 3900 1094 418
0.005 2.5118864e-05 5000 4753 3859 3859 1048 410
0.005 2.5118864e-06 5000 4765 3849 3849 1052 389
0.005 2.5118864e-07 5000 4774 3887 3887 1092 392
0.005 2.5118864e-08 5000 4758 3865 3865 1106 416
0.005 2.5118864e-09 5000 4788 3869 3869 1107 398
0.005 3.1622777e-06 5000 4746 3833 3833 1078 408
0.005 3.1622777e-07 5000 4763 3890 3890 1092 387
0.005 3.1622777e-08 5000 4802 3908 3908 1132 407
0.005 3.1622777e-09 5000 4791 3947 3947 1086 427
0.005 3.9810717e-05 5000 4796 3902 3902 1106 412
0.005 3.9810717e-06 5000 4786 3879 3879 1114 408
0.005 3.9810717e-07 5000 4777 3839 3839 1080 400
0.005 3.9810717e-08 5000 4798 3952 3952 1157 407
0.005 3.9810717e-09 5000 4774 3812 3812 1044 368
0.005 5.0118723e-05 5000 4775 3858 3858 1080 378
0.005 5.0118723e-06 5000 4775 3868 3868 1084 402
0.005 5.0118723e-07 5000 4761 3827 3827 1084 411
0.005 5.0118723e-08 5000 4782 3897 3897 1118 415
0.005 5.0118723e-09 5000 4783 3851 3851 1114 410
0.005 6.3095734e-05 5000 4756 3830 3830 1076 399
0.005 6.3095734e-06 5000 4793 3947 3947 1149 429
0.005 6.3095734e-07 5000 4753 3886 3886 1097 414
0.005 6.3095734e-08 5000 4758 3846 3846 1054 405
0.005 6.3095734e-09 5000 4788 3872 3872 1105 397
0.005 7.9432823e-05 5000 4773 3868 3868 1060 388
0.005 7.9432823e-06 5000 4798 3918 3918 1114 394
0.005 7.9432823e-07 5000 4804 3900 3900 1114 405
0.005 7.9432823e-08 5000 4767 3821 3821 1034 388
0.005 7.9432823e-09 5000 4781 3824 3824 1031 386
0.01 0.00012589254 5000 4805 3843 3843 1059 419
0.01 0.00015848932 5000 4809 3855 3855 1081 411
0.01 0.00019952623 5000 4769 3826 3826 1057 378
0.01 0.0001 5000 4798 3895 3895 1106 416
0.01 0.00025118864 5000 4803 3831 3831 1103 389
0.01 0.00031622777 5000 4790 3880 3880 1108 433
0.01 0.001 5000 4784 3821 3821 1084 411
0.01 0.0031622777 5000 4806 3814 3814 1001 383
0.01 0.01 5000 4794 3834 3834 1076 394
0.01 0.031622777 5000 4795 3845 3845 1110 404
0.01 0.1 5000 4830 3854 3854 1059 401
0.01 1.2589254e-05 5000 4803 3859 3859 1092 384
0.01 1.2589254e-06 5000 4803 3873 3873 1132 398
0.01 1.2589254e-07 5000 4797 3821 3821 1134 393
0.01 1.2589254e-08 5000 4801 3833 3833 1076 391
0.01 1.2589254e-09 5000 4793 3805 3805 1116 445
0.01 1.5848932e-05 5000 4794 3858 3858 1099 423
0.01 1.5848932e-06 5000 4810 3835 3835 1106 440
0.01 1.5848932e-07 5000 4796 3863 3863 1120 423
0.01 1.5848932e-08 5000 4775 3833 3833 1058 388
0.01 1.5848932e-09 5000 4816 3843 3843 1093 412
0.01 1.9952623e-05 5000 4773 3821 3821 1058 401
0.01 1.9952623e-06 5000 4802 3826 3826 1055 407
0.01 1.9952623e-07 5000 4798 3829 3829 1086 444
0.01 1.9952623e-08 5000 4788 3768 3768 1046 388
0.01 1.9952623e-09 5000 4799 3792 3792 1035 374
0.01 1e-05 5000 4772 3835 3835 1097 385
0.01 1e-06 5000 4817 3879 3879 1076 400
0.01 1e-07 5000 4801 3814 3814 1085 405
0.01 1e-08 5000 4785 3868 3868 1096 411
0.01 1e-09 5000 4775 3829 3829 1074 396
0.01 2.5118864e-05 5000 4797 3872 3872 1087 408
0.01 2.5118864e-06 5000 4796 3848 3848 1072 408
0.01 2.5118864e-07 5000 4807 3879 3879 1033 387
0.01 2.5118864e-08 5000 4796 3849 3849 1073 407
0.01 2.5118864e-09 5000 4771 3822 3822 1052 406
0.01 3.1622777e-05 5000 4766 3784 3784 1067 395
0.01 3.1622777e-06 5000 4781 3816 3816 1076 410
0.01 3.1622777e-07 5000 4807 3927 3927 1148 436
0.01 3.1622777e-08 5000 4796 3864 3864 1098 383
0.01 3.1622777e-09 5000 4803 3876 3876 1116 429
0.01 3.9810717e-05 5000 4795 3804 3804 1082 375
0.01 3.9810717e-06 5000 4796 3799 3799 1047 388
0.01 3.9810717e-07 5000 4790 3817 3817 1056 393
0.01 3.9810717e-08 5000 4770 3850 3850 1085 418
0.01 3.9810717e-09 5000 4796 3859 3859 1134 419
0.01 5.0118723e-05 5000 4782 3856 3856 1106 414
0.01 5.0118723e-06 5000 4804 3781 3781 1090 418
0.01 5.0118723e-07 5000 4790 3832 3832 1104 411
0.01 5.0118723e-08 5000 4794 3860 3860 1070 384
0.01 5.0118723e-09 5000 4799 3838 3838 1122 389
0.01 6.3095734e-05 5000 4757 3801 3801 1087 416
0.01 6.3095734e-06 5000 4767 3758 3758 1027 364
0.01 6.3095734e-07 5000 4785 3868 3868 1075 412
0.01 6.3095734e-08 5000 4795 3824 3824 1057 400
0.01 6.3095734e-09 5000 4806 3800 3800 1073 395
0.01 7.9432823e-05 5000 4761 3810 3810 1034 385
0.01 7.9432823e-06 5000 4829 3833 3833 1100 407
0.01 7.9432823e-07 5000 4778 3859 3859 1112 407
0.01 7.9432823e-08 5000 4834 3959 3959 1131 417
0.01 7.9432823e-09 5000 4790 3813 3813 1110 389
0.05 0.00012589254 5000 4889 4004 4004 1149 402
0.05 0.00015848932 5000 4862 4034 4034 1149 415
0.05 0.00019952623 5000 4875 3994 3994 1127 436
0.05 0.0001 5000 4864 3987 3987 1120 421
0.05 0.00025118864 5000 4872 3996 3996 1145 437
0.05 0.00031622777 5000 4892 4042 4042 1165 419
0.05 0.001 5000 4881 3964 3964 1150 413
0.05 0.0031622777 5000 4882 4018 4018 1126 404
0.05 0.01 5000 4887 3989 3989 1145 442
0.05 0.031622777 5000 4871 4044 4044 1134 412
0.05 0.1 5000 4879 3981 3981 1157 415
0.05 1.2589254e-05 5000 4901 3997 3997 1127 453
0.05 1.2589254e-06 5000 4874 4003 4003 1145 444
0.05 1.2589254e-07 5000 4883 4045 4045 1186 449
0.05 1.2589254e-09 5000 4879 3968 3968 1111 418
0.05 1.5848932e-06 5000 4892 4031 4031 1156 429
0.05 1.5848932e-07 5000 4883 3993 3993 1162 432
0.05 1.5848932e-08 5000 4890 4044 4044 1160 429
0.05 1.5848932e-09 5000 4882 4011 4011 1138 401
0.05 1.9952623e-05 5000 4875 3991 3991 1140 447
0.05 1.9952623e-06 5000 4875 3991 3991 1108 445
0.05 1.9952623e-07 5000 4877 3992 3992 1155 417
0.05 1.9952623e-08 5000 4882 3965 3965 1168 428
0.05 1.9952623e-09 5000 4878 4005 4005 1118 405
0.05 1e-05 5000 4865 3966 3966 1111 411
0.05 1e-06 5000 4895 4007 4007 1151 432
0.05 1e-07 5000 4867 3989 3989 1197 431
0.05 1e-08 5000 4879 4023 4023 1177 440
0.05 1e-09 5000 4872 4010 4010 1183 418
0.05 2.5118864e-05 5000 4881 4045 4045 1144 421
0.05 2.5118864e-06 5000 4866 3993 3993 1170 420
0.05 2.5118864e-07 5000 4867 3974 3974 1135 433
0.05 2.5118864e-08 5000 4877 4007 4007 1148 434
0.05 2.5118864e-09 5000 4898 4041 4041 1195 425
0.05 3.1622777e-05 5000 4890 3980 3980 1168 418
0.05 3.1622777e-06 5000 4892 3977 3977 1115 408
0.05 3.1622777e-07 5000 4895 4035 4035 1171 455
0.05 3.1622777e-08 5000 4882 3966 3966 1118 432
0.05 3.1622777e-09 5000 4866 3935 3935 1100 441
0.05 3.9810717e-05 5000 4900 3987 3987 1122 407
0.05 3.9810717e-06 5000 4891 4023 4023 1196 447
0.05 3.9810717e-07 5000 4900 4069 4069 1156 427
0.05 3.9810717e-08 5000 4881 3986 3986 1170 431
0.05 3.9810717e-09 5000 4879 3978 3978 1125 404
0.05 5.0118723e-05 5000 4874 3989 3989 1165 399
0.05 5.0118723e-06 5000 4876 3986 3986 1160 438
0.05 5.0118723e-07 5000 4895 4016 4016 1150 430
0.05 5.0118723e-08 5000 4890 3961 3961 1141 441
0.05 5.0118723e-09 5000 4870 3939 3939 1085 406
0.05 6.3095734e-05 5000 4888 3995 3995 1099 405
0.05 6.3095734e-06 5000 4886 4019 4019 1151 431
0.05 6.3095734e-07 5000 4894 4015 4015 1206 465
0.05 6.3095734e-08 5000 4855 3978 3978 1150 396
0.05 6.3095734e-09 5000 4875 3981 3981 1199 470
0.05 7.9432823e-06 5000 4868 3982 3982 1214 489
0.05 7.9432823e-07 5000 4906 3979 3979 1148 435
0.05 7.9432823e-08 5000 4891 4017 4017 1105 392
0.05 7.9432823e-09 5000 4863 4003 4003 1098 396
0.1 0.00012589254 5000 4960 4239 4239 1234 439
0.1 0.00015848932 5000 4976 4237 4237 1236 475
0.1 0.00019952623 5000 4948 4238 4238 1205 487
0.1 0.0001 5000 4957 4199 4199 1267 456
0.1 0.00025118864 5000 4956 4259 4259 1245 447
0.1 0.00031622777 5000 4959 4181 4181 1236 467
0.1 0.001 5000 4966 4205 4205 1256 470
0.1 0.0031622777 5000 4960 4199 4199 1216 488
0.1 0.01 5000 4946 4214 4214 1254 446
0.1 0.031622777 5000 4967 4225 4225 1233 464
0.1 0.1 5000 4955 4228 4228 1233 471
0.1 1.2589254e-05 5000 4962 4214 4214 1203 446
0.1 1.2589254e-06 5000 4960 4239 4239 1243 442
0.1 1.2589254e-07 5000 4961 4273 4273 1278 499
0.1 1.2589254e-08 5000 4970 4189 4189 1272 455
0.1 1.2589254e-09 5000 4965 4197 4197 1235 466
0.1 1.5848932e-05 5000 4959 4246 4246 1235 464
0.1 1.5848932e-06 5000 4962 4250 4250 1284 495
0.1 1.5848932e-07 5000 4959 4253 4253 1239 499
0.1 1.5848932e-08 5000 4958 4230 4230 1226 447
0.1 1.5848932e-09 5000 4967 4168 4168 1207 451
0.1 1.9952623e-05 5000 4965 4230 4230 1274 494
0.1 1.9952623e-06 5000 4954 4194 4194 1183 445
0.1 1.9952623e-07 5000 4964 4186 4186 1219 448
0.1 1.9952623e-08 5000 4958 4228 4228 1251 476
0.1 1.9952623e-09 5000 4954 4240 4240 1261 491
0.1 1e-05 5000 4967 4258 4258 1205 483
0.1 1e-06 5000 4966 4236 4236 1258 513
0.1 1e-07 5000 4954 4228 4228 1308 497
0.1 1e-08 5000 4958 4250 4250 1243 501
0.1 1e-09 5000 4947 4208 4208 1190 453
0.1 2.5118864e-05 5000 4951 4235 4235 1254 483
0.1 2.5118864e-06 5000 4959 4236 4236 1245 484
0.1 2.5118864e-07 5000 4950 4225 4225 1200 434
0.1 2.5118864e-08 5000 4964 4194 4194 1242 457
0.1 2.5118864e-09 5000 4951 4171 4171 1183 448
0.1 3.1622777e-05 5000 4948 4275 4275 1225 496
0.1 3.1622777e-06 5000 4956 4238 4238 1221 467
0.1 3.1622777e-07 5000 4965 4185 4185 1159 465
0.1 3.1622777e-08 5000 4961 4232 4232 1198 457
0.1 3.1622777e-09 5000 4973 4264 4264 1265 479
0.1 3.9810717e-05 5000 4952 4215 4215 1229 451
0.1 3.9810717e-06 5000 4951 4183 4183 1242 499
0.1 3.9810717e-07 5000 4965 4232 4232 1241 480
0.1 3.9810717e-08 5000 4955 4221 4221 1231 491
0.1 3.9810717e-09 5000 4961 4219 4219 1263 454
0.1 5.0118723e-05 5000 4960 4215 4215 1276 474
0.1 5.0118723e-06 5000 4961 4231 4231 1288 503
0.1 5.0118723e-07 5000 4955 4227 4227 1224 466
0.1 5.0118723e-08 5000 4957 4221 4221 1225 456
0.1 5.0118723e-09 5000 4957 4246 4246 1262 497
0.1 6.3095734e-05 5000 4958 4277 4277 1229 473
0.1 6.3095734e-06 5000 4951 4200 4200 1237 475
0.1 6.3095734e-07 5000 4965 4250 4250 1219 463
0.1 6.3095734e-08 5000 4956 4235 4235 1255 486
0.1 6.3095734e-09 5000 4957 4239 4239 1314 467
0.1 7.9432823e-05 5000 4961 4205 4205 1274 484
0.1 7.9432823e-06 5000 4956 4237 4237 1182 453
0.1 7.9432823e-07 5000 4971 4195 4195 1252 520
0.1 7.9432823e-08 5000 4946 4199 4199 1243 466
0.1 7.9432823e-09 5000 4961 4258 4258 1250 492
0.15 0.00012589254 5000 4991 4354 4354 1270 485
0.15 0.00015848932 5000 4995 4410 4410 1313 518
0.15 0.00019952623 5000 4996 4398 4398 1359 575
0.15 0.0001 5000 4999 4389 4389 1419 602
0.15 0.00025118864 5000 4996 4392 4392 1311 556
0.15 0.00031622777 5000 4996 4432 4432 1385 526
0.15 0.001 5000 4996 4383 4383 1336 534
0.15 0.0031622777 5000 4994 4403 4403 1352 528
0.15 0.01 5000 4996 4379 4379 1295 492
0.15 0.031622777 5000 4996 4449 4449 1375 575
0.15 0.1 5000 4987 4381 4381 1321 522
0.15 1.2589254e-05 5000 4990 4413 4413 1422 561
0.15 1.2589254e-06 5000 4996 4402 4402 1339 530
0.15 1.2589254e-07 5000 4995 4415 4415 1338 557
0.15 1.2589254e-08 5000 4994 4393 4393 1358 555
0.15 1.2589254e-09 5000 4994 4394 4394 1350 530
0.15 1.5848932e-05 5000 4993 4399 4399 1362 548
0.15 1.5848932e-06 5000 4996 4392 4392 1339 538
0.15 1.5848932e-07 5000 4990 4382 4382 1326 544
0.15 1.5848932e-08 5000 4994 4428 4428 1358 521
0.15 1.5848932e-09 5000 4995 4409 4409 1376 558
0.15 1.9952623e-05 5000 4991 4389 4389 1334 527
0.15 1.9952623e-06 5000 4995 4389 4389 1356 559
0.15 1.9952623e-07 5000 4996 4402 4402 1385 545
0.15 1.9952623e-08 5000 4995 4400 4400 1322 511
0.15 1.9952623e-09 5000 4995 4432 4432 1367 551
0.15 1e-05 5000 4994 4415 4415 1374 554
0.15 1e-06 5000 4997 4417 4417 1315 537
0.15 1e-07 5000 4991 4355 4355 1308 554
0.15 1e-08 5000 4995 4426 4426 1383 579
0.15 1e-09 5000 4997 4404 4404 1379 569
0.15 2.5118864e-05 5000 4994 4394 4394 1258 535
0.15 2.5118864e-06 5000 4990 4440 4440 1331 587
0.15 2.5118864e-07 5000 4993 4383 4383 1335 533
0.15 2.5118864e-08 5000 4996 4428 4428 1357 544
0.15 2.5118864e-09 5000 4995 4381 4381 1364 545
0.15 3.1622777e-05 5000 4996 4433 4433 1398 566
0.15 3.1622777e-06 5000 4993 4435 4435 1349 563
0.15 3.1622777e-07 5000 4991 4412 4412 1345 589
0.15 3.1622777e-08 5000 4996 4381 4381 1311 504
0.15 3.1622777e-09 5000 4996 4426 4426 1394 544
0.15 3.9810717e-05 5000 4997 4385 4385 1327 527
0.15 3.9810717e-06 5000 4996 4381 4381 1332 516
0.15 3.9810717e-07 5000 4995 4440 4440 1383 584
0.15 3.9810717e-08 5000 4995 4366 4366 1336 524
0.15 3.9810717e-09 5000 4993 4395 4395 1393 569
0.15 5.0118723e-05 5000 4991 4403 4403 1351 523
0.15 5.0118723e-06 5000 4992 4401 4401 1327 551
0.15 5.0118723e-07 5000 4994 4436 4436 1369 533
0.15 5.0118723e-08 5000 4993 4383 4383 1275 521
0.15 5.0118723e-09 5000 4993 4454 4454 1399 545
0.15 6.3095734e-05 5000 4990 4412 4412 1321 534
0.15 6.3095734e-06 5000 4994 4385 4385 1309 539
0.15 6.3095734e-07 5000 4994 4381 4381 1356 537
0.15 6.3095734e-08 5000 4991 4402 4402 1382 558
0.15 6.3095734e-09 5000 4995 4405 4405 1321 537
0.15 7.9432823e-05 5000 4992 4350 4350 1332 524
0.15 7.9432823e-06 5000 4993 4397 4397 1352 567
0.15 7.9432823e-07 5000 4991 4375 4375 1333 516
0.15 7.9432823e-08 5000 4991 4317 4317 1304 524
0.15 7.9432823e-09 5000 4990 4445 4445 1330 539
