2,1.41434708596600E-06
5,1.93554824095600E-07
10,7.10647119451300E-08
50,2.42924881751200E-09
100,6.46023029427900E-10
150,2.37084957577700E-10
200,1.17161250931600E-10
250,4.36182261627200E-11
300,2.73738573663500E-11
350,1.80681630063100E-11
400,1.27869215290300E-11
450,7.80724844758800E-12
500,5.05214724971200E-12
550,3.35504229941300E-12
600,2.32110079325000E-12
650,8.35937869493100E-13
700,3.81169374966000E-13
750,1.75785885085200E-13
800,1.43068492152400E-13
810,1.67551376467300E-13
820,1.63256318971000E-13
830,1.76068636090800E-13
840,1.69486066294000E-13
850,1.95677999618800E-13
860,1.33991114662700E-13
870,1.52529553868300E-13
880,1.14333105526700E-13
890,7.88017749949300E-14
890,3.40105770050100E-14
880,1.98735750861600E-14
870,1.40980160286300E-14
860,9.76121772802600E-15
850,7.87676701922400E-15
840,6.42764673768300E-15
830,5.35816397355300E-15
820,4.45260326057400E-15
810,3.89478958504200E-15
800,3.38778624206700E-15
750,2.10165778087600E-15
700,1.73156978901700E-15
650,1.74408641779000E-15
600,9.45557622514000E-16
550,6.72657517259900E-16
500,5.09014319495900E-16
450,3.61072156669700E-16
400,2.78556950908000E-16
350,2.40543707241700E-16
300,2.24253897625800E-16
250,2.40539276303700E-16
200,3.82236362921100E-16
150,4.69094131678700E-16
100,3.59495948275600E-16
50,3.05081589196300E-16
10,1.40775150399800E-15
5,2.73495383498400E-15
2,6.44290903871200E-15
