0.002 0.001 5000 4717 3878 1370 1268
0.002 0.0001 5000 4704 3906 1332 1244
0.002 1e-05 5000 4686 3896 1335 1243
0.002 1e-06 5000 4680 3845 1349 1255
0.004 0.001 5000 4677 3659 1366 1255
0.004 0.0001 5000 4693 3690 1379 1294
0.004 1e-05 5000 4708 3676 1315 1218
0.004 1e-06 5000 4669 3671 1316 1215
0.006 0.0001 5000 4698 3596 1322 1245
0.006 1e-05 5000 4675 3628 1349 1263
0.006 1e-06 5000 4626 3628 1347 1264
0.008 0.0001 5000 4684 3612 1372 1271
0.008 1e-05 5000 4711 3662 1303 1203
0.008 1e-06 5000 4681 3603 1339 1237
0.01 0.0001 5000 4669 3578 1352 1252
0.01 1.58489319246e-05 5000 4678 3558 1390 1288
0.01 2.51188643151e-05 5000 4666 3580 1337 1240
0.01 3.98107170553e-05 5000 4666 3568 1346 1252
0.01 6.3095734448e-05 5000 4680 3629 1347 1270
0.01 0.0001 5000 4673 3603 1399 1298
0.01 0.0001 5000 4650 3504 1248 1153
0.01 1.25892541179e-05 5000 4694 3613 1368 1260
0.01 1.58489319246e-05 5000 4698 3602 1333 1234
0.01 1.99526231497e-05 5000 4673 3629 1354 1260
0.01 1e-05 5000 4684 3574 1378 1283
0.01 0.0002 4000 3731 2859 1090 1015
0.01 2.51188643151e-05 5000 4693 3572 1251 1138
0.01 0.0003 5000 4676 3617 1384 1282
0.01 3.16227766017e-05 5000 4695 3583 1371 1255
0.01 3.98107170553e-05 5000 4718 3590 1332 1226
0.01 0.0004 5000 4701 3626 1350 1250
0.01 5.01187233627e-05 5000 4681 3648 1346 1250
0.01 0.0005 5000 4689 3597 1376 1269
0.01 6.3095734448e-05 5000 4723 3619 1368 1273
0.01 7.94328234724e-05 5000 4695 3580 1320 1222
0.01 7.94328234724e-06 5000 4711 3604 1313 1223
0.02 0.0001 5000 4715 3631 1319 1232
0.02 1.58489319246e-05 5000 4700 3612 1381 1291
0.02 2.51188643151e-05 5000 4721 3642 1369 1270
0.02 3.98107170553e-05 5000 4719 3593 1401 1294
0.02 6.3095734448e-05 5000 4698 3613 1398 1279
0.02 0.0001 5000 4721 3656 1401 1289
0.02 0.0001 5000 4712 3586 1317 1219
0.02 1.25892541179e-05 5000 4697 3627 1380 1280
0.02 1.58489319246e-05 5000 4740 3664 1458 1346
0.02 1.99526231497e-05 5000 4678 3607 1352 1246
0.02 1e-05 5000 4712 3609 1388 1298
0.02 0.0002 5000 4720 3612 1344 1248
0.02 2.51188643151e-05 5000 4716 3611 1323 1230
0.02 3.16227766017e-05 5000 4693 3639 1379 1292
