0.4,2.51188643151e-06,0.9996,0.0010384716,0.92679596
0.4,2.51188643151e-07,0.9986,0.024109174,0.93672026
0.4,3.16227766017e-06,0.9998,7.4987547e-05,0.85681481
0.4,3.16227766017e-07,0.999,0.033658145,0.93008477
0.4,3.98107170553e-06,0.999,1.8234387e-06,0.96663812
0.4,3.98107170553e-07,0.9988,0.045728489,0.94050768
0.4,5.01187233627e-06,0.9992,7.833009e-09,0.98403686
0.4,5.01187233627e-07,0.9986,0.055652303,0.94959004
0.4,6.3095734448e-06,0.9988,1.0528007e-12,0.99594833
0.4,6.3095734448e-07,0.9992,0.061485876,0.93788887
0.4,7.94328234724e-06,0.9994,1.0749291e-18,0.9999227
0.4,7.94328234724e-07,0.9986,0.053184179,0.9434474
0.4,1.5e-08,0.9989,0.00010372257,0.93803737
0.4,1e-06,0.9992,0.04215625,0.93456645
0.4,1e-07,0.99863239,0.0045230421,0.95278111
0.4,1e-08,1,4.803599e-05,0.93888988
0.4,2.5e-08,0.9996,0.00029812733,0.93212361
0.4,2e-06,0.9988,0.0045209067,0.92644459
0.4,2e-08,0.9993,0.00018742951,0.92895516
0.4,3e-06,0.9992,0.00013464738,0.91852849
0.4,3e-08,0.9994,0.00041558794,0.93507997
0.4,5e-06,0.999,7.0749718e-09,0.96287779
0.4,5e-07,0.9995,0.056318923,0.93632495
0.4,5e-08,0.9992,0.0011724043,0.94330706
0.4,8e-06,0.999625,6.899341e-19,0.90264927
0.5,1.25892541179e-06,0.9988,0.011264661,0.91875653
0.5,1.58489319246e-06,0.9996,0.0031355662,0.92134743
0.5,1.99526231497e-06,0.9988,0.00048802496,0.9041761
0.5,1.99526231497e-07,0.9992,0.025468124,0.933462
0.5,1e-06,0.998,0.022871173,0.93922439
0.5,2.51188643151e-06,0.9988,3.0752393e-05,0.97803162
0.5,2.51188643151e-07,0.9992,0.03487019,0.93657135
0.5,3.16227766017e-06,0.9988,3.8941778e-07,0.90798358
0.5,3.16227766017e-07,0.9996,0.045173369,0.92362798
0.5,3.98107170553e-06,1,6.2301509e-10,0.9763772
0.5,3.98107170553e-07,0.9998,0.055616888,0.93426459
0.5,5.01187233627e-07,0.9986,0.057539916,0.93033755
0.5,6.3095734448e-06,0.9986,1.2867175e-21,0.97928566
0.5,6.3095734448e-07,0.9992,0.051755026,0.93745822
0.5,7.94328234724e-06,0.9996,1.9617978e-31,0.99999999
0.5,7.94328234724e-07,0.999,0.037931013,0.93394504
0.5,1.5e-08,0.99933333,0.00018025074,0.93708786
0.5,1e-06,0.99966667,0.023824785,0.95695385
0.5,1e-08,0.999,7.950404e-05,0.92314026
0.5,2.5e-08,0.999125,0.00050009542,0.9366843
0.5,2e-06,0.999,0.00046815847,0.93053961
0.5,2e-08,0.999375,0.00032171893,0.93051799
0.5,3e-06,0.9992,1.5215037e-06,0.94874845
0.5,3e-08,0.999125,0.00073419033,0.92721351
0.5,5e-06,0.999,7.9238655e-14,0.99914182
0.5,5e-08,0.99925,0.0020980308,0.94494169
0.6,1e-06,0.9998,0.007521119,0.94543661
0.6,1e-07,0.9996,0.013030248,0.94342614
0.6,1e-08,0.9998,0.00014090447,0.92037511
0.6,1.25892541179e-06,0.999,0.0017586877,0.94291152
0.6,1.58489319246e-06,0.9994,0.00019089364,0.87700199
0.6,1.58489319246e-08,0.9996,0.00036639566,0.93703413
0.6,1.99526231497e-06,0.9988,8.0120291e-06,0.96690719
0.6,1.99526231497e-07,0.9994,0.038677551,0.93186886
0.6,1.99526231497e-08,0.9996,0.00055878993,0.9281865
0.6,1e-06,0.999,0.00717622,0.93584435
0.6,1e-07,0.9988,0.012867954,0.92997284
0.6,2.51188643151e-06,0.9994,3.5257036e-08,0.77786131
0.6,2.51188643151e-07,0.9996,0.047360772,0.93496091
0.6,2.51188643151e-08,0.9986,0.00092809851,0.94148069
0.6,3.16227766017e-06,0.9986,3.2024798e-11,0.94690103
0.6,3.16227766017e-07,0.999,0.053542413,0.93292255
0.6,3.16227766017e-08,0.9996,0.0014589552,0.92991953
0.6,3.98107170553e-06,0.9998,2.9672859e-16,0.99991031
0.6,3.98107170553e-07,0.9996,0.058297477,0.94224707
0.6,3.98107170553e-08,0.9986,0.0022218392,0.91183051
0.6,5.01187233627e-06,0.9994,3.6218213e-24,0.99949893
0.6,5.01187233627e-07,0.9994,0.045640842,0.92533364
0.6,5.01187233627e-08,0.999,0.0034914774,0.93227396
0.6,6.3095734448e-06,0.9996,4.6806157e-37,0.99977847
0.6,6.3095734448e-07,0.9988,0.032638361,0.93236052
0.6,6.3095734448e-08,0.9994,0.0054955921,0.92022775
0.6,7.94328234724e-07,0.999,0.016468085,0.93064049
0.6,7.94328234724e-08,0.9998,0.0087334635,0.93986848
0.6,1.5e-08,0.99911111,0.00032924171,0.94995878
0.6,1e-06,0.9998,0.0066780646,0.92384229
0.6,1e-07,0.999,0.013652023,0.9344851
0.6,1e-08,0.99918633,0.00014251816,0.93826854
0.6,2.5e-08,0.99855556,0.00089474487,0.93815187
0.6,2e-06,0.9991,6.7278054e-06,0.852965
0.6,2e-08,0.9994,0.00057161537,0.94123588
0.6,3e-06,0.9989,1.1776076e-10,0.97837141
0.6,3e-08,0.99925,0.0012667747,0.9398482
0.6,5e-06,0.9992,2.1270637e-24,0.9153777
0.6,5e-07,0.9988,0.045063509,0.93952766
0.6,5e-08,0.9976,0.0035359009,0.95227395
0.7,1.25892541179e-06,0.9996,3.0193682e-06,0.83073942
0.7,1.58489319246e-06,0.9998,1.2619269e-08,0.9941768
0.7,1.58489319246e-08,0.9986,0.00098376177,0.92097652
0.7,1.99526231497e-06,0.9986,2.2696769e-12,0.97734367
0.7,1.99526231497e-07,0.9992,0.054651997,0.9484551
0.7,1.99526231497e-08,0.9992,0.0014904607,0.93563045
0.7,1e-06,0.9992,9.9246736e-05,0.95942294
0.7,1e-07,0.9986,0.02831859,0.93727156
0.7,2.51188643151e-06,0.9992,7.3127116e-18,0.99999993
0.7,2.51188643151e-08,0.9996,0.0024541621,0.95346145
0.7,3.16227766017e-06,1,1.5640386e-26,0.99999998
0.7,3.16227766017e-07,0.9996,0.044309325,0.93086254
0.7,3.16227766017e-08,0.9994,0.0036585328,0.93247588
0.7,3.98107170553e-06,0.9996,4.4812923e-41,0.95562264
0.7,3.98107170553e-07,0.9988,0.029387101,0.94007784
0.7,3.98107170553e-08,0.9992,0.0057890132,0.948859
0.7,5.01187233627e-07,0.9992,0.015639465,0.93065944
0.7,5.01187233627e-08,0.9994,0.0094893387,0.94996268
0.7,6.3095734448e-07,0.9992,0.0053356185,0.93081968
0.7,6.3095734448e-08,0.9994,0.01408144,0.95267859
0.7,7.94328234724e-07,0.9994,0.0010991851,0.93969767
0.7,7.94328234724e-08,0.9988,0.020687454,0.93204928
0.7,1.5e-08,0.99855556,0.00086736931,0.93959729
0.7,1e-06,1,7.9375691e-05,0.91737209
0.7,1e-08,0.9985,0.00039207704,0.93992565
0.7,2.5e-08,0.9991,0.0023809162,0.93437072
0.7,2e-06,0.9991,2.7386149e-12,0.96397899
0.7,2e-08,0.99925,0.0015353199,0.93339249
0.7,3e-06,0.99933333,6.1449079e-25,0.99905231
0.7,3e-08,0.9997,0.0033087791,0.93723243
0.7,5e-08,0.9985,0.008808456,0.93537598
0.8,1e-06,0.9258,1.2189991e-06,0.92560022
0.8,1e-07,0.919,0.037806549,0.93782412
0.8,1e-08,0.92,0.00061491104,0.95576888
0.8,1.25892541179e-06,0.9206,4.2194899e-09,0.89285075
0.8,1.58489319246e-06,0.9248,2.3509444e-13,0.98105307
0.8,1.58489319246e-08,0.9184,0.0015506925,0.93237212
0.8,1.99526231497e-06,0.8538,9.1408569e-20,0.99596333
0.8,1.99526231497e-07,0.9268,0.047086458,0.92900232
0.8,1.99526231497e-08,0.9262,0.0022972796,0.93953969
0.8,1e-06,0.9212,1.1893866e-06,0.98528629
0.8,1e-07,0.931,0.037463664,0.94828266
0.8,2.51188643151e-06,0.92,1.7951922e-29,0.99986419
0.8,2.51188643151e-07,0.9242,0.038048009,0.93025248
0.8,2.51188643151e-08,0.915,0.0039729074,0.95456135
0.8,3.16227766017e-06,0.5446,6.5738549e-44,1
0.8,3.16227766017e-07,0.914,0.025799772,0.92435101
0.8,3.16227766017e-08,0.9172,0.0058762827,0.93389783
0.8,3.98107170553e-07,0.9236,0.012005093,0.91352764
0.8,3.98107170553e-08,0.9294,0.0088915122,0.92488784
0.8,5.01187233627e-07,0.9192,0.0037159987,0.94318725
0.8,5.01187233627e-08,0.9252,0.013331858,0.92156734
0.8,6.3095734448e-07,0.9212,0.00074596617,0.90355623
0.8,6.3095734448e-08,0.9166,0.019342965,0.94144475
0.8,7.94328234724e-07,0.9202,5.9992013e-05,0.90256577
0.8,7.94328234724e-08,0.9212,0.02922667,0.93162102
0.8,1.5e-08,0.9228,0.0013681606,0.9314149
0.8,1e-06,0.91925,1.1203079e-06,0.88460212
0.8,1e-07,0.9185,0.037585552,0.94774406
0.8,1e-08,0.92866667,0.00062212855,0.94460897
0.8,2.5e-08,0.9213,0.0037359563,0.94224837
0.8,2e-06,0.92244444,1.3112369e-19,0.31736923
0.8,2e-08,0.91914286,0.0024917591,0.93385378
0.8,3e-06,0.8578,6.8052842e-40,0.99993418
0.8,3e-08,0.91522222,0.0051593939,0.92978977
0.8,5e-07,0.91733333,0.0039263255,0.93283486
0.8,5e-08,0.85275,0.015106471,0.93672075
0.9,1.25892541179e-06,0.9306,9.5163402e-06,0.87148171
0.9,1.58489319246e-06,0.9376,3.5946221e-08,0.9681163
0.9,1.58489319246e-08,0.9326,0.00086796625,0.93454031
0.9,1.99526231497e-06,0.9402,8.7792934e-12,0.61332435
0.9,1.99526231497e-07,0.9282,0.050048833,0.94153104
0.9,1.99526231497e-08,0.9414,0.0013463425,0.92923457
0.9,1e-06,0.931,0.00016106204,0.92612591
0.9,1e-07,0.918,0.025628571,0.92921587
0.9,2.51188643151e-06,0.905,1.2336844e-16,0.98448811
0.9,2.51188643151e-07,0.9336,0.05217422,0.93092473
0.9,2.51188643151e-08,0.9382,0.0021057113,0.92491875
0.9,3.16227766017e-06,0.91,2.2095153e-25,0.99963362
0.9,3.16227766017e-07,0.9346,0.043814652,0.90836993
0.9,3.16227766017e-08,0.9352,0.0032268332,0.93361051
0.9,3.98107170553e-06,0.9048,3.3756883e-38,0.029711545
0.9,3.98107170553e-07,0.938,0.031200684,0.91732283
0.9,3.98107170553e-08,0.9318,0.0048499595,0.94467327
0.9,5.01187233627e-07,0.9348,0.017936299,0.9309369
0.9,5.01187233627e-08,0.9326,0.0077908088,0.93514797
0.9,6.3095734448e-07,0.937,0.0067127468,0.93403653
0.9,6.3095734448e-08,0.9378,0.011298988,0.9354761
0.9,7.94328234724e-07,0.9346,0.0017373258,0.94113753
0.9,7.94328234724e-08,0.9332,0.015998303,0.93778195
0.9,1.5e-08,0.93485714,0.00077422457,0.93807228
0.9,1e-06,0.903,0.00017362873,0.88520996
0.9,1e-08,0.94366667,0.000316191,0.92634441
0.9,2.5e-08,0.9381,0.0020279339,0.93224468
0.9,2e-06,0.9393,1.0503206e-11,0.96651312
0.9,2e-08,0.9367,0.0013141797,0.93133591
0.9,3e-06,0.93433333,1.5709729e-22,0.99969417
0.9,3e-08,0.9396,0.0028937533,0.93068839
0.9,5e-08,0.93266667,0.0080108455,0.92259975
1,1.25892541179e-06,0.9126,2.8229559e-06,0.88490372
1,1.58489319246e-06,0.9204,1.1725357e-08,0.92162481
1,1.58489319246e-08,0.9172,0.00088454557,0.93683166
1,1.99526231497e-06,0.9154,1.3528841e-12,0.98753267
1,1.99526231497e-07,0.918,0.052080437,0.94139354
1,1.99526231497e-08,0.92,0.0013903963,0.92269211
1,1e-06,0.9212,9.7638774e-05,0.89253451
1,1e-07,0.9144,0.026465878,0.95801176
1,2.51188643151e-06,0.9178,1.9388851e-18,0.99856371
1,2.51188643151e-07,0.9212,0.04791775,0.9307272
1,2.51188643151e-08,0.915,0.0021183856,0.93138356
1,3.16227766017e-06,0.9004,3.2075955e-26,0.999996
1,3.16227766017e-07,0.9036,0.041913343,0.94160192
1,3.16227766017e-08,0.9156,0.0033141657,0.9404248
1,3.98107170553e-07,0.9186,0.027835739,0.92767526
1,3.98107170553e-08,0.921,0.0050699805,0.93873729
1,5.01187233627e-07,0.918,0.015529551,0.91731669
1,5.01187233627e-08,0.9106,0.0082686102,0.93051973
1,6.3095734448e-07,0.914,0.0057994349,0.92926101
1,6.3095734448e-08,0.9148,0.012443576,0.94512565
1,7.94328234724e-07,0.905,0.0010701724,0.9427829
1,7.94328234724e-08,0.9182,0.01890745,0.93522351
1,1.5e-08,0.9188,0.00080303656,0.9318715
1,1e-06,0.926,0.00010223909,0.91601943
1,1e-07,0.917,0.025321343,0.9343566
1,1e-08,0.91805378,0.00034856848,0.94590485
1,2.5e-08,0.91933333,0.0022216398,0.94227248
1,2e-06,0.9136,3.425087e-12,0.93905217
1,2e-08,0.9164,0.0013738623,0.93700935
1,3e-06,0.8986,1.1979817e-24,0.50960253
1,3e-08,0.91711111,0.0029672007,0.93241031
1,5e-07,0.92158992,0.015334621,0.94526745
1,5e-08,0.89575,0.0081225263,0.94477743
1.1,1.25892541179e-06,0.9132,1.5542723e-06,0.97328957
1.1,1.58489319246e-06,0.9242,5.1590209e-09,0.98664562
1.1,1.58489319246e-08,0.9204,0.00083551986,0.92352049
1.1,1.99526231497e-06,0.9014,7.6499656e-13,0.98782024
1.1,1.99526231497e-07,0.9192,0.049622322,0.93970428
1.1,1.99526231497e-08,0.9122,0.0014151335,0.92511516
1.1,1e-06,0.917,6.7490377e-05,0.97636889
1.1,1e-07,0.9092,0.027762981,0.93186063
1.1,2.51188643151e-06,0.91,8.212485e-19,0.99730043
1.1,2.51188643151e-07,0.921,0.049917533,0.9396307
1.1,2.51188643151e-08,0.9158,0.0021940598,0.9126954
1.1,3.16227766017e-06,0.903,3.1595248e-29,0.89272872
1.1,3.16227766017e-07,0.8978,0.040834446,0.93795895
1.1,3.16227766017e-08,0.9166,0.0033082078,0.9307176
1.1,3.98107170553e-07,0.9206,0.024894636,0.92918097
1.1,3.98107170553e-08,0.914,0.0053799435,0.91944752
1.1,5.01187233627e-07,0.9142,0.013157908,0.91606511
1.1,5.01187233627e-08,0.9114,0.0086919352,0.93855739
1.1,6.3095734448e-07,0.9172,0.0043560727,0.9410615
1.1,6.3095734448e-08,0.915,0.012740313,0.92909293
1.1,7.94328234724e-07,0.9064,0.00089185295,0.88297063
1.1,7.94328234724e-08,0.916,0.018512633,0.9468703
1.1,1e-06,0.914,5.5971035e-05,0.96574464
1.1,1e-08,0.91233333,0.00034520539,0.94057667
1.1,5e-08,0.918,0.0082055411,0.91711706
1.2,1.25892541179e-06,0.912,2.3710768e-07,0.8147836
1.2,1.58489319246e-06,0.9058,1.7414722e-10,0.70842025
1.2,1.58489319246e-08,0.8896,0.001005244,0.91904394
1.2,1.99526231497e-06,0.9,2.6752213e-15,0.9993513
1.2,1.99526231497e-07,0.9058,0.048679137,0.93435597
1.2,1.99526231497e-08,0.903,0.0016072743,0.92718737
1.2,1e-06,0.8968,1.6357442e-05,0.98391796
1.2,1e-07,0.9078,0.029483544,0.9282263
1.2,2.51188643151e-06,0.8964,1.9850656e-22,0.84129026
1.2,2.51188643151e-07,0.8994,0.046850262,0.92756117
1.2,2.51188643151e-08,0.9022,0.0026580958,0.93139272
1.2,3.16227766017e-06,0.8956,8.5309381e-34,0.9999995
1.2,3.16227766017e-07,0.9066,0.034554404,0.94569449
1.2,3.16227766017e-08,0.9032,0.003915746,0.93241806
1.2,3.98107170553e-07,0.902,0.020320905,0.94561315
1.2,3.98107170553e-08,0.9006,0.0058599633,0.93049518
1.2,5.01187233627e-07,0.9006,0.0083875814,0.93243668
1.2,5.01187233627e-08,0.901,0.0094419052,0.93586037
1.2,6.3095734448e-07,0.9102,0.0023835093,0.94069641
1.2,6.3095734448e-08,0.9088,0.01490311,0.94413375
1.2,7.94328234724e-07,0.9026,0.00031904051,0.91457245
1.2,7.94328234724e-08,0.9042,0.021170363,0.93854277
1.2,1e-06,0.90566667,1.679226e-05,0.87774038
1.2,1e-07,0.906,0.028848071,0.94221957
1.2,1e-08,0.9028,0.00040054109,0.92033162
1.2,5e-07,0.89325,0.009821268,0.9098496
1.2,5e-08,0.90125,0.009329445,0.93594792
1.3,1.25892541179e-06,0.8754,9.4892786e-09,0.89967257
1.3,1.58489319246e-06,0.873,1.899031e-12,0.99208882
1.3,1.58489319246e-08,0.8732,0.0012779359,0.92545425
1.3,1.99526231497e-06,0.878,9.8642017e-19,0.77591451
1.3,1.99526231497e-07,0.8756,0.046672549,0.9367291
1.3,1.99526231497e-08,0.8788,0.0020196436,0.93050057
1.3,1e-06,0.8726,2.0890753e-06,0.93451694
1.3,1e-07,0.8812,0.033061093,0.93498545
1.3,2.51188643151e-06,0.8654,5.1634761e-29,0.90105895
1.3,2.51188643151e-07,0.8734,0.03843106,0.93195393
1.3,2.51188643151e-08,0.883,0.0033037175,0.93298336
1.3,3.16227766017e-07,0.874,0.027153633,0.94387245
1.3,3.16227766017e-08,0.875,0.0050549471,0.92698706
1.3,3.98107170553e-07,0.8732,0.015934015,0.95803888
1.3,3.98107170553e-08,0.8782,0.0075538133,0.9454312
1.3,5.01187233627e-07,0.8808,0.0053706896,0.9513895
1.3,5.01187233627e-08,0.8768,0.011371712,0.94090585
1.3,6.3095734448e-07,0.8754,0.0010648533,0.92334479
1.3,6.3095734448e-08,0.8788,0.01814377,0.92366025
1.3,7.94328234724e-07,0.8792,7.8159868e-05,0.93879851
1.3,7.94328234724e-08,0.8722,0.024237687,0.93713848
1.3,1.5e-07,0.87188889,0.047584421,0.92606842
1.3,1e-06,0.8765,2.6520597e-06,0.92109655
1.3,1e-07,0.8746,0.033743361,0.92230144
1.3,2e-08,0.86977778,0.0020632834,0.93111339
1.3,5e-07,0.87222222,0.0051796188,0.94889189
1.3,5e-08,0.8774,0.011761392,0.93062745
1.3,7e-07,0.869625,0.00038384886,0.9266362
1.3,8e-08,0.8795,0.02489288,0.93706356
1.4,1.25892541179e-06,0.8214,1.6936648e-11,0.97699748
1.4,1.58489319246e-06,0.812,9.3674021e-16,0.9499433
1.4,1.58489319246e-08,0.808,0.0018103329,0.9331957
1.4,1.99526231497e-06,0.8164,6.8559668e-24,0.99956531
1.4,1.99526231497e-07,0.8138,0.044596966,0.93254593
1.4,1.99526231497e-08,0.818,0.0028949955,0.93873539
1.4,1e-06,0.8168,8.6024749e-08,0.96901331
1.4,1e-07,0.8126,0.03959471,0.9357013
1.4,2.51188643151e-06,0.8126,2.316027e-35,0.97962431
1.4,2.51188643151e-07,0.805,0.034735439,0.92835263
1.4,2.51188643151e-08,0.809,0.0042246824,0.93291409
1.4,3.16227766017e-07,0.812,0.021131002,0.95843019
1.4,3.16227766017e-08,0.8048,0.0068428717,0.92222636
1.4,3.98107170553e-07,0.8012,0.0089309943,0.94260323
1.4,3.98107170553e-08,0.8096,0.009471187,0.92767338
1.4,5.01187233627e-07,0.8128,0.0019236407,0.88564729
1.4,5.01187233627e-08,0.8138,0.015806676,0.91686663
1.4,6.3095734448e-07,0.8104,0.00026775228,0.89880387
1.4,6.3095734448e-08,0.8086,0.023359305,0.93945837
1.4,7.94328234724e-07,0.8086,1.1412476e-05,0.98108706
1.4,7.94328234724e-08,0.8122,0.030655224,0.9303386
1.4,1.5e-07,0.806,0.050040802,0.95216381
1.4,1e-06,0.813,7.8637669e-08,0.94614196
1.4,1e-07,0.8112,0.042069335,0.93262414
1.4,2e-08,0.8003,0.0027788926,0.93906447
1.4,5e-07,0.8118,0.0022062016,0.93349765
1.4,5e-08,0.80555556,0.015315664,0.92843995
1.4,7e-07,0.80488889,8.4125343e-05,0.96260851
1.4,8e-08,0.81777778,0.030646931,0.92852581
1.5,1.25892541179e-06,0.7606,1.0986483e-13,0.97909173
1.5,1.58489319246e-06,0.7544,6.8016411e-21,0.85770977
1.5,1.58489319246e-08,0.7506,0.0023825673,0.91275075
1.5,1.99526231497e-06,0.7498,7.4315329e-32,0.99873589
1.5,1.99526231497e-07,0.7608,0.042480146,0.94534658
1.5,1.99526231497e-08,0.7506,0.0036912885,0.91542842
1.5,1e-06,0.7596,1.7914052e-09,0.87276919
1.5,1e-07,0.7548,0.046889668,0.93068352
1.5,2.51188643151e-07,0.741,0.027181497,0.94810714
1.5,2.51188643151e-08,0.7412,0.0059522655,0.91348847
1.5,3.16227766017e-07,0.7544,0.012073516,0.94341977
1.5,3.16227766017e-08,0.7616,0.0090179853,0.92588554
1.5,3.98107170553e-07,0.7538,0.004076731,0.90882923
1.5,3.98107170553e-08,0.7478,0.013585123,0.94424138
1.5,5.01187233627e-07,0.752,0.00066232916,0.92236821
1.5,5.01187233627e-08,0.7444,0.020299456,0.93783955
1.5,6.3095734448e-07,0.7558,4.8850765e-05,0.96390961
1.5,6.3095734448e-08,0.7562,0.029195436,0.9246305
1.5,7.94328234724e-07,0.7474,8.8494488e-07,0.85748486
1.5,7.94328234724e-08,0.744,0.037975665,0.93930959
1.5,1e-06,0.764,2.380671e-09,0.80388849
1.5,1e-07,0.746,0.04916655,0.93601181
1.5,1e-08,0.75,0.00094199922,0.93820342
1.5,5e-07,0.76025,0.0006434806,0.94246856
1.5,5e-08,0.75715525,0.020079182,0.9259303
1.6,1.25892541179e-06,0.7232,5.4665177e-16,0.43547751
1.6,1.58489319246e-06,0.7348,4.4881624e-22,0.99837324
1.6,1.58489319246e-08,0.7366,0.0027641568,0.92478921
1.6,1.99526231497e-06,0.7324,8.1441536e-36,1
1.6,1.99526231497e-07,0.7344,0.034459784,0.94988033
1.6,1.99526231497e-08,0.728,0.0042562009,0.91725583
1.6,1e-06,0.7304,1.117281e-10,0.85839177
1.6,1e-07,0.7338,0.048595035,0.91720316
1.6,2.51188643151e-07,0.73475,0.022789416,0.93522461
1.6,2.51188643151e-08,0.7288,0.0065545248,0.92813144
1.6,3.16227766017e-07,0.728,0.0082377946,0.9473168
1.6,3.16227766017e-08,0.739,0.0099770857,0.90639893
1.6,3.98107170553e-07,0.7184,0.00257411,0.94244163
1.6,3.98107170553e-08,0.7328,0.015638925,0.94659092
1.6,5.01187233627e-07,0.7342,0.00033825747,0.88804012
1.6,5.01187233627e-08,0.7328,0.022435817,0.92146311
1.6,6.3095734448e-07,0.7256,1.5648059e-05,0.91616799
1.6,6.3095734448e-08,0.7318,0.030976134,0.93882429
1.6,7.94328234724e-07,0.734,9.9031954e-08,0.90523874
1.6,7.94328234724e-08,0.7256,0.042980799,0.92970899
1.6,1.5e-07,0.72644444,0.052172472,0.93509447
1.6,1e-07,0.7317,0.049100449,0.92982895
1.6,5e-07,0.73366667,0.00031940003,0.92815831
1.6,5e-08,0.722,0.022496129,0.93529226
1.6,7e-07,0.73,1.3599149e-06,0.9338475
1.6,8e-08,0.72544444,0.04244867,0.94345931
1.7,1.25892541179e-06,0.7054,2.4700873e-18,0.78835233
1.7,1.58489319246e-06,0.7172,6.5940478e-27,0.99999971
1.7,1.58489319246e-08,0.7166,0.0032719937,0.95105187
1.7,1.99526231497e-06,0.6902,4.4605486e-42,0.96257081
1.7,1.99526231497e-07,0.707,0.033570787,0.91814031
1.7,1.99526231497e-08,0.709,0.0049027485,0.94067668
1.7,1e-06,0.7188,2.0034602e-12,0.99090485
1.7,1e-07,0.7162,0.049464351,0.93354549
1.7,2.51188643151e-07,0.7108,0.017341187,0.94446256
1.7,2.51188643151e-08,0.7164,0.0078664485,0.94445514
1.7,3.16227766017e-07,0.712,0.006086579,0.94064208
1.7,3.98107170553e-07,0.7032,0.0013902866,0.92444867
1.7,3.98107170553e-08,0.7148,0.016996656,0.94008054
1.7,5.01187233627e-07,0.7048,0.00012392419,0.94978041
1.7,5.01187233627e-08,0.7188,0.025242859,0.91354685
