0.002 0.00015848932 4.1462797e+08 4.0669678e+08
0.002 0.00019952623 4.4447041e+08 3.7211021e+08
0.002 0.0001 2.4393739e+08 3.4835689e+08
0.002 0.00025118864 3.7588397e+08 2.6368766e+08
0.002 0.00031622777 2.1636946e+08 1.3803591e+08
0.002 0.001 19496.948 2894.1621
0.002 0.0031622777 1.3772372e-34 6.8850174e-35
0.002 0.01 0 0
0.002 0.031622777 0 0
0.002 0.1 0 0
0.002 1.2589254e-05 270530.41 812370.3
0.002 1.2589254e-06 26.87821 77.980153
0.002 1.2589254e-07 0.0027789787 0.0076876883
0.002 1.2589254e-08 2.7363439e-07 8.1244256e-07
0.002 1.2589254e-09 2.9604009e-11 9.8254394e-11
0.002 1.5848932e-05 651580.83 1635534.9
0.002 1.5848932e-06 66.37697 173.81766
0.002 1.5848932e-07 0.0068982463 0.019665329
0.002 1.5848932e-08 7.2717757e-07 2.3386865e-06
0.002 1.5848932e-09 7.1333606e-11 2.2261675e-10
0.002 1.9952623e-05 1640935.1 4320743.5
0.002 1.9952623e-06 178.78832 464.60277
0.002 1.9952623e-07 0.017152981 0.049868162
0.002 1.9952623e-08 1.6829635e-06 4.6391296e-06
0.002 1.9952623e-09 1.7847042e-10 5.2175031e-10
0.002 1e-05 111225.44 315633.61
0.002 1e-06 10.943952 36.327706
0.002 1e-07 0.0011312456 0.0030172869
0.002 1e-08 1.1569925e-07 3.1196424e-07
0.002 1e-09 1.1310903e-11 3.2365584e-11
0.002 2.5118864e-05 3877800.4 10234891
0.002 2.5118864e-06 434.78044 1247.357
0.002 2.5118864e-07 0.045173465 0.13783596
0.002 2.5118864e-08 4.3624282e-06 1.3154605e-05
0.002 2.5118864e-09 4.558009e-10 1.4204958e-09
0.002 3.1622777e-05 9204376.6 20993057
0.002 3.1622777e-06 1078.8105 3200.5181
0.002 3.1622777e-07 0.12081734 0.36802061
0.002 3.1622777e-08 1.1318475e-05 3.2124083e-05
0.002 3.1622777e-09 1.0685397e-09 3.1075992e-09
0.002 3.9810717e-05 20537508 48254654
0.002 3.9810717e-06 2782.6293 7378.4538
0.002 3.9810717e-07 0.25938001 0.89267086
0.002 3.9810717e-08 2.9321559e-05 9.2011725e-05
0.002 3.9810717e-09 2.7837777e-09 8.8806977e-09
0.002 5.0118723e-05 47809947 1.1064646e+08
0.002 5.0118723e-06 6829.2048 20571.258
0.002 5.0118723e-07 0.69394592 1.9553258
0.002 5.0118723e-08 7.0318383e-05 0.00020052644
0.002 5.0118723e-09 7.0427214e-09 2.0460143e-08
0.002 6.3095734e-05 86293188 1.5968126e+08
0.002 6.3095734e-06 17179.208 46442.013
0.002 6.3095734e-07 1.7372622 5.0657633
0.002 6.3095734e-08 0.00017429119 0.00044208244
0.002 6.3095734e-09 1.9122878e-08 5.5253078e-08
0.002 7.9432823e-05 1.6435829e+08 2.6878915e+08
0.002 7.9432823e-06 45512.466 131502.68
0.002 7.9432823e-07 4.2312348 12.05317
0.002 7.9432823e-08 0.00042874063 0.0011839746
0.002 7.9432823e-09 4.2125177e-08 1.2089151e-07
0.005 0.00012589254 30065483 18262506
0.005 0.00015848932 15277954 7979478.9
0.005 0.00019952623 5667347.7 2653588.4
0.005 0.0001 50805316 34854115
0.005 0.00025118864 275326.88 150805.77
0.005 0.00031622777 19632.623 10843.426
0.005 0.001 9.2858246e-21 3.4747553e-21
0.005 0.0031622777 0 0
0.005 0.01 0 0
0.005 0.031622777 0 0
0.005 0.1 0 0
0.005 1.2589254e-05 1271427 3242208.8
0.005 1.2589254e-06 166.43504 433.98167
0.005 1.2589254e-07 0.01636328 0.046074169
0.005 1.2589254e-08 1.7449349e-06 4.8859255e-06
0.005 1.2589254e-09 1.8440855e-10 7.2551926e-10
0.005 1.5848932e-05 3026359.3 6715002.3
0.005 1.5848932e-06 405.21842 1252.9372
0.005 1.5848932e-07 0.039270672 0.10211639
0.005 1.5848932e-08 3.9717087e-06 1.2850203e-05
0.005 1.5848932e-09 4.1586848e-10 1.3227463e-09
0.005 1.9952623e-05 6455290.5 13999047
0.005 1.9952623e-06 1054.0143 2819.1263
0.005 1.9952623e-07 0.097899829 0.25350571
