10 1.2589254e-07 4997 2973 2577 5.6919303e-07 3.5615791e-08 3.0744671e-08 8.5496213e-14 1.8309583e-16 1.7103184e-16
10 1.2589254e-08 4818 2937 2526 1103.8397 629.09981 529.14626 262.44446 138.57261 113.57814
10 1.5848932e-07 4997 3063 2657 4.0109376e-12 2.3927882e-13 1.3018733e-13 5.402285e-24 1.7102349e-26 1.1321136e-26
10 1.5848932e-08 4997 2977 2550 1241.862 692.73536 580.15796 325.16987 167.59877 136.69569
10 1.9952623e-08 4997 2945 2515 1122.2979 611.00157 508.78218 286.77991 141.43503 114.3348
10 1e-06 4996 3022 2615 0 0 0 0 0 0
10 1e-07 4995 3028 2604 0.00052217699 0.00015765894 0.00010881026 8.2519455e-09 2.2884484e-09 1.5776517e-09
10 1e-08 4995 2973 2594 937.91192 518.59054 443.16716 184.71766 94.004993 78.407509
10 2.5118864e-07 4157 2474 2140 1.4217625e-30 5.1882053e-39 4.7628075e-39 1.0057477e-60 6.6509833e-78 6.4723145e-78
10 2.5118864e-08 4813 2887 2461 743.81975 411.1313 343.83388 158.74666 78.817909 64.425171
10 3.1622777e-07 4502 2721 2314 0 0 0 0 0 0
10 3.1622777e-08 4314 2620 2271 339.6059 185.28756 157.78199 52.527216 24.660224 20.474394
10 3.1622777e-09 4609 2797 2409 130.7145 73.495534 61.860366 4.1202165 2.1330344 1.7494228
10 3.9810717e-07 4997 2971 2558 0 0 0 0 0 0
10 3.9810717e-08 4995 3086 2664 130.68957 71.483641 60.538654 11.409273 5.1384126 4.1712064
10 3.9810717e-09 4998 3016 2594 219.46936 124.04088 103.80163 10.643284 5.6135941 4.5540587
10 5.0118723e-07 4690 2874 2474 0 0 0 0 0 0
10 5.0118723e-08 4992 3021 2567 26.853242 12.543717 9.8066408 1.0916025 0.37750884 0.26956145
10 5.0118723e-09 4720 2835 2459 311.41024 173.74396 147.72469 22.489049 11.613282 9.6651278
10 6.3095734e-07 4994 3008 2571 0 0 0 0 0 0
10 6.3095734e-08 4996 3032 2622 2.2843192 1.0051061 0.87468903 0.028484938 0.0073481008 0.0065791637
10 6.3095734e-09 4645 2820 2407 457.84451 258.2957 215.2385 48.896285 25.499371 20.663672
10 7.9432823e-07 4055 2468 2119 0 0 0 0 0 0
10 7.9432823e-08 3720 2280 1947 0.053653524 0.017876262 0.013159564 5.7254899e-05 7.1355286e-06 4.2588938e-06
10 7.9432823e-09 4998 3003 2568 696.43002 390.53223 327.02875 103.31368 53.732572 43.915949
1.4 1.2589254e-05 4503 1554 1281 0 0 0 0 0 0
1.4 1.2589254e-06 4481 1580 1330 1.0669906e-07 1.9046068e-08 1.8883627e-08 5.5077994e-15 2.9330553e-16 2.9327986e-16
1.4 1.2589254e-07 4549 1574 1335 518.03259 329.02358 281.2981 122.18298 76.002507 64.668667
1.4 1.2589254e-08 4512 1576 1318 229.17937 13.279882 10.585667 26.998852 0.17890735 0.13324751
1.4 1.5848932e-05 4528 1525 1292 0 0 0 0 0 0
1.4 1.5848932e-06 4541 1549 1299 4.1796335e-13 3.5634994e-13 3.4957936e-13 1.2408296e-25 1.2220848e-25 1.2216264e-25
1.4 1.5848932e-07 4515 1577 1340 411.31444 291.24315 250.43736 96.195571 65.754209 56.46768
1.4 1.5848932e-08 4542 1497 1255 329.52327 20.163869 15.377354 49.133398 0.47208733 0.28531795
1.4 1.9952623e-05 4542 1510 1290 0 0 0 0 0 0
1.4 1.9952623e-07 4495 1482 1255 286.78182 203.21309 172.47684 64.155704 42.443988 35.97632
1.4 1.9952623e-08 4516 1531 1296 428.12974 30.822847 24.661464 76.074858 0.92736014 0.68575428
1.4 1e-05 4517 1494 1270 0 0 0 0 0 0
1.4 1e-06 4524 1532 1293 3.1459909e-05 1.1569679e-05 1.1354989e-05 1.4181078e-10 5.5282603e-11 5.5258788e-11
1.4 1e-07 4526 1613 1352 583.94146 325.44088 270.11763 131.27815 70.276825 57.457431
1.4 1e-08 4529 1597 1347 164.65526 8.7138352 6.8958972 14.950094 0.081348662 0.058353092
1.4 2.5118864e-05 4491 1504 1249 0 0 0 0 0 0
1.4 2.5118864e-06 4506 1523 1293 4.3423179e-33 3.0108397e-39 3.0106421e-39 1.8855084e-65 9.0574291e-78 9.0574291e-78
1.4 2.5118864e-07 4489 1536 1308 173.31351 124.53361 105.51232 33.626455 21.466379 17.785749
1.4 2.5118864e-08 4533 1572 1327 514.18884 52.834066 40.472609 96.562956 2.769667 1.790513
1.4 3.1622777e-05 4524 1508 1286 0 0 0 0 0 0
1.4 3.1622777e-06 4323 1453 1241 0 0 0 0 0 0
1.4 3.1622777e-07 4489 1504 1266 70.521991 51.432359 44.015731 9.4645577 6.0442088 5.0764861
1.4 3.1622777e-08 4516 1466 1263 587.75688 68.764394 57.223165 114.7945 4.4700568 3.5245752
1.4 3.1622777e-09 4510 1570 1325 19.083527 0.85272961 0.68372642 0.24320076 0.00074270813 0.00054334713
1.4 3.9810717e-06 4503 1495 1272 0 0 0 0 0 0
1.4 3.9810717e-07 4521 1536 1280 22.439762 14.397338 12.577636 2.0323352 0.97556444 0.86970194
1.4 3.9810717e-08 4533 1478 1267 648.72072 106.39608 87.331454 130.16868 9.9443061 7.7124978
1.4 3.9810717e-09 4521 1522 1303 30.380881 1.307113 1.0623423 0.58776384 0.0018703067 0.0013914609
1.4 5.0118723e-06 4547 1566 1306 0 0 0 0 0 0
1.4 5.0118723e-07 4525 1507 1289 4.2373404 2.1524139 1.8862003 0.18894105 0.054594391 0.049166693
1.4 5.0118723e-08 4511 1574 1305 625.67444 157.77075 126.63687 123.22779 19.627563 15.11631
1.4 5.0118723e-09 4546 1531 1312 47.654765 2.1651319 1.7424851 1.3893647 0.006137161 0.0047357533
1.4 6.3095734e-06 4530 1507 1262 0 0 0 0 0 0
1.4 6.3095734e-07 4519 1592 1357 0.44537041 0.1793205 0.163553 0.0064034348 0.001099485 0.0010517505
1.4 6.3095734e-08 4513 1554 1347 635.33524 211.92198 179.88556 128.84906 33.051886 27.288194
1.4 6.3095734e-09 4506 1538 1279 71.701042 3.5486449 2.7264391 3.167974 0.014477842 0.008963878
1.4 7.9432823e-06 4530 1554 1320 0 0 0 0 0 0
1.4 7.9432823e-07 4515 1586 1329 0.010335299 0.0032124805 0.0028813221 6.3223821e-06 1.0088718e-06 9.9396602e-07
1.4 7.9432823e-08 4534 1606 1359 612.89385 277.31354 232.13265 128.34703 52.36661 43.20673
1.4 7.9432823e-09 4523 1516 1290 109.92034 5.3319437 4.2530012 6.9006317 0.030227494 0.022004695
1.5 1.2589254e-05 4490 1509 1282 0 0 0 0 0 0
1.5 1.2589254e-06 4512 1556 1308 2.0794903e-10 1.2415749e-13 1.161093e-13 2.4159155e-20 7.0531233e-27 6.990845e-27
1.5 1.2589254e-07 4514 1522 1261 465.46327 299.62984 250.75627 109.46619 68.738585 57.182785
1.5 1.2589254e-08 4535 1590 1329 262.5683 17.723324 13.734719 33.391848 0.33406431 0.22725452
1.5 1.5848932e-05 4499 1541 1274 0 0 0 0 0 0
1.5 1.5848932e-06 4492 1524 1295 2.0345055e-16 8.7087755e-19 8.7087671e-19 3.8555318e-32 3.5546136e-37 3.5546136e-37
1.5 1.5848932e-07 4517 1500 1254 349.28709 244.41507 206.17801 79.675237 53.878034 45.003292
1.5 1.5848932e-08 4487 1491 1279 369.60772 26.060251 21.504259 58.868861 0.70926779 0.53642657
1.5 1.9952623e-05 4505 1505 1266 0 0 0 0 0 0
1.5 1.9952623e-06 4481 1508 1264 1.2188068e-29 9.1418156e-36 9.0999505e-36 1.0964305e-58 4.7029333e-71 4.7027755e-71
1.5 1.9952623e-07 4486 1561 1328 211.55528 153.73837 133.47303 42.422064 28.191033 24.454172
1.5 1.9952623e-08 4508 1541 1283 469.24605 41.136486 32.522837 84.776534 1.6139033 1.1626575
1.5 1e-05 4536 1541 1305 0 0 0 0 0 0
1.5 1e-06 4436 1512 1266 6.2757289e-07 1.0810144e-07 1.0718379e-07 1.9065424e-13 4.1657799e-15 4.1650618e-15
