2,2.08489409837e-06
5,3.32861832678e-07
10,3.02840531695e-07
50,4.49744643954e-09
100,1.04307611314e-09
150,4.28951311499e-10
200,2.33508126828e-10
250,8.33243625701e-11
300,5.0883151272e-11
350,3.39600248997e-11
400,2.45500284644e-11
450,1.74934714275e-11
500,1.263717501e-11
550,9.57670258196e-12
600,6.64951545873e-12
650,4.01313713047e-12
700,2.02700117293e-12
750,1.0912694567e-12
800,1.19515435958e-12
810,1.28262588418e-12
820,1.41054192808e-12
830,1.48803107224e-12
840,1.68248809534e-12
850,1.81829355767e-12
860,1.73719271716e-12
870,2.01425291119e-12
880,2.0432334977e-12
890,2.16481106964e-12
900,2.15988187489e-12
950,2.24001022104e-12
1000,1.82392930003e-12
1100,1.61371189393e-12
1200,1.18273650103e-12
1300,8.39869867299e-13
1400,5.26257138571e-13
1500,3.54023425532e-13
1600,2.60674170361e-13
1700,1.8562736506e-13
1800,1.59191545838e-13
1900,1.3206447219e-13
2000,8.99017198476e-14
2100,5.63422258266e-14
2100,1.23173136356e-14
2000,7.8661459476e-15
1900,6.02443051988e-15
1800,4.42627099758e-15
1700,3.31572115359e-15
1600,2.68950279532e-15
1500,2.05971911768e-15
1400,1.66872971701e-15
1300,1.40970422058e-15
1200,1.06663050478e-15
1100,8.2562721483e-16
1000,5.85455647896e-16
950,4.73574162607e-16
900,3.7042475303e-16
890,3.4404242488e-16
880,3.3044105495e-16
870,3.10570356086e-16
860,2.7502235716e-16
850,2.68088385946e-16
840,2.55239567474e-16
830,2.36003258869e-16
820,2.34340849536e-16
810,2.20509853134e-16
800,2.1781310195e-16
750,2.09934589385e-16
700,2.63105544381e-16
650,3.40130830893e-16
600,4.05040079854e-16
550,4.73051038242e-16
500,5.25068542558e-16
450,5.95996898875e-16
400,1.05984413294e-15
350,7.94405056789e-16
300,9.22741386745e-16
250,1.14443728925e-15
200,1.84897909096e-15
150,2.41444879817e-15
100,3.66709364083e-15
50,7.3023727876e-15
10,3.72045452039e-14
5,7.21678886954e-14
2,1.73812097298e-13
