0.002 3.1622777000000E-04 3.3174846000000E+11
0.002 2.5118864000000E-04 3.4973940000000E+11
0.002 1.9952623000000E-04 5.7196817000000E+11
0.002 1.5848932000000E-04 6.5453730000000E+11
0.002 1.2589254000000E-04 7.7556352000000E+11
0.002 1.0000000000000E-04 7.7340966000000E+11
0.002 7.9432823000000E-05 5.7808790000000E+11
0.002 6.3095734000000E-05 4.1870442000000E+11
0.002 5.0118723000000E-05 2.7586925000000E+11
0.002 3.9810717000000E-05 1.4415983000000E+11
0.002 3.1622777000000E-05 7.6036176000000E+10
0.002 2.5118864000000E-05 3.8350365000000E+10
0.002 1.9952623000000E-05 1.7320683000000E+10
0.002 1.5848932000000E-05 7.4045468000000E+09
0.002 1.2589254000000E-05 3.1301673000000E+09
0.002 7.9432823000000E-06 4.7903926000000E+08
0.002 6.3095734000000E-06 2.0013338000000E+08
0.002 5.0118723000000E-06 8.2051682000000E+07
0.002 3.9810717000000E-06 3.3626686000000E+07
0.002 3.1622777000000E-06 1.2973701000000E+07
0.002 2.5118864000000E-06 4.8106239000000E+06
0.002 1.9952623000000E-06 2.1863881000000E+06
0.002 1.5848932000000E-06 8.0258326000000E+05
0.002 1.2589254000000E-06 3.1987870000000E+05
0.002 1.0000000000000E-06 1.2692721000000E+05
0.002 7.9432823000000E-07 5.4007316000000E+04
0.002 6.3095734000000E-07 2.2088622000000E+04
0.002 5.0118723000000E-07 8.2610964000000E+03
0.002 3.9810717000000E-07 3.0494321000000E+03
0.002 3.1622777000000E-07 1.3071203000000E+03
0.002 2.5118864000000E-07 5.3772592000000E+02
0.002 1.9952623000000E-07 2.0455202000000E+02
0.002 1.5848932000000E-07 8.6799383000000E+01
0.002 1.2589254000000E-07 3.4943518000000E+01
0.002 1.0000000000000E-07 1.2509343000000E+01
0.002 7.9432823000000E-08 5.0695613000000E+00
0.002 6.3095734000000E-08 2.1607702000000E+00
0.002 5.0118723000000E-08 8.1460213000000E-01
0.002 3.9810717000000E-08 3.6067900000000E-01
0.002 3.1622777000000E-08 1.3893323000000E-01
0.002 2.5118864000000E-08 5.2082972000000E-02
0.002 1.9952623000000E-08 2.2350502000000E-02
0.002 1.5848932000000E-08 8.3637385000000E-03
0.002 1.0000000000000E-08 1.3324112000000E-03
0.002 7.9432823000000E-09 5.0289204000000E-04
0.002 6.3095734000000E-09 2.1765607000000E-04
0.002 5.0118723000000E-09 8.2794957000000E-05
0.002 3.1622777000000E-09 1.2920337000000E-05
0.002 2.5118864000000E-09 5.3059732000000E-06
0.002 1.9952623000000E-09 2.1630232000000E-06
0.002 1.5848932000000E-09 8.3739846000000E-07
0.002 1.2589254000000E-09 3.2297576000000E-07
0.002 1.0000000000000E-09 1.2947140000000E-07
0.005 3.1622777000000E-04 6.6788937000000E+08
0.005 2.5118864000000E-04 2.5103998000000E+09
0.005 1.9952623000000E-04 5.9383733000000E+09
0.005 1.5848932000000E-04 7.9060285000000E+09
0.005 1.2589254000000E-04 9.3870088000000E+09
0.005 1.0000000000000E-04 7.5721417000000E+09
0.005 7.9432823000000E-05 5.8549188000000E+09
0.005 6.3095734000000E-05 3.6130514000000E+09
0.005 5.0118723000000E-05 2.0744234000000E+09
0.005 3.9810717000000E-05 9.6300620000000E+08
0.005 3.1622777000000E-05 4.6132536000000E+08
0.005 2.5118864000000E-05 1.9383825000000E+08
0.005 1.9952623000000E-05 8.2031074000000E+07
0.005 1.5848932000000E-05 3.3134542000000E+07
0.005 1.2589254000000E-05 1.3844616000000E+07
0.005 1.0000000000000E-05 5.7523255000000E+06
0.005 7.9432823000000E-06 2.2563439000000E+06
0.005 6.3095734000000E-06 9.3835676000000E+05
0.005 5.0118723000000E-06 3.6479450000000E+05
0.005 3.9810717000000E-06 1.4062096000000E+05
0.005 3.1622777000000E-06 5.8285665000000E+04
0.005 2.5118864000000E-06 2.3573500000000E+04
0.005 1.9952623000000E-06 9.0721586000000E+03
0.005 1.5848932000000E-06 3.7055227000000E+03
0.005 1.2589254000000E-06 1.4229463000000E+03
0.005 1.0000000000000E-06 5.9198188000000E+02
0.005 7.9432823000000E-07 2.3044996000000E+02
0.005 6.3095734000000E-07 8.7593189000000E+01
0.005 5.0118723000000E-07 3.4650213000000E+01
0.005 3.9810717000000E-07 1.4960759000000E+01
0.005 3.1622777000000E-07 5.7377860000000E+00
0.005 1.9952623000000E-07 9.6430907000000E-01
0.005 1.5848932000000E-07 3.5787823000000E-01
0.005 1.2589254000000E-07 1.4897450000000E-01
0.005 1.0000000000000E-07 5.6441721000000E-02
0.005 7.9432823000000E-08 2.4551836000000E-02
0.005 6.3095734000000E-08 9.2140722000000E-03
0.005 5.0118723000000E-08 3.5083687000000E-03
0.005 3.9810717000000E-08 1.4305599000000E-03
0.005 3.1622777000000E-08 5.9210829000000E-04
0.005 1.5848932000000E-08 3.6431790000000E-05
0.005 1.2589254000000E-08 1.4579453000000E-05
0.005 1.0000000000000E-08 5.6471648000000E-06
0.005 7.9432823000000E-09 2.3308149000000E-06
0.005 6.3095734000000E-09 9.0611522000000E-07
0.005 5.0118723000000E-09 3.6337770000000E-07
0.005 3.9810717000000E-09 1.4610362000000E-07
0.005 3.1622777000000E-09 5.8661303000000E-08
0.005 2.5118864000000E-09 2.3087945000000E-08
0.005 1.9952623000000E-09 9.1073095000000E-09
0.005 1.5848932000000E-09 3.7362256000000E-09
0.005 1.2589254000000E-09 1.4374963000000E-09
0.01 3.1622777000000E-04 8.7573651000000E+02
0.01 2.5118864000000E-04 4.7503743000000E+05
0.01 1.9952623000000E-04 1.9698454000000E+07
0.01 1.5848932000000E-04 1.7172107000000E+08
0.01 1.2589254000000E-04 6.1899338000000E+08
0.01 1.0000000000000E-04 1.4544516000000E+09
