0.002 0.00012589254 5000 4668 3969 3837 1219 460
0.002 0.00015848932 5000 4674 3980 3845 1174 475
0.002 0.00019952623 5000 4710 4063 3920 1179 480
0.002 0.0001 5000 4700 3962 3804 1211 467
0.002 0.00025118864 5000 4681 3964 3815 1233 458
0.002 0.00031622777 5000 4674 4007 3869 1251 531
0.002 0.001 5000 4687 3973 3839 1224 482
0.002 0.0031622777 5000 4671 3989 3870 1235 468
0.002 0.01 5000 4705 3990 3846 1175 463
0.002 0.031622777 5000 4701 4015 3877 1204 463
0.002 0.1 5000 4690 4011 3888 1228 484
0.002 1.2589254e-05 5000 4658 4010 3876 1193 428
0.002 1.2589254e-06 5000 4683 4002 3849 1228 491
0.002 1.2589254e-07 5000 4692 4002 3857 1159 478
0.002 1.2589254e-08 5000 4682 3998 3879 1212 458
0.002 1.2589254e-09 5000 4700 4022 3873 1217 472
0.002 1.5848932e-05 5000 4701 4017 3853 1260 495
0.002 1.5848932e-06 5000 4689 4016 3882 1231 463
0.002 1.5848932e-07 5000 4680 3978 3840 1176 478
0.002 1.5848932e-08 5000 4700 4048 3900 1207 470
0.002 1.5848932e-09 5000 4672 4008 3888 1255 486
0.002 1.9952623e-05 5000 4689 4005 3875 1210 467
0.002 1.9952623e-06 5000 4673 4004 3875 1281 529
0.002 1.9952623e-07 5000 4695 4012 3873 1227 475
0.002 1.9952623e-08 5000 4710 3973 3841 1197 454
0.002 1.9952623e-09 5000 4690 4022 3892 1217 475
0.002 1e-05 5000 4694 3975 3845 1160 502
0.002 1e-06 5000 4666 3996 3864 1202 501
0.002 1e-07 5000 4664 4024 3906 1255 492
0.002 1e-08 5000 4699 4021 3902 1258 490
0.002 1e-09 5000 4695 3984 3859 1265 490
0.002 2.5118864e-05 5000 4679 3995 3867 1262 515
0.002 2.5118864e-06 5000 4690 4053 3911 1230 506
0.002 2.5118864e-07 5000 4686 3981 3838 1195 480
0.002 2.5118864e-08 5000 4680 3997 3849 1186 477
0.002 2.5118864e-09 5000 4687 4012 3880 1243 517
0.002 3.1622777e-05 5000 4699 4031 3882 1217 503
0.002 3.1622777e-06 5000 4678 4003 3840 1197 464
0.002 3.1622777e-07 5000 4696 3986 3837 1217 500
0.002 3.1622777e-08 5000 4688 4011 3863 1238 464
0.002 3.1622777e-09 5000 4686 4037 3894 1192 487
0.002 3.9810717e-05 5000 4667 3971 3831 1250 473
0.002 3.9810717e-06 5000 4692 3987 3845 1216 473
0.002 3.9810717e-07 5000 4715 4071 3932 1312 519
0.002 3.9810717e-08 5000 4679 4057 3916 1245 505
0.002 3.9810717e-09 5000 4684 4025 3869 1226 510
0.002 5.0118723e-05 5000 4676 4005 3860 1199 492
0.002 5.0118723e-06 5000 4690 4000 3858 1198 473
0.002 5.0118723e-07 5000 4671 4015 3874 1179 444
0.002 5.0118723e-08 5000 4684 3990 3846 1232 450
0.002 5.0118723e-09 5000 4677 3983 3846 1218 492
0.002 6.3095734e-05 5000 4700 4062 3936 1261 516
0.002 6.3095734e-06 5000 4704 4021 3870 1258 497
0.002 6.3095734e-07 5000 4691 3983 3858 1220 477
0.002 6.3095734e-08 5000 4677 3970 3826 1224 500
0.002 6.3095734e-09 5000 4665 3988 3840 1191 466
0.002 7.9432823e-05 5000 4704 4046 3911 1272 500
0.002 7.9432823e-06 5000 4698 4014 3887 1206 484
0.002 7.9432823e-07 5000 4713 4015 3876 1175 460
0.002 7.9432823e-08 5000 4668 3995 3837 1178 465
0.002 7.9432823e-09 5000 4675 3994 3852 1148 449
0.005 0.00012589254 5000 4671 3696 3566 1126 430
0.005 0.00015848932 5000 4701 3742 3617 1162 442
0.005 0.00019952623 5000 4702 3799 3687 1173 455
0.005 0.0001 5000 4707 3762 3657 1150 463
0.005 0.00025118864 5000 4698 3731 3634 1212 467
0.005 0.00031622777 5000 4702 3759 3650 1148 440
0.005 0.001 5000 4676 3744 3628 1174 448
0.005 0.0031622777 5000 4677 3770 3645 1154 413
0.005 0.01 5000 4654 3781 3667 1139 443
0.005 0.031622777 5000 4696 3750 3643 1150 434
0.005 0.1 5000 4687 3780 3662 1157 464
0.005 1.2589254e-05 5000 4630 3704 3593 1084 412
0.005 1.2589254e-06 5000 4687 3732 3620 1135 429
0.005 1.2589254e-07 5000 4704 3783 3669 1190 445
0.005 1.2589254e-08 5000 4690 3754 3645 1130 433
0.005 1.2589254e-09 5000 4699 3774 3672 1183 461
0.005 1.5848932e-05 5000 4683 3753 3632 1142 414
0.005 1.5848932e-06 5000 4688 3744 3631 1154 428
0.005 1.5848932e-07 5000 4661 3734 3608 1137 432
0.005 1.5848932e-08 5000 4717 3756 3626 1130 408
0.005 1.5848932e-09 5000 4678 3743 3634 1166 463
0.005 1.9952623e-05 5000 4682 3772 3656 1175 443
0.005 1.9952623e-06 5000 4673 3725 3611 1181 444
0.005 1.9952623e-07 5000 4677 3750 3640 1135 435
0.005 1.9952623e-08 5000 4677 3730 3621 1134 425
0.005 1.9952623e-09 5000 4666 3751 3640 1168 437
0.005 1e-05 5000 4682 3733 3620 1174 446
0.005 1e-06 5000 4687 3789 3686 1166 451
0.005 1e-07 5000 4685 3766 3655 1186 423
0.005 1e-08 5000 4678 3770 3651 1130 422
0.005 1e-09 5000 4655 3733 3638 1171 437
0.005 2.5118864e-05 5000 4659 3751 3627 1173 429
0.005 2.5118864e-06 5000 4690 3795 3665 1192 489
0.005 2.5118864e-07 5000 4664 3734 3597 1184 453
0.005 2.5118864e-08 5000 4648 3736 3617 1187 457
0.005 2.5118864e-09 5000 4692 3762 3642 1196 425
0.005 3.1622777e-05 5000 4707 3793 3653 1169 426
0.005 3.1622777e-06 5000 4665 3751 3650 1186 453
0.005 3.1622777e-07 5000 4721 3718 3611 1150 448
