1500,  4.304740735173e-07, 1.472208143527e-05
1500,  4.901488635183e-08, 3.334160834534e-06
1600,  3.740029260837e-07, 1.69878809646e-05
1600,  5.020511890607e-08, 2.517514429368e-06
1700,  3.347649647021e-07, 2.775210044881e-06
1700,  5.106354950646e-08, 6.52380188626e-06
1800,  3.13031469511e-07, 4.909611629689e-06
1800,  5.313136823835e-08, 7.14479174535e-06
1900,  3.15112041967e-07, 8.64657855093e-06
1900,  5.521079490505e-08, 2.916274876252e-06
2000,  2.702470736961e-07, 1.073202856183e-05
2000,  5.717010633603e-08, 5.057840453127e-07
2100,  2.426291629837e-07, 9.495643806812e-06
2100,  5.853734219225e-08, 5.555563556747e-06
2200,  2.10230149914e-07, 3.302202689071e-06
2200,  6.140178547792e-08, 4.091888769153e-06
2300,  1.948928919481e-07, 6.688901725393e-06
2300,  6.531019793877e-08, 4.899380279699e-06
2400,  1.689129707007e-07, 8.540419815795e-07
2400,  7.212054501061e-08, 1.764598578813e-06
2500,  1.473957631402e-07, 3.235014612635e-06
2500,  7.577797578037e-08, 1.259296310785e-06
2600,  1.281212006874e-07, 3.048489268576e-06
2600,  8.824457178625e-08, 7.217408644067e-07
