1 1.25892541179e-06 5000 5000 4466 1564 1419
1 1.25892541179e-07 5000 5000 4468 1515 1386
1 1.58489319246e-07 5000 5000 4454 1545 1406
1 1.99526231497e-07 5000 5000 4518 1537 1385
1 1.99526231497e-08 5000 5000 4462 1479 1340
1 1e-06 5000 5000 4464 1530 1405
1 1e-07 5000 5000 4437 1542 1407
1 1e-05 5000 5000 4483 1499 1373
1 1e-06 4000 4000 3609 1160 1030
1 1e-07 4000 4000 3583 1190 1086
1 1e-08 5000 5000 4473 1510 1375
1 2.51188643151e-07 5000 5000 4509 1573 1446
1 2.51188643151e-08 5000 5000 4478 1557 1396
1 3.16227766017e-07 4000 4000 3594 1243 1131
1 3.16227766017e-08 4000 4000 3582 1251 1137
1 3.98107170553e-07 4000 4000 3599 1240 1109
1 3.98107170553e-08 5000 5000 4469 1535 1394
1 5.01187233627e-07 5000 5000 4427 1534 1406
1 5.01187233627e-08 4000 4000 3599 1244 1154
1 5e-06 5000 5000 4498 1519 1382
1 5e-07 5000 5000 4479 1539 1387
1 5e-08 4000 4000 3590 1217 1097
1 5e-09 4000 4000 3565 1205 1065
1 6.3095734448e-07 5000 5000 4466 1469 1350
1 6.3095734448e-08 5000 5000 4489 1492 1382
1 7.94328234724e-07 5000 5000 4479 1473 1335
1 7.94328234724e-08 5000 5000 4469 1567 1403
1.1 1.25892541179e-07 5000 5000 4524 1526 1381
1.1 1.58489319246e-07 5000 5000 4507 1463 1307
1.1 1.99526231497e-07 5000 5000 4479 1496 1382
1.1 1e-07 4000 4000 3553 1221 1110
1.1 1e-06 4500 4500 4077 1367 1229
1.1 2.51188643151e-07 5000 5000 4526 1604 1453
1.1 2.5e-08 5000 5000 4450 1490 1359
1.1 2e-06 4500 4500 4063 1319 1202
1.1 2e-08 5000 5000 4505 1543 1423
1.1 3.16227766017e-07 5000 5000 4523 1518 1367
1.1 3.16227766017e-08 5000 5000 4527 1512 1353
1.1 3.98107170553e-08 5000 5000 4488 1525 1373
1.1 3e-07 5000 5000 4514 1530 1402
1.1 3e-08 3500 3500 3169 1057 965
1.1 5.01187233627e-08 5000 5000 4483 1512 1389
1.1 5e-07 4000 4000 3622 1195 1086
1.1 6.3095734448e-08 5000 5000 4473 1462 1332
1.1 7.94328234724e-08 4685 4685 4191 1452 1321
1.1 8e-07 5000 5000 4533 1557 1407
1.2 1.25892541179e-07 5000 5000 4445 1479 1357
1.2 1.58489319246e-07 4000 4000 3514 1169 1073
1.2 1.99526231497e-07 5000 5000 4448 1487 1337
1.2 1e-07 5000 5000 4486 1443 1332
1.2 1e-06 4500 4500 3958 1323 1204
1.2 2.51188643151e-07 5000 5000 4433 1422 1303
1.2 2.5e-08 5000 5000 4430 1475 1346
1.2 2e-06 4500 4500 3995 1290 1176
1.2 2e-08 4500 4500 3980 1378 1244
1.2 3.16227766017e-07 5000 5000 4393 1418 1285
1.2 3.16227766017e-08 5000 5000 4416 1470 1330
1.2 3.98107170553e-08 5000 5000 4394 1455 1325
1.2 3e-07 5000 5000 4420 1446 1318
1.2 3e-08 5000 5000 4392 1450 1299
1.2 5.01187233627e-08 5000 5000 4399 1449 1319
1.2 5e-07 5000 5000 4391 1465 1327
1.2 6.3095734448e-08 4000 4000 3522 1161 1058
1.2 7.94328234724e-08 3619 3619 3184 1026 926
1.2 8e-07 5000 5000 4419 1468 1334
1.3 1.25892541179e-07 5000 5000 4264 1361 1235
1.3 1.58489319246e-07 5000 5000 4196 1377 1255
1.3 1e-07 5000 5000 4254 1423 1303
1.3 1e-06 5000 5000 4247 1351 1237
1.3 2.51188643151e-07 5000 5000 4277 1390 1262
1.3 2.5e-08 4500 4500 3820 1272 1159
1.3 2e-06 5000 5000 4254 1414 1280
1.3 2e-08 4500 4500 3790 1292 1167
1.3 3.16227766017e-07 5000 5000 4253 1367 1242
1.3 3.16227766017e-08 5000 5000 4248 1400 1279
1.3 3.98107170553e-08 5000 5000 4251 1400 1261
1.3 3e-07 5000 5000 4227 1399 1274
1.3 3e-08 5000 5000 4233 1391 1270
1.3 5.01187233627e-08 5000 5000 4217 1411 1282
1.3 5e-07 5000 5000 4261 1378 1247
1.3 6.3095734448e-08 5000 5000 4235 1394 1255
1.3 7.94328234724e-08 5000 5000 4227 1346 1209
1.3 8e-07 3500 3500 2984 1030 940
1.4 1.25892541179e-07 5000 5000 3922 1274 1157
1.4 1.58489319246e-07 5000 5000 4002 1231 1108
1.4 1.99526231497e-07 4639 4639 3652 1168 1062
1.4 1e-07 5000 5000 3937 1250 1137
1.4 1e-06 5000 5000 3973 1297 1178
1.4 2.51188643151e-07 5000 5000 4004 1314 1194
1.4 2.5e-08 5000 5000 3994 1313 1198
1.4 2e-06 5000 5000 3988 1297 1177
1.4 2e-08 5000 5000 3980 1229 1116
1.4 3.16227766017e-07 5000 5000 3969 1308 1184
1.4 3.16227766017e-08 4706 4706 3755 1168 1064
1.4 3.98107170553e-08 5000 5000 3981 1277 1146
1.4 3e-07 5000 5000 3996 1273 1186
1.4 3e-08 5000 5000 3974 1250 1143
1.4 5.01187233627e-08 5000 5000 3994 1256 1143
1.4 5e-07 4500 4500 3636 1194 1101
1.4 6.3095734448e-08 5000 5000 3934 1233 1113
1.4 7.94328234724e-08 4000 4000 3197 1037 933
1.4 8e-07 5000 5000 4038 1251 1144
1.5 1.25892541179e-07 5000 5000 3727 1159 1058
1.5 1.58489319246e-07 5000 5000 3757 1213 1123
1.5 1.99526231497e-07 5000 5000 3733 1185 1087
1.5 1e-07 5000 5000 3742 1234 1100
1.5 1e-06 4500 4500 3361 1078 990
1.5 2.51188643151e-07 5000 5000 3695 1198 1087
1.5 2.5e-08 5000 5000 3746 1197 1075
1.5 2e-06 5000 5000 3673 1137 1046
1.5 2e-08 5000 5000 3645 1181 1057
1.5 3.16227766017e-07 5000 5000 3728 1211 1084
1.5 3.16227766017e-08 5000 5000 3701 1178 1064
1.5 3.98107170553e-08 5000 5000 3698 1141 1039
1.5 3e-07 5000 5000 3702 1114 1012
1.5 3e-08 5000 5000 3736 1141 1049
1.5 5.01187233627e-08 5000 5000 3747 1237 1138
1.5 5e-07 5000 5000 3748 1154 1057
1.5 6.3095734448e-08 4000 4000 2979 989 890
1.5 7.94328234724e-08 4000 4000 3014 961 885
1.5 8e-07 5000 5000 3691 1147 1046
1.6 1.25892541179e-07 5000 5000 3631 1164 1057
1.6 1.58489319246e-07 5000 5000 3625 1151 1062
1.6 1.99526231497e-07 5000 5000 3603 1106 1006
1.6 1e-07 5000 5000 3591 1121 1047
1.6 1e-06 4000 4000 2868 934 855
1.6 2.51188643151e-07 5000 5000 3588 1078 988
1.6 2.5e-08 5000 5000 3602 1073 973
1.6 2e-06 4500 4500 3221 995 898
1.6 2e-08 5000 5000 3565 1104 1007
1.6 3.16227766017e-07 4000 4000 2809 886 805
1.6 3.16227766017e-08 5000 5000 3623 1138 1042
1.6 3.98107170553e-08 5000 5000 3580 1100 1024
1.6 3e-07 5000 5000 3605 1144 1038
1.6 3e-08 5000 5000 3660 1160 1061
1.6 5.01187233627e-08 5000 5000 3566 1145 1029
1.6 5e-07 5000 5000 3615 1138 1046
1.6 7.94328234724e-08 5000 5000 3571 1111 1009
1.6 8e-07 5000 5000 3658 1163 1038
1.7 1.25892541179e-07 4000 4000 2799 899 814
1.7 1.58489319246e-07 5000 5000 3516 1097 1007
1.7 1.99526231497e-07 5000 5000 3588 1133 1037
1.7 1e-07 4000 4000 2865 896 805
1.7 1e-06 4500 4500 3102 968 871
1.7 2.51188643151e-07 5000 5000 3558 1092 985
1.7 2.5e-08 4500 4500 3203 948 860
1.7 2e-06 4500 4500 3169 994 916
1.7 2e-08 4500 4500 3153 961 873
1.7 3.16227766017e-07 5000 5000 3574 1090 978
1.7 3.16227766017e-08 4000 4000 2808 895 826
1.7 3.98107170553e-08 5000 5000 3576 1134 1029
1.7 3e-07 4500 4500 3174 926 842
1.7 3e-08 5000 5000 3569 1091 989
1.7 5.01187233627e-08 5000 5000 3495 1050 958
1.7 5e-07 4500 4500 3187 984 879
1.7 6.3095734448e-08 5000 5000 3558 1076 970
1.7 7.94328234724e-08 5000 5000 3539 1126 1013
1.7 8e-07 5000 5000 3591 1088 998
1.8 1.25892541179e-07 5000 5000 3562 1090 985
1.8 1.58489319246e-07 5000 5000 3534 1109 1024
1.8 1.99526231497e-07 5000 5000 3554 1052 954
1.8 1e-07 5000 5000 3510 1019 947
1.8 1e-06 5000 5000 3573 1058 962
1.8 2.51188643151e-07 5000 5000 3549 1087 1015
1.8 2.5e-08 4500 4500 3182 980 883
1.8 2e-06 4500 4500 3177 965 872
1.8 2e-08 5000 5000 3590 1090 978
1.8 3.16227766017e-07 5000 5000 3536 1082 973
1.8 3.98107170553e-07 5000 5000 3524 1079 979
1.8 3.98107170553e-08 4584 4584 3288 962 869
1.8 3e-07 5000 5000 3521 1065 957
1.8 3e-08 5000 5000 3578 1147 1054
1.8 5.01187233627e-08 5000 5000 3536 1021 934
1.8 5e-07 5000 5000 3548 1066 961
1.8 6.3095734448e-08 5000 5000 3604 1111 1019
1.8 7.94328234724e-08 4590 4590 3215 994 907
1.8 8e-07 5000 5000 3577 1066 987
1.9 1.25892541179e-07 5000 5000 3699 1125 1052
1.9 1.58489319246e-07 4000 4000 2955 911 840
1.9 1.99526231497e-07 5000 5000 3680 1079 972
1.9 1e-07 5000 5000 3781 1134 1034
1.9 1e-06 5000 5000 3727 1146 1031
1.9 2.51188643151e-07 5000 5000 3694 1095 1003
1.9 2.5e-08 5000 5000 3721 1092 1007
1.9 2e-06 5000 5000 3734 1164 1061
1.9 2e-08 5000 5000 3738 1139 1029
1.9 3.16227766017e-07 5000 5000 3730 1118 1019
1.9 3.98107170553e-07 4000 4000 3032 943 847
1.9 3.98107170553e-08 5000 5000 3736 1173 1074
1.9 3e-07 4500 4500 3347 1031 931
1.9 3e-08 5000 5000 3682 1088 986
1.9 5.01187233627e-08 4000 4000 2961 939 849
1.9 5e-07 5000 5000 3764 1176 1088
1.9 6.3095734448e-08 5000 5000 3692 1150 1043
1.9 7.94328234724e-08 4000 4000 2946 924 841
1.9 8e-07 5000 5000 3741 1091 1017
2 1.25892541179e-07 5000 5000 3693 1134 1019
2 1.99526231497e-07 5000 5000 3621 1125 1016
2 1.99526231497e-08 5000 5000 3623 1112 997
2 1e-05 5000 5000 3664 1124 1029
2 1e-06 4000 4000 2960 911 838
2 1e-07 4000 4000 2932 861 773
2 1e-08 5000 5000 3622 1093 981
2 2.51188643151e-07 5000 5000 3660 1116 1015
2 2.51188643151e-08 5000 5000 3615 1126 1026
2 3.16227766017e-08 5000 5000 3675 1089 1001
2 3.98107170553e-08 5000 5000 3658 1123 1031
2 5.01187233627e-08 5000 5000 3642 1097 1006
2 5e-06 4000 4000 2918 886 822
2 5e-07 4000 4000 2874 904 814
2 5e-08 5000 5000 3661 1091 998
2 5e-09 3000 3000 2180 664 609
2 6.3095734448e-08 5000 5000 3667 1084 996
2 7.94328234724e-08 5000 5000 3626 1116 1003
2.1 1.25892541179e-07 5000 5000 3661 1112 993
2.1 1.58489319246e-07 5000 5000 3636 1107 1027
2.1 1.5e-07 5000 5000 3715 1081 967
2.1 1.99526231497e-07 5000 5000 3662 1048 955
2.1 1e-07 5000 5000 3646 1090 995
2.1 2.4e-08 5000 5000 3616 1063 939
2.1 2.6e-08 5000 5000 3613 1102 1013
2.1 2e-07 5000 5000 3649 1145 1041
2.1 3.5e-08 5000 5000 3622 1114 1012
2.1 3.98107170553e-08 5000 5000 3626 1116 1004
2.1 3e-07 5000 5000 3664 1107 1010
2.1 3e-08 5000 5000 3605 1087 987
2.1 4e-07 5000 5000 3619 1114 1035
2.1 5.01187233627e-08 5000 5000 3644 1174 1066
2.1 6.3095734448e-08 5000 5000 3611 1116 1003
2.1 7.94328234724e-08 5000 5000 3600 1076 985
2.2 1.25892541179e-07 5000 5000 3687 1113 1023
2.2 1.58489319246e-07 5000 5000 3640 1081 992
2.2 1.5e-07 5000 5000 3606 1095 994
2.2 1.99526231497e-07 5000 5000 3631 1096 1013
2.2 1e-07 5000 5000 3602 1079 985
2.2 2.4e-08 5000 5000 3672 1129 1030
2.2 2.6e-08 5000 5000 3606 1066 970
2.2 2e-07 5000 5000 3677 1146 1045
2.2 3.5e-08 4500 4500 3323 1009 923
2.2 3.98107170553e-08 5000 5000 3629 1130 1030
2.2 3e-07 5000 5000 3685 1116 1023
2.2 3e-08 5000 5000 3595 1105 987
2.2 4e-07 4500 4500 3260 1019 941
2.2 5.01187233627e-08 5000 5000 3646 1109 1007
2.2 6.3095734448e-08 5000 5000 3612 1110 1005
2.2 7.94328234724e-08 5000 5000 3593 1092 993
2.3 1.25892541179e-07 5000 5000 3650 1108 997
2.3 1.5e-07 5000 5000 3661 1059 968
2.3 1e-07 5000 5000 3669 1143 1062
2.3 2.4e-08 5000 5000 3693 1111 999
2.3 2.6e-08 5000 5000 3661 1124 1014
2.3 2e-07 5000 5000 3740 1104 999
2.3 3.5e-08 5000 5000 3696 1142 1039
2.3 3.98107170553e-08 4000 4000 2964 879 801
2.3 3e-07 5000 5000 3617 1112 1006
2.3 3e-08 5000 5000 3651 1095 992
2.3 4e-07 5000 5000 3668 1112 1015
2.3 5.01187233627e-08 5000 5000 3668 1123 1010
2.3 6.3095734448e-08 5000 5000 3695 1103 998
2.3 7.94328234724e-08 5000 5000 3644 1117 1002
2.4 1.25892541179e-07 5000 5000 3706 1135 1033
2.4 1.5e-07 4500 4500 3329 1021 929
2.4 1e-07 5000 5000 3693 1119 997
2.4 2.4e-08 5000 5000 3730 1140 1032
2.4 2.6e-08 5000 5000 3753 1230 1117
2.4 2e-07 5000 5000 3733 1176 1076
2.4 3.5e-08 5000 5000 3726 1131 1023
2.4 3.98107170553e-08 4000 4000 3007 930 839
2.4 3e-08 5000 5000 3681 1130 1037
2.4 4e-07 4500 4500 3354 1019 918
2.4 5.01187233627e-08 5000 5000 3671 1114 1003
2.4 6.3095734448e-08 4000 4000 2969 918 844
2.4 7.94328234724e-08 5000 5000 3711 1149 1057
2.5 1.25892541179e-07 5000 5000 3739 1109 1020
2.5 1.5e-07 5000 5000 3782 1200 1096
2.5 1e-07 5000 5000 3742 1154 1053
2.5 2.4e-08 5000 5000 3712 1159 1041
2.5 2.6e-08 5000 5000 3746 1178 1065
2.5 2e-07 4500 4500 3393 1057 952
2.5 3.5e-08 5000 5000 3689 1102 1011
2.5 3.98107170553e-08 5000 5000 3717 1108 1009
2.5 3e-07 5000 5000 3763 1150 1044
2.5 3e-08 5000 5000 3781 1155 1051
2.5 4e-07 5000 5000 3760 1173 1072
2.5 5.01187233627e-08 5000 5000 3716 1109 980
2.5 6.3095734448e-08 5000 5000 3729 1120 1018
2.5 7.94328234724e-08 5000 5000 3774 1191 1073
2.6 1.25892541179e-07 5000 5000 3837 1205 1103
2.6 1.5e-07 5000 5000 3756 1178 1080
2.6 1e-07 5000 5000 3775 1186 1087
2.6 2.4e-08 5000 5000 3756 1134 1031
2.6 2.6e-08 5000 5000 3838 1166 1065
2.6 2e-07 5000 5000 3767 1170 1072
2.6 3.5e-08 5000 5000 3859 1154 1047
2.6 3.98107170553e-08 5000 5000 3846 1175 1078
2.6 3e-07 5000 5000 3812 1195 1111
2.6 3e-08 5000 5000 3783 1158 1047
2.6 4e-07 5000 5000 3763 1128 1014
2.6 5.01187233627e-08 5000 5000 3823 1174 1088
2.6 6.3095734448e-08 5000 5000 3795 1203 1105
2.6 7.94328234724e-08 5000 5000 3779 1167 1083
2.7 1.5e-07 5000 5000 3870 1235 1127
2.7 1e-07 5000 5000 3874 1181 1065
2.7 2.4e-08 5000 5000 3879 1240 1150
2.7 2.6e-08 5000 5000 3877 1190 1087
2.7 2e-07 5000 5000 3835 1226 1128
2.7 3.5e-08 5000 5000 3838 1146 1045
2.7 3.98107170553e-08 5000 5000 3794 1203 1111
2.7 3e-07 5000 5000 3877 1167 1068
2.7 3e-08 5000 5000 3883 1175 1059
2.7 4e-07 4500 4500 3454 1078 981
2.7 5.01187233627e-08 5000 5000 3867 1199 1090
2.7 6.3095734448e-08 5000 5000 3898 1181 1066
2.7 7.94328234724e-08 5000 5000 3848 1136 1038
2.8 1.25892541179e-07 4441 4441 3456 1048 959
2.8 1.5e-07 5000 5000 3920 1236 1117
2.8 1e-07 5000 5000 3912 1238 1123
2.8 2.4e-08 5000 5000 3904 1250 1142
2.8 2.6e-08 5000 5000 3945 1163 1077
2.8 2e-07 5000 5000 3974 1283 1157
2.8 3.5e-08 5000 5000 3944 1229 1107
2.8 3.98107170553e-08 5000 5000 3931 1222 1096
2.8 3e-07 5000 5000 3895 1173 1064
2.8 3e-08 5000 5000 3921 1256 1144
2.8 4e-07 5000 5000 3921 1182 1071
2.8 5.01187233627e-08 5000 5000 3943 1217 1115
2.8 6.3095734448e-08 5000 5000 3911 1283 1153
2.8 7.94328234724e-08 5000 5000 3928 1251 1131
2.9 1.25892541179e-07 5000 5000 3963 1224 1102
2.9 1.5e-07 5000 5000 3963 1253 1138
2.9 2.4e-08 5000 5000 3919 1238 1137
2.9 2.6e-08 5000 5000 3935 1228 1109
2.9 2e-07 4500 4500 3537 1079 978
2.9 3.5e-08 5000 5000 3962 1274 1165
2.9 3.98107170553e-08 5000 5000 3908 1221 1107
2.9 3e-07 5000 5000 3898 1172 1067
2.9 3e-08 5000 5000 3940 1297 1186
2.9 4e-07 5000 5000 3975 1221 1114
2.9 5.01187233627e-08 5000 5000 3906 1223 1102
2.9 6.3095734448e-08 5000 5000 3964 1215 1103
2.9 7.94328234724e-08 5000 5000 3924 1213 1119
3 1.25892541179e-07 5000 5000 3978 1238 1115
