0.8 1e-07 0.081392818 0.00023017338 1
0.8 1.25892541179e-06 0.077992614 3.7635602e-13 1
0.8 1.58489319246e-06 0.078287197 2.3740487e-25 1
0.8 1.58489319246e-08 0.076437282 4.0223616e-05 0.23465602
0.8 1e-06 0.079895788 1.0951689e-11 1
0.8 1e-07 0.076906552 0.00044822809 1
0.8 2.51188643151e-06 0.078043478 1.3681513e-42 1
0.8 2.51188643151e-07 0.08266609 0.0012803389 1
0.8 2.51188643151e-08 0.079562842 0.00012437534 1
0.8 3.16227766017e-07 0.074124726 5.2432619e-05 0
0.8 3.16227766017e-08 0.079153947 0.00024029391 1
0.8 3.98107170553e-08 0.07703895 9.4121874e-05 1
0.8 5.01187233627e-07 0.074194952 0.00015357164 1
0.8 5.01187233627e-08 0.073929961 0.0001571094 0
0.8 6.3095734448e-07 0.079244464 1.9145228e-08 1
0.8 6.3095734448e-08 0.078769365 0.00049290518 0.56358297
0.8 7.94328234724e-07 0.07824386 9.8867361e-17 0
0.8 7.94328234724e-08 0.082066869 0.00036179514 0.60397904
0.8 1.5e-08 0.076506285 3.1935505e-05 1
0.8 1e-06 0.070165896 2.3601948e-17 1
0.8 1e-07 0.07866086 0.0010226341 1
0.8 1e-08 0.080760948 3.8847503e-05 0.64836694
0.8 2.5e-08 0.079887116 0.00011680821 1
0.8 2e-08 0.074914517 1.0009064e-05 0
0.8 3e-08 0.072842054 4.2836356e-05 1
0.8 5e-07 0.083938953 7.9031558e-06 1
0.9 1.58489319246e-08 0.024018872 1.546187e-05 1
0.9 1e-06 0.030075188 8.5238488e-14 1
0.9 3.98107170553e-07 0.028144989 0.0022909637 1
0.9 6.3095734448e-07 0.027534685 0.00056459323 1
0.9 6.3095734448e-08 0.028790787 0.0010456984 1
0.9 7.94328234724e-07 0.025679435 2.5006081e-05 1
0.9 1.5e-08 0.024297066 2.0635521e-05 1
0.9 1e-08 0.032497351 3.2206372e-05 0
0.9 2.5e-08 0.028355186 4.1448032e-05 1
0.9 2e-06 0.026828489 2.9710073e-16 1
0.9 2e-08 0.025621864 4.5505806e-05 0
1 1.25892541179e-06 0.016436555 5.4047291e-10 1
1 1.99526231497e-06 0.018134149 6.1407516e-17 1
1 1.99526231497e-08 0.016086957 6.3343433e-05 1
1 1e-06 0.015414677 5.8031578e-08 1
1 2.51188643151e-08 0.015956284 0.00014077647 1
1 3.16227766017e-08 0.015508956 7.7889071e-05 1
1 6.3095734448e-07 0.018380744 8.7741657e-05 1
1 6.3095734448e-08 0.022299956 0.0006875089 1
1 2e-08 0.014513313 2.5663892e-05 1
1 5e-07 0.012019797 8.3548982e-06 0
1.1 1.25892541179e-06 0.0078843627 2.3868163e-07 1
1.1 1e-06 0.013304253 1.28989e-07 1
1.1 2.51188643151e-06 0.0098901099 3.0013649e-33 1
1.1 3.98107170553e-07 0.0095589833 0.0025377489 1
1.1 5.01187233627e-08 0.01426377 0.0003408563 1
1.1 1e-08 0.011691633 2.0542509e-05 1
1.2 1.99526231497e-06 0.011333333 4.0019373e-24 1
1.2 2.51188643151e-07 0.01423171 0.0054936612 1
1.2 2.51188643151e-08 0.011970738 0.00025386196 1
1.2 3.98107170553e-08 0.0095491894 0.00075713268 1
1.2 6.3095734448e-08 0.01034331 0.001170185 1
1.2 7.94328234724e-07 0.017061821 8.7317412e-05 1
1.2 1e-06 0.011777696 1.4702988e-06 1
1.3 1.25892541179e-06 0.019191227 5.0046374e-46 1
1.3 1.99526231497e-08 0.013427401 0.0003093487 0
1.3 2.51188643151e-07 0.012594458 0.0037875089 1
1.3 5.01187233627e-08 0.014370438 0.0013360436 1
1.3 1.5e-07 0.016311966 0.0011725954 1
1.3 1e-07 0.0147496 0.00079119142 1
1.3 5e-07 0.012101911 0.00036704941 1
1.4 1.58489319246e-08 0.017574257 8.0640782e-05 1
1.4 2.51188643151e-08 0.020024722 0.00022524354 1
1.4 3.16227766017e-08 0.019880716 0.0014941577 1
1.4 3.98107170553e-07 0.016724913 0.0014807146 1
1.4 3.98107170553e-08 0.020503953 0.0003893537 0
1.4 5.01187233627e-08 0.020398132 0.00063164959 1
1.4 7.94328234724e-08 0.018222113 0.0031077888 1
1.4 1.5e-07 0.020719603 0.0012288327 1
1.4 1e-06 0.019188192 2.2209484e-14 1
1.4 2e-08 0.019117831 0.00023733476 0.3029651
1.4 5e-07 0.019832471 6.1954536e-08 0
1.4 7e-07 0.01987852 8.9323463e-06 1
1.5 1e-07 0.023317435 0.0051534095 0.44013775
1.5 2.51188643151e-07 0.02294197 0.0015390705 1
1.5 3.16227766017e-08 0.021533613 0.00043015531 1
1.5 3.98107170553e-08 0.024872961 0.00035301227 1
1.5 1e-07 0.021447721 0.0023217783 1
1.5 5e-08 0.022050401 0.0016695828 1
1.6 1e-07 0.026982829 0.0026147585 1
1.6 5.01187233627e-07 0.022609643 2.2750951e-18 1
1.6 5.01187233627e-08 0.024290393 0.0011689409 1
1.6 6.3095734448e-07 0.022877619 2.8787016e-06 1
1.6 1e-07 0.024873582 0.0010800152 1
1.7 1.58489319246e-08 0.034049679 0.00014383087 0.58209701
1.7 1.99526231497e-07 0.03281471 0.0026332561 0.41315391
1.7 1.99526231497e-08 0.027080395 9.2021597e-05 1
1.7 1e-07 0.033230941 0.0013514462 1
1.7 3.16227766017e-07 0.030898876 0.00011705757 1
1.7 3.98107170553e-08 0.031057639 0.0014527763 1
1.7 1e-07 0.028603635 0.0022355297 1
1.7 7e-07 0.028708134 8.3455894e-26 0
1.7 8e-08 0.028910615 0.00078603683 1
1.8 1e-07 0.033679484 0.0015410788 1
1.8 7.94328234724e-07 0.031154381 7.0337487e-25 1
1.8 5e-07 0.024919737 2.0227157e-06 1
1.8 7e-07 0.027842953 9.3356263e-13 0.86075831
1.8 8e-08 0.025444939 0.0024386736 0.48203856
1.9 1.25892541179e-06 0.023995686 3.5692255e-36 1
1.9 1.58489319246e-08 0.026792963 0.00099397581 0.67064704
1.9 1.99526231497e-07 0.024370431 0.0019548616 1
1.9 1.99526231497e-08 0.023700512 0.00019964146 1
1.9 1e-06 0.027367856 2.2031434e-42 1
1.9 1e-07 0.022060802 0.004818233 1
1.9 2.51188643151e-07 0.026584318 0.0057123729 1
1.9 2.51188643151e-08 0.021939328 0.00054563455 0.44057073
1.9 3.16227766017e-07 0.023317435 1.310152e-05 1
1.9 3.16227766017e-08 0.025013305 0.00047921754 1
1.9 3.98107170553e-07 0.02024838 0.00018274328 0.99997789
1.9 3.98107170553e-08 0.0248 0.0023796147 1
1.9 5.01187233627e-07 0.029584222 4.070494e-06 1
